parameter,value,se_sa,rse_sa
Cl_pop,5.15536382753063,0.354275806066056,6.8719845566312
V1_pop,21.1312767429764,1.6004335880871,7.57376663773543
Q_pop,5.52576175913603,1.24633298727771,22.5549533549303
V2_pop,25.6383940517052,1.43209939804528,5.58576093010018
p_pop,0.0428445148346195,0.0424908278510231,99.1744871310559
omega_Cl,0.255394807392033,0.0495435763550813,19.398818974041
omega_V1,0.229980015921857,0.0599065507883329,26.0485897212426
omega_Q,0.683765653903387,0.184905421573717,27.0422213397462
omega_V2,0.044483334455671,0.0961069622868444,216.051614526825
a1,0.278939950733266,0.021668857438643,7.76828754062686
a2,0.0658572400283906,0.007231407220465,10.9804286018479
