iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1556.64,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1538.62,1,4.60967,32.5173,14.9905,65.8642,0.974679,0.974679,1.02287,1.04539,0.974679,0.974679
3,1512.89,1,4.64517,31.4044,14.4024,86.7135,0.95,0.95,0.996966,1.01892,0.95,0.95
4,1508.84,1,3.73622,31.0981,15.88,93.3952,0.925945,0.925945,0.971722,0.993121,0.925945,0.925945
5,1488.53,1,3.99327,33.5353,12.0844,102.103,0.9025,0.9025,0.947117,0.967975,0.9025,0.9025
6,1484.98,1,3.74688,29.9498,8.85006,123.526,0.879648,0.879648,0.923136,0.943465,0.879648,0.879648
7,1479.6,1,3.57955,35.5328,8.52969,129.647,0.857375,0.857375,0.938668,0.919576,0.857375,0.857375
8,1451.81,1,3.82532,36.3168,8.94678,116.435,0.835666,0.835666,0.9149,0.896292,0.835666,0.835666
9,1459.75,1,3.93217,33.2767,7.73397,119.151,0.814506,0.814506,0.91141,0.918664,0.814506,0.814506
10,1444.85,1,3.59225,30.6984,8.74156,139.696,0.793882,0.793882,0.888332,0.940211,0.793882,0.793882
11,1431.43,1,3.82923,33.2301,8.4419,140.435,0.773781,0.773781,0.865839,0.959925,0.773781,0.773781
12,1416.65,1,3.74751,33.6063,7.6444,141.477,0.754188,0.754188,0.843916,0.935619,0.754188,0.754188
13,1413.53,1,3.54189,30.3386,8.12059,188.069,0.735092,0.735092,0.822547,0.911928,0.735092,0.735092
14,1395.84,1,3.42707,32.1554,7.85253,144.532,0.716479,0.716479,0.80172,0.924094,0.716479,0.716479
15,1386.08,1,3.21343,30.919,8.3308,159.189,0.698337,0.698337,0.78142,0.920369,0.698337,0.698337
16,1379.39,1,3.14852,30.6751,8.79901,169.821,0.680655,0.680655,0.761634,0.922972,0.680655,0.680655
17,1363.77,1,3.45143,27.2656,8.56259,180.328,0.66342,0.66342,0.742349,0.899601,0.66342,0.66342
18,1348.89,1,3.23342,28.6911,8.08243,161.413,0.646622,0.646622,0.723552,0.876823,0.646622,0.646622
19,1336.79,1,3.44669,27.9695,6.9153,173.676,0.630249,0.630249,0.705231,0.854621,0.630249,0.630249
20,1323.62,1,3.64841,28.4173,6.36464,158.556,0.614291,0.614291,0.687375,0.852268,0.614291,0.614291
21,1320.9,1,3.73116,29.3677,6.79047,151.713,0.598737,0.598737,0.66997,0.830688,0.598737,0.598737
22,1292.62,1,3.47494,27.6636,6.34761,182.52,0.583577,0.583577,0.653006,0.809655,0.583577,0.583577
23,1292.32,1,3.42729,27.3549,5.64858,198.095,0.5688,0.5688,0.636471,0.789154,0.5688,0.5688
24,1272.79,1,3.39465,27.6084,5.55236,211.412,0.554398,0.554398,0.620356,0.769172,0.554398,0.554398
25,1273.25,1,3.34292,26.0164,5.48307,221.496,0.54036,0.54036,0.604648,0.755366,0.54036,0.54036
26,1255.94,1,3.2116,28.0298,5.35553,233.368,0.526678,0.526678,0.589338,0.73624,0.526678,0.526678
27,1253.78,1,3.1974,26.6595,5.39695,223.55,0.513342,0.513342,0.574415,0.717598,0.513342,0.513342
28,1232.74,1,3.2752,28.9768,5.10594,222.933,0.500344,0.500344,0.559871,0.699428,0.500344,0.500344
29,1235.46,1,3.50839,27.5635,4.68559,223.969,0.487675,0.487675,0.552976,0.681718,0.487675,0.487675
30,1210.12,1,3.62652,29.7453,4.9986,208.468,0.475327,0.475327,0.538975,0.664456,0.475327,0.475327
31,1208.51,1,3.50236,30.263,4.3846,208.194,0.463291,0.463291,0.525328,0.647632,0.463291,0.463291
32,1203.63,1,3.46907,29.6237,4.58384,230.552,0.45156,0.45156,0.531368,0.69321,0.45156,0.45156
33,1194.64,1,3.34181,28.1184,4.96006,226.126,0.440127,0.440127,0.525211,0.692629,0.440127,0.440127
34,1187.14,1,3.16798,28.0335,5.40666,227.43,0.428982,0.428982,0.511913,0.708773,0.428982,0.428982
35,1165.62,1,3.23077,27.9235,5.57857,227.138,0.41812,0.41812,0.498951,0.690826,0.41812,0.41812
36,1159.64,1,3.19795,27.4025,6.13429,249.47,0.407533,0.407533,0.486317,0.673334,0.407533,0.407533
37,1154.55,1,3.13254,28.1533,5.60323,240.279,0.397214,0.397214,0.474003,0.660516,0.397214,0.397214
38,1144.26,1,3.15857,28.0466,5.34063,239.885,0.387157,0.387157,0.462001,0.643791,0.387157,0.387157
39,1130.44,1,3.24687,28.3443,5.47837,250.396,0.377354,0.377354,0.450303,0.655377,0.377354,0.377354
40,1127.61,1,3.2792,28.3436,5.84793,253.306,0.367799,0.367799,0.438901,0.638782,0.367799,0.367799
41,1123.68,1,3.40412,27.4938,6.23412,224.584,0.358486,0.358486,0.427788,0.622608,0.358486,0.358486
42,1107.04,1,3.58023,26.9175,6.13019,215.03,0.349409,0.349409,0.416956,0.610482,0.349409,0.349409
43,1108.51,1,3.74053,26.308,6.13227,183.333,0.340562,0.340562,0.406398,0.634627,0.340562,0.340562
44,1095.46,1,3.57888,27.2737,6.09074,184.587,0.331938,0.331938,0.396108,0.642926,0.331938,0.331938
45,1083.01,1,3.68083,25.8573,5.59795,176.908,0.323534,0.323534,0.386079,0.68535,0.323534,0.323534
46,1075.03,1,3.6428,26.9141,5.45974,178.491,0.315341,0.315341,0.376303,0.680388,0.315341,0.315341
47,1071.15,1,3.54243,26.9267,5.43409,187.652,0.307357,0.307357,0.366775,0.663634,0.307357,0.307357
48,1049.94,1,3.56632,27.2585,5.49493,191.595,0.299574,0.299574,0.357488,0.646831,0.299574,0.299574
49,1043.7,1,3.45201,27.5773,5.54273,214.119,0.291989,0.291989,0.348436,0.630453,0.291989,0.291989
50,1042.51,1,3.45838,27.2426,5.42997,211.924,0.284596,0.284596,0.339613,0.642312,0.284596,0.284596
51,1045.69,1,3.42635,27.4385,5.35927,215.788,0.292593,0.27739,0.331014,0.641617,0.27739,0.27739
52,1027.88,1,3.35467,26.0027,5.69048,215.484,0.285185,0.270366,0.322633,0.634464,0.270366,0.270366
53,1034.5,1,3.35984,26.6345,5.77477,211.851,0.319818,0.26352,0.314463,0.628816,0.26352,0.26352
54,1028.79,1,3.2783,25.3327,5.46935,221.169,0.31172,0.256848,0.31389,0.645648,0.256848,0.256848
