iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1554.41,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1533.17,1,4.77433,31.3077,12.4653,60.3735,0.974679,0.974679,0.97811,1.00253,0.974679,0.974679
3,1507.94,1,4.76975,27.7464,11.4218,77.3726,0.95,0.95,0.974375,1.02446,0.95,0.95
4,1499.89,1,4.59287,31.6367,11.3903,94.3464,0.925945,0.925945,0.994166,0.998519,0.925945,0.925945
5,1501.56,1,4.88017,34.4654,9.51101,92.7029,0.9025,0.9025,0.968993,0.983226,0.9025,0.9025
6,1480.34,1,4.63178,30.0134,8.04694,89.5068,0.879648,0.879648,0.944458,0.95833,0.879648,0.879648
7,1469.74,1,4.52591,31.9354,7.93522,89.6507,0.857375,0.857375,0.920544,0.934065,0.857375,0.857375
8,1452.25,1,4.5212,29.9832,7.55125,82.8955,0.835666,0.835666,0.897235,0.910414,0.835666,0.835666
9,1456.31,1,4.78884,31.119,6.36738,76.3392,0.814506,0.814506,0.945916,1.02527,0.814506,0.814506
10,1445.51,1,4.44028,26.8758,5.64695,83.4631,0.793882,0.793882,0.922714,1.02827,0.793882,0.793882
11,1426.7,1,4.67062,25.4941,4.90266,78.3273,0.773781,0.773781,0.89935,1.03076,0.773781,0.773781
12,1410.18,1,4.4674,27.2056,4.69038,88.2248,0.754188,0.754188,0.876578,1.00466,0.754188,0.754188
13,1420.89,1,4.24976,25.0347,5.12335,108.25,0.735092,0.817569,0.957609,0.979221,0.735092,0.735092
14,1400.33,1,4.59277,28.2592,4.83398,93.1254,0.716479,0.796867,0.985962,0.987301,0.716479,0.716479
15,1387.33,1,4.73791,24.3457,5.49792,98.575,0.698337,0.77669,1.07534,0.962302,0.698337,0.698337
16,1389.34,1,4.76647,26.7753,6.08087,91.3233,0.680655,0.757024,1.04811,1.00757,0.680655,0.680655
17,1364.14,1,4.71367,22.9669,5.69179,93.5889,0.66342,0.737856,1.02157,0.982055,0.66342,0.66342
18,1360.47,1,4.9767,21.3023,6.4638,78.7216,0.646622,0.719173,0.995703,1.05882,0.646622,0.646622
19,1353,1,4.59212,23.5205,6.45298,73.8411,0.630249,0.700963,0.970492,1.03872,0.630249,0.630249
20,1341.03,1,4.80332,26.1599,5.84419,68.4111,0.614291,0.683214,1.02164,1.01242,0.614291,0.614291
21,1325.41,1,5.16518,24.7505,6.38243,57.1184,0.598737,0.665915,0.995775,0.986781,0.598737,0.598737
22,1312.24,1,5.24791,25.6172,5.92368,55.9521,0.583577,0.649053,0.970562,0.961795,0.583577,0.583577
23,1303.09,1,5.05669,24.7981,5.64882,53.8886,0.5688,0.632619,0.945986,1.03549,0.5688,0.5688
24,1293.2,1,4.95172,24.6835,5.87768,56.2059,0.554398,0.616601,0.922034,1.05332,0.554398,0.554398
25,1288.74,1,4.99429,22.4237,6.01002,56.8832,0.54036,0.600988,0.898687,1.06067,0.54036,0.54036
26,1276.24,1,4.91501,23.6392,6.1701,56.2148,0.526678,0.585771,0.946055,1.03381,0.526678,0.526678
27,1273.6,1,4.96366,23.5879,6.38206,62.5833,0.513342,0.570939,0.922101,1.00764,0.513342,0.513342
28,1250.37,1,5.01967,22.9472,5.74482,62.8378,0.500344,0.556482,0.898753,0.982595,0.500344,0.500344
29,1240.32,1,4.87495,22.1128,5.18646,58.0067,0.487675,0.542392,0.910856,1.03432,0.487675,0.487675
