simulations,OFV
500,943.858
1000,944.779
1500,943.079
2000,941.749
2500,942.76
3000,942.604
3500,941.894
4000,941.912
4500,942.211
5000,942.113
5500,942.005
6000,942.142
6500,941.88
7000,941.915
7500,941.559
8000,941.67
8500,941.893
9000,941.639
9500,941.377
10000,941.203
10500,941.154
11000,941.156
11500,941.042
12000,940.845
12500,940.891
13000,940.722
13500,940.609
14000,940.563
14500,940.589
15000,940.671
15500,940.639
16000,940.677
16500,940.35
17000,940.454
17500,940.472
18000,940.296
18500,940.437
19000,940.315
19500,940.213
20000,940.073
20500,940.027
21000,939.885
21500,939.955
22000,940.018
22500,940.033
23000,939.776
23500,939.769
24000,939.743
24500,939.76
25000,939.807
25500,939.757
26000,939.671
26500,939.673
27000,939.608
27500,939.644
28000,939.728
28500,939.696
29000,939.788
29500,939.825
30000,939.906
