iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,765.684,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,753.902,1,6.20822,0.545819,25.5931,7.20574,74.942,1.46202,1.46202,0.974679,0.62,0.285
3,742.189,1,6.5578,0.529404,27.623,9.00043,47.0729,1.425,1.425,1.08926,0.62,0.27075
4,734.422,1,6.44093,0.597966,26.9912,9.25467,40.8211,1.38892,1.38892,1.06168,0.62,0.257212
5,716.939,1,6.28248,0.521726,20.6431,9.85351,36.8027,1.35375,1.35375,1.0348,0.62,0.244352
6,707.432,1,6.44445,0.655762,21.9252,11.0283,34.5026,1.31947,1.31947,1.08283,0.62,0.232134
7,697.397,1,6.23721,0.48505,17.901,11.922,30.8367,1.28606,1.28606,1.05542,0.62,0.220528
8,684.071,1,6.23142,0.486794,15.9453,11.0084,36.5222,1.2535,1.2535,1.02869,0.62,0.209501
9,682.672,1,6.31433,0.438844,17.4003,12.4474,36.7505,1.22176,1.22176,1.00265,0.62,0.199026
10,671.047,1,6.20938,0.588235,16.2528,13.9423,32.5012,1.19082,1.19082,0.977258,0.62,0.189075
11,662.067,1,6.15017,0.514433,13.9025,13.7774,34.2024,1.16067,1.16067,0.952514,0.62,0.179621
12,642.313,1,6.2753,0.70367,14.7862,14.4619,32.9733,1.13128,1.13128,0.928395,0.62,0.17064
13,629.879,1,6.05651,0.241381,12.2165,16.6267,30.9382,1.10264,1.10264,0.910932,0.62,0.162108
14,618.57,1,6.08438,0.596177,11.887,16.1582,32.0017,1.07472,1.07472,0.887867,0.62,0.154003
15,609.492,1,5.98001,0.364334,12.1607,14.5766,30.5016,1.04751,1.04751,0.865385,0.62,0.146302
16,596.149,1,6.10011,0.269941,13.9481,16.8516,29.6676,1.02098,1.02098,0.862524,0.62,0.138987
17,582.821,1,6.00695,0.408545,12.3282,17.1526,30.2934,0.995131,0.995131,0.840684,0.62,0.132038
18,576.326,1,6.08812,0.30583,12.0002,17.8439,31.2874,0.969933,0.969933,0.861809,0.62,0.125436
19,570.039,1,6.03796,0.428116,11.6614,16.423,31.1896,0.945374,0.945374,0.839988,0.62,0.119164
20,552.384,1,6.02223,0.532286,12.0899,16.961,28.9966,0.921437,0.921437,0.818719,0.62,0.113206
21,553.952,1,6.01908,0.428451,11.6217,16.2236,30.0387,0.898105,0.898105,0.854579,0.62,0.107546
22,550.209,1,5.98958,0.670542,12.4993,16.4419,29.1938,0.875365,0.875365,0.908231,0.62,0.102168
23,537.471,1,5.89735,0.509612,12.74,16.6583,26.4797,0.8532,0.8532,0.897384,0.62,0.0970601
24,519.475,1,5.92057,0.719685,12.4582,13.9882,26.9141,0.831597,0.831597,0.874662,0.62,0.0922071
25,512.759,1,6.00734,0.53801,13.1585,14.4689,27.0824,0.81054,0.81054,0.852515,0.62,0.0875967
26,505.258,1,5.95922,0.444382,13.5721,13.827,26.6169,0.790017,0.790017,0.830929,0.62,0.0832169
27,493.053,1,5.89292,0.22317,13.8009,13.9573,24.8286,0.770013,0.770013,0.831792,0.62,0.079056
28,484.181,1,5.90609,0.23951,13.7285,13.8568,25.4105,0.750516,0.750516,0.81073,0.62,0.0751032
29,478.704,1,5.93782,0.291202,14.949,14.3226,24.3782,0.731512,0.731512,0.790202,0.62,0.0713481
30,474.165,1,5.88653,0.255059,14.8522,14.3637,24.2544,0.71299,0.71299,0.802213,0.62,0.0677807
31,455.53,1,5.84007,0.269469,14.6106,13.7877,23.8754,0.694937,0.694937,0.7819,0.62,0.0643916
32,448.217,1,5.82034,0.244069,14.6302,12.7101,23.7262,0.677341,0.677341,0.762102,0.62,0.061172
33,437.837,1,5.87057,0.516806,14.2271,12.7935,23.9486,0.66019,0.66019,0.742805,0.62,0.0581134
34,431.123,1,5.89652,0.376124,15.2344,12.1945,24.0796,0.643474,0.643474,0.723997,0.62,0.0552078
35,433.094,1,5.86894,0.432641,14.8992,12.9247,24.0608,0.627181,0.627181,0.739298,0.62,0.0524474
