iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1495.72,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1484.98,1,3.43871,1.56148,1.17105,48.0819,17.8631,56.7118,0.974679,0.974679,1.02928,0.974679,0.998743,0.974679,0.974679
3,1474.36,1,3.04835,1.57294,1.29843,46.2534,16.3143,55.1798,0.95,0.95,1.0526,0.95,0.998743,0.95,0.95
4,1458.67,1,3.73527,1.10457,1.02905,42.7386,19.5727,50.9266,0.925945,0.925945,1.03893,0.925945,0.998743,0.925945,0.925945
5,1456.58,1,3.31534,1.32839,1.124,44.0919,18.9323,52.2063,0.9025,0.9025,1.12431,0.9025,0.998743,0.9025,0.9025
6,1441.26,1,3.02085,1.15084,1.22341,40.2049,19.1981,47.8259,0.879648,0.879648,1.09584,0.879648,0.998743,0.879648,0.879648
7,1428.15,1,3.49659,1.38021,1.06771,39.4438,21.0259,46.9258,0.857375,0.857375,1.0681,0.857375,0.998743,0.857375,0.857375
8,1407.02,1,3.90495,1.09416,0.950868,38.9971,20.1945,46.0757,0.835666,0.835666,1.04105,0.835666,0.998743,0.835666,0.835666
9,1405.45,1,4.65253,1.34806,0.819157,43.7562,17.4349,51.6663,0.814506,0.814506,1.15725,0.814506,0.998743,0.814506,0.814506
10,1401.71,1,3.35633,1.47355,1.14389,45.0699,17.646,53.0689,0.793882,0.793882,1.18074,0.793882,0.998743,0.793882,0.793882
11,1381.42,1,3.37157,1.96178,1.23389,46.9128,15.5357,55.1765,0.773781,0.773781,1.15084,0.773781,0.998743,0.773781,0.773781
12,1360.74,1,3.49432,2.05612,1.16019,42.3055,15.5584,49.4077,0.754188,0.754188,1.1217,0.754188,0.998743,0.754188,0.754188
13,1363.93,1,2.63888,2.25983,1.44852,46.4688,16.7284,54.075,0.735092,0.735092,1.0933,0.735092,0.998743,0.735092,0.735092
14,1353.03,1,3.19005,1.31715,1.201,45.0819,15.8102,52.2181,0.716479,0.716479,1.16794,0.716479,0.998743,0.716479,0.716479
15,1334.61,1,3.72737,1.41223,1.0925,44.0201,18.1166,51.1228,0.698337,0.698337,1.15278,0.698337,0.998743,0.698337,0.698337
16,1331.51,1,2.70051,1.64717,1.38677,40.9585,18.3786,47.7263,0.680655,0.680655,1.1803,0.680655,0.998743,0.680655,0.680655
17,1314.43,1,2.89163,1.43466,1.30808,40.7832,14.5115,47.6238,0.66342,0.66342,1.15954,0.66342,0.998743,0.66342,0.66342
18,1305.11,1,4.19357,1.24238,0.993236,41.9697,15.6134,49.1104,0.646622,0.646622,1.13018,0.646622,0.998743,0.646622,0.646622
19,1295.18,1,4.29637,1.39746,0.951388,41.9377,18.0524,48.7832,0.630249,0.630249,1.17851,0.630249,0.998743,0.630249,0.630249
20,1277.68,1,3.79555,1.35235,1.05779,39.6313,18.3727,46.0265,0.614291,0.614291,1.14867,0.614291,0.998743,0.614291,0.614291
21,1270.35,1,3.50623,0.97983,1.14064,37.5933,24.0708,44.1023,0.598737,0.598737,1.11959,0.598737,0.998743,0.598737,0.598737
22,1260.77,1,3.60425,1.29982,1.1374,37.8435,21.5184,44.5989,0.583577,0.583577,1.09124,0.583577,0.998743,0.583577,0.583577
23,1239.42,1,3.71808,1.23299,1.10765,38.5132,16.2411,45.5082,0.5688,0.5688,1.06361,0.5688,0.998743,0.5688,0.5688
24,1223.65,1,4.4037,1.26446,0.929322,39.6184,15.4483,46.6971,0.554398,0.554398,1.03668,0.554398,0.998743,0.554398,0.554398
25,1223.85,1,3.44684,1.32253,1.14699,37.3211,12.8306,44.0209,0.54036,0.54036,1.014,0.54036,0.998743,0.54036,0.54036
26,1205.89,1,4.52964,1.12777,0.875925,40.0457,14.9704,47.4569,0.526678,0.526678,0.988324,0.526678,0.998743,0.526678,0.526678
27,1199.1,1,4.66855,1.10687,0.876463,42.8325,18.8416,50.5298,0.513342,0.513342,1.02509,0.513342,0.998743,0.513342,0.513342
28,1184.2,1,4.58305,1.34953,0.926159,45.3035,17.6075,53.2271,0.500344,0.500344,0.999136,0.500344,0.998743,0.500344,0.500344
29,1171.54,1,3.77849,1.36984,1.10843,41.6001,18.9044,48.6934,0.487675,0.487675,0.973838,0.487675,0.998743,0.487675,0.487675
30,1168.1,1,4.54231,1.36215,0.919668,40.5334,15.2831,47.5437,0.475327,0.482773,0.94918,0.48294,0.998743,0.475327,0.475327
31,1169.56,1,4.57866,1.19607,0.894048,44.1808,15.2081,51.4954,0.463291,0.470549,0.95849,0.470712,0.998743,0.463291,0.463291
32,1144.67,1,4.58133,1.388,0.899145,40.8361,15.7397,47.7308,0.45156,0.458635,0.93422,0.458793,0.998743,0.45156,0.45156
33,1128.19,1,3.78681,1.5749,1.0906,43.6886,14.4218,50.8576,0.440127,0.447022,0.910565,0.447176,0.998743,0.440127,0.440127
34,1121.8,1,3.66841,1.61695,1.10392,41.4943,13.7689,48.3972,0.428982,0.450681,0.887509,0.444573,0.998743,0.428982,0.428982
