simulations,OFV
500,1156.49
1000,1154.29
1500,1154.3
2000,1153.42
2500,1154.33
3000,1154.54
3500,1154.51
4000,1154.76
4500,1155.16
5000,1155.27
5500,1155.41
6000,1155.65
6500,1155.26
7000,1154.93
7500,1154.69
8000,1154.86
8500,1155.06
9000,1154.91
9500,1154.65
10000,1154.11
10500,1153.11
11000,1153.17
11500,1152.95
12000,1152.75
12500,1152.87
13000,1152.54
13500,1152.55
14000,1152.42
14500,1151.63
15000,1151.77
15500,1151.7
16000,1151.77
16500,1151.88
17000,1151.94
17500,1151.91
18000,1151.73
18500,1151.86
19000,1151.69
19500,1151.63
20000,1151.37
20500,1151.45
21000,1151.17
21500,1151.27
22000,1151.31
22500,1151.3
23000,1151.07
23500,1151.01
24000,1150.92
24500,1150.89
25000,1150.98
25500,1151.03
26000,1150.97
26500,1150.85
27000,1150.83
27500,1150.87
28000,1150.98
28500,1151.03
29000,1151.13
29500,1151.22
30000,1151.3
