iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,793.238,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,781.565,1,5.79585,0.440797,27.6706,5.58857,30.3126,1.46202,1.46202,1.10031,0.62,0.285
3,772.49,1,5.91095,0.830735,26.7617,5.78095,37.5119,1.425,1.425,1.22932,0.62,0.27075
4,760.07,1,5.90177,1.23958,29.47,6.2267,42.9042,1.38892,1.38892,1.20322,0.62,0.257212
5,749.113,1,5.45186,1.02484,24.3719,5.83009,46.122,1.35375,1.35375,1.17275,0.62,0.244352
6,742.966,1,5.56292,0.645952,24.7444,6.78066,37.4741,1.31947,1.31947,1.3459,0.62,0.232134
7,731.258,1,5.77446,0.372766,21.5754,9.01523,40.5189,1.28606,1.28606,1.31182,0.62,0.220528
8,713.506,1,5.93543,0.0582826,22.9462,9.42097,47.6097,1.2535,1.2535,1.2786,0.62,0.209501
9,705.193,1,6.13427,0.261685,23.9567,9.94707,38.0134,1.22176,1.22176,1.24623,0.62,0.199026
10,694.71,1,5.91703,0.15669,20.7038,11.0078,29.8168,1.19082,1.19082,1.21467,0.62,0.189075
11,683.011,1,5.95272,0.0406416,17.02,14.8428,30.0963,1.16067,1.16067,1.23604,0.62,0.179621
12,663.646,1,5.931,0.402792,17.2332,15.281,31.6952,1.13128,1.13128,1.20474,0.62,0.17064
13,660.444,1,5.95876,0.635895,15.4689,17.566,30.8285,1.10264,1.10264,1.17424,0.62,0.162108
14,649.081,1,5.75953,0.886139,14.3488,20.3973,26.3006,1.07472,1.07472,1.14451,0.62,0.154003
15,628.864,1,5.73527,0.690308,12.1737,19.0046,27.9854,1.04751,1.04751,1.11553,0.62,0.146302
16,626.646,1,5.69745,0.633839,11.8403,23.0605,26.6299,1.02098,1.02098,1.08728,0.62,0.138987
17,614.352,1,5.60181,0.728544,10.7686,21.786,26.8587,0.995131,0.995131,1.05975,0.62,0.132038
18,603.46,1,5.61387,0.379489,10.4619,21.146,26.7328,0.969933,0.969933,1.03292,0.62,0.125436
19,589.594,1,5.61852,0.257272,12.1727,20.7009,24.9785,0.945374,0.945374,1.00676,0.62,0.119164
20,577.715,1,5.56613,0.228228,11.6507,20.5418,26.5201,0.921437,0.921437,0.981272,0.62,0.113206
21,571.789,1,5.59818,0.138542,10.8855,20.1518,27.1417,0.898105,0.898105,0.956425,0.62,0.107546
22,570.315,1,5.61714,0.430743,10.562,22.8112,26.6328,0.875365,0.875365,0.932208,0.62,0.102168
23,549.617,1,5.55101,0.262423,10.1553,25.3395,25.1867,0.8532,0.8532,0.908604,0.62,0.0970601
24,535.871,1,5.56764,0.181545,10.8555,23.1144,24.4095,0.831597,0.831597,0.885598,0.62,0.0922071
25,526.032,1,5.6068,0.537611,10.5852,24.5394,25.1151,0.81054,0.81054,0.863174,0.62,0.0875967
26,517.117,1,5.50951,0.284022,9.8421,23.111,24.7619,0.790017,0.790017,0.841318,0.62,0.0832169
27,519.517,1,5.59343,0.393492,10.4229,26.7143,25.3035,0.770013,0.770013,0.826067,0.62,0.079056
28,511.242,1,5.60172,0.290724,10.0058,25.9111,25.2541,0.750516,0.750516,0.818746,0.62,0.0751032
29,497.464,1,5.555,0.067334,11.3507,26.6592,23.9717,0.731512,0.731512,0.798015,0.62,0.0713481
30,489.749,1,5.56612,0.419243,11.717,28.35,23.8219,0.71299,0.71299,0.777809,0.62,0.0677807
31,482.447,1,5.52029,0.347162,10.9089,25.3843,23.3659,0.694937,0.694937,0.758114,0.62,0.0643916
32,471.883,1,5.47991,0.165028,11.8778,21.0008,22.5809,0.677341,0.677341,0.738918,0.62,0.061172
33,461.115,1,5.51559,0.195639,12.3596,19.5081,23.4277,0.66019,0.66019,0.720208,0.62,0.0581134
34,454.751,1,5.50879,0.429437,11.9433,19.814,23.7206,0.643474,0.643474,0.701972,0.62,0.0552078
35,433.578,1,5.50123,0.278617,11.4194,22.0673,23.804,0.627181,0.627181,0.684198,0.62,0.0524474
36,429.78,1,5.49663,0.214672,11.5068,22.4454,23.7528,0.6113,0.6113,0.666874,0.62,0.049825
37,424.553,1,5.52619,0.121418,11.8765,20.9546,24.1332,0.595821,0.595821,0.649988,0.62,0.0473338
38,416.101,1,5.53061,0.261871,11.8626,20.4734,23.742,0.580735,0.580735,0.63353,0.62,0.0449671
39,408.28,1,5.54658,0.178873,12.2932,21.9611,23.6076,0.56603,0.56603,0.617489,0.62,0.0427187
40,403.843,1,5.51519,0.0651495,11.5505,21.4335,23.7367,0.551698,0.551698,0.601853,0.62,0.0405828
