iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,761.408,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,753.595,1,5.34931,1.58765,19.7904,5.81262,25.452,1.46202,1.46202,0.974679,0.62,0.285
3,738.968,1,5.75201,1.39358,21.855,7.47528,23.901,1.425,1.425,0.984656,0.62,0.27075
4,730.673,1,5.25441,2.26286,20.0575,8.00747,24.9467,1.38892,1.38892,0.959723,0.62,0.257212
5,710.27,1,5.73439,1.26518,18.8691,8.1005,26.5059,1.35375,1.35375,0.935423,0.62,0.244352
6,703.878,1,5.72244,1.65079,19.3758,8.81975,29.1564,1.31947,1.31947,0.992549,0.62,0.232134
7,687.238,1,5.60646,1.55799,14.8464,9.18678,28.0631,1.28606,1.28606,0.967417,0.62,0.220528
8,680.47,1,5.6334,1.75456,15.9458,9.38242,28.2385,1.2535,1.2535,0.942922,0.62,0.209501
9,674.68,1,5.61961,1.57602,15.9821,11.3587,26.5618,1.22176,1.22176,0.919047,0.62,0.199026
10,667.862,1,5.32733,1.86779,15.1037,11.9376,22.4115,1.19082,1.19082,0.895776,0.62,0.189075
11,650.142,1,5.50312,1.49896,12.7638,11.9961,21.6411,1.16067,1.16067,0.873094,0.62,0.179621
12,638.034,1,5.5687,1.19613,13.3797,11.6594,22.5203,1.13128,1.13128,0.850987,0.62,0.17064
13,634.203,1,5.36668,1.19604,12.0024,13.2078,21.9573,1.10264,1.10264,0.829439,0.62,0.162108
14,622.126,1,5.31796,1.34345,11.4548,13.6512,23.0209,1.07472,1.07472,0.808438,0.62,0.154003
15,605.402,1,5.46347,1.14221,12.6872,12.9123,22.841,1.04751,1.04751,0.794891,0.62,0.146302
16,597.13,1,5.38977,1.27115,13.2918,14.3761,23.0908,1.02098,1.02098,0.829693,0.62,0.138987
17,585.141,1,5.44436,1.49994,11.597,14.6697,23.0187,0.995131,0.995131,0.808684,0.62,0.132038
18,579.84,1,5.49949,1.48737,12.5315,14.0444,23.8819,0.969933,0.969933,0.788208,0.62,0.125436
19,563.76,1,5.31042,1.55567,11.5565,11.4259,23.1915,0.945374,0.945374,0.76825,0.62,0.119164
20,550.097,1,5.33375,1.52484,12.1668,11.2008,21.887,0.921437,0.921437,0.748798,0.62,0.113206
