simulations,OFV
500,960.431
1000,961.073
1500,961.108
2000,958.779
2500,959.067
3000,959.627
3500,959.042
4000,959.368
4500,959.884
5000,960.065
5500,960.06
6000,960.251
6500,959.757
7000,959.757
7500,959.68
8000,959.887
8500,960.076
9000,959.735
9500,959.524
10000,959.332
10500,959.197
11000,959.17
11500,959.097
12000,958.752
12500,958.868
13000,958.599
13500,958.5
14000,958.403
14500,958.377
15000,958.433
15500,958.338
16000,958.395
16500,958.123
17000,958.156
17500,958.193
18000,957.891
18500,958.022
19000,957.96
19500,957.926
20000,957.779
20500,957.556
21000,957.562
21500,957.659
22000,957.788
22500,957.716
23000,957.356
23500,957.174
24000,957.092
24500,957.073
25000,957.124
25500,957.137
26000,957.06
26500,957.114
27000,957.07
27500,957.116
28000,957.242
28500,957.228
29000,957.341
29500,957.399
30000,957.485
