time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0.0327879,All
1.69113,0.0206186,0,0,0.0442002,All
2.09826,0.0206186,0.011236,0,0.0552503,All
2.50539,0.0206186,0.021978,0,0.0689746,All
2.91253,0.0309278,0.0326087,0,0.0884005,All
3.31966,0.0309278,0.0425532,0,0.102273,All
3.72679,0.0412371,0.0531915,0,0.120879,All
4.13392,0.0412371,0.0659341,0.0110501,0.144444,All
4.54105,0.0618557,0.0786517,0.0217391,0.16129,All
4.94818,0.0721649,0.0957447,0.0324334,0.1833,All
5.35531,0.0824742,0.10989,0.0437172,0.199965,All
5.76244,0.0927835,0.125,0.0543478,0.21978,All
6.16958,0.103093,0.14595,0.0655757,0.241758,All
6.57671,0.113402,0.163043,0.076087,0.259241,All
6.98384,0.123711,0.181818,0.0918188,0.277778,All
7.39097,0.154639,0.202314,0.109293,0.296703,All
7.7981,0.185567,0.217391,0.128346,0.318915,All
8.20523,0.185567,0.238883,0.141304,0.342631,All
8.61236,0.195876,0.260643,0.158197,0.359551,All
9.01949,0.237113,0.276596,0.173913,0.382022,All
9.42663,0.237113,0.296079,0.194417,0.396666,All
9.83376,0.247423,0.315217,0.202162,0.421637,All
10.2409,0.298969,0.333333,0.227273,0.435038,All
10.648,0.329897,0.351648,0.241742,0.449994,All
11.0552,0.329897,0.370787,0.252747,0.472527,All
11.4623,0.340206,0.38549,0.272233,0.484041,All
11.8694,0.360825,0.404255,0.293478,0.505495,All
12.2765,0.391753,0.422222,0.315217,0.524786,All
12.6837,0.402062,0.44136,0.333333,0.543478,All
13.0908,0.43299,0.456522,0.355197,0.554348,All
13.4979,0.43299,0.473118,0.37144,0.573034,All
13.9051,0.443299,0.489362,0.387626,0.584688,All
14.3122,0.453608,0.505747,0.406593,0.603159,All
14.7193,0.474227,0.522222,0.423913,0.619565,All
15.1265,0.484536,0.538462,0.44021,0.633333,All
15.5336,0.505155,0.555556,0.456522,0.645161,All
15.9407,0.515464,0.573034,0.471896,0.662921,All
16.3479,0.525773,0.586957,0.491445,0.677251,All
16.755,0.57732,0.602273,0.502632,0.68853,All
17.1621,0.597938,0.619565,0.511496,0.698421,All
17.5693,0.628866,0.629213,0.527473,0.712698,All
17.9764,0.628866,0.644061,0.544444,0.722222,All
18.3835,0.639175,0.653902,0.555556,0.734837,All
18.7906,0.670103,0.67033,0.571463,0.747253,All
19.1978,0.690722,0.685393,0.587923,0.752809,All
19.6049,0.71134,0.695652,0.601075,0.765356,All
20.012,0.721649,0.705892,0.61451,0.776529,All
20.4192,0.721649,0.717391,0.632759,0.782609,All
20.8263,0.721649,0.727273,0.641304,0.795577,All
21.2334,0.721649,0.73913,0.651424,0.80875,All
21.6406,0.731959,0.747253,0.663101,0.817204,All
22.0477,0.742268,0.76087,0.674288,0.826087,All
22.4548,0.742268,0.771739,0.685393,0.833333,All
22.862,0.762887,0.78143,0.699901,0.842697,All
23.2691,0.773196,0.790953,0.707865,0.849706,All
23.6762,0.783505,0.798936,0.717519,0.863636,All
24.0834,0.783505,0.806452,0.726768,0.868132,All
24.4905,0.783505,0.815217,0.73745,0.875702,All
24.8976,0.793814,0.824176,0.74719,0.884018,All
25.3047,0.804124,0.831461,0.755556,0.895591,All
25.7119,0.804124,0.840426,0.765332,0.901099,All
26.119,0.814433,0.847826,0.775281,0.908046,All
26.5261,0.824742,0.853933,0.782109,0.913043,All
26.9333,0.824742,0.860215,0.791209,0.91954,All
27.3404,0.845361,0.868132,0.8,0.923913,All
27.7475,0.85567,0.875,0.807664,0.925132,All
28.1547,0.865979,0.879121,0.815217,0.934066,All
28.5618,0.876289,0.88764,0.822222,0.935133,All
28.9689,0.876289,0.89011,0.827816,0.942855,All
29.3761,0.876289,0.898876,0.833333,0.944444,All
29.7832,0.886598,0.902174,0.846154,0.954284,All
30.1903,0.917526,0.910112,0.852273,0.955556,All
30.5975,0.917526,0.913043,0.858696,0.956283,All
31.0046,0.917526,0.920455,0.866667,0.956755,All
31.4117,0.938144,0.923077,0.871564,0.965517,All
31.8188,0.938144,0.925132,0.879121,0.966667,All
32.226,0.938144,0.933333,0.882979,0.967567,All
32.6331,0.938144,0.935484,0.888265,0.972278,All
33.0402,0.948454,0.943182,0.891889,0.977653,All
33.4474,0.948454,0.944444,0.897727,0.978141,All
33.8545,0.958763,0.945652,0.9,0.978495,All
34.2616,0.958763,0.949588,0.90612,0.978495,All
34.6688,0.958763,0.955556,0.911111,0.978947,All
35.0759,0.969072,0.956522,0.917197,0.988764,All
35.483,0.969072,0.965517,0.92265,0.98913,All
35.8902,0.969072,0.966667,0.926956,0.98913,All
36.2973,0.969072,0.967391,0.932201,0.989247,All
36.7044,0.969072,0.968253,0.934066,0.989362,All
37.1116,0.969072,0.977528,0.942855,1,All
37.5187,0.969072,0.978022,0.945652,1,All
37.9258,0.979381,0.978022,0.954545,1,All
38.3329,0.979381,0.978723,0.955056,1,All
38.7401,0.979381,0.988636,0.956755,1,All
39.1472,0.979381,0.988889,0.965909,1,All
39.5543,0.979381,0.989011,0.967212,1,All
39.9615,0.979381,0.989362,0.972583,1,All
40.3686,0.989691,1,0.977528,1,All
40.7757,0.989691,1,0.98345,1,All
41.1829,0.989691,1,0.988764,1,All
41.59,1,1,1,1,All
