simulations, -2LL
1000,605.906
2000,605.767
3000,605.679
4000,605.74
5000,605.666
6000,605.566
7000,605.711
8000,605.628
9000,605.277
10000,605.287
11000,605.291
12000,605.381
13000,605.478
14000,605.512
15000,605.545
16000,605.646
17000,605.709
18000,605.744
19000,605.787
20000,605.772
21000,605.738
22000,605.791
23000,605.78
24000,605.734
25000,605.727
26000,605.761
27000,605.777
28000,605.72
29000,605.735
30000,605.702
