iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1465.91,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1450.34,1,5.23546,1.37775,0.740512,44.5943,17.5918,52.7412,0.974679,0.974679,1.01295,0.974679,0.998743,0.974679,0.974679
3,1435.86,1,3.9536,1.79023,1.07727,43.8441,16.9025,52.5392,0.95,0.95,0.987303,0.95,0.998743,0.95,0.95
4,1422.1,1,3.89691,2.00271,1.01178,41.9695,21.6037,50.6003,0.925945,0.925945,0.962304,0.925945,0.998743,0.925945,0.925945
5,1405.69,1,3.41422,1.73107,1.14637,43.6043,16.9813,52.3466,0.9025,0.9025,0.937938,0.9025,0.998743,0.9025,0.9025
6,1402.34,1,3.45796,1.83986,1.11138,46.9984,17.1224,56.2172,0.879648,0.879648,0.945855,0.879648,0.998743,0.879648,0.879648
7,1404.04,1,3.81349,1.45965,1.02972,42.067,20.8146,50.1891,0.857375,0.857375,1.07306,0.857375,0.998743,0.857375,0.857375
8,1379.62,1,3.55509,1.56815,1.11192,43.3759,21.0679,51.0632,0.835666,0.835666,1.04589,0.835666,0.998743,0.835666,0.835666
9,1377.26,1,3.53009,1.25688,1.11906,46.6175,20.6969,54.5892,0.814506,0.814506,1.08386,0.814506,0.998743,0.814506,0.814506
10,1373.21,1,3.26941,1.01195,1.17377,49.1834,19.3918,57.4648,0.793882,0.793882,1.08455,0.793882,0.998743,0.793882,0.793882
11,1357.31,1,3.31523,1.54853,1.22992,51.9974,15.7027,60.5149,0.773781,0.773781,1.05709,0.773781,0.998743,0.773781,0.773781
12,1331.16,1,4.52405,1.40422,0.919275,45.1687,15.1691,52.3538,0.754188,0.754188,1.03032,0.754188,0.998743,0.754188,0.754188
13,1324.54,1,4.93181,1.04362,0.807178,42.6868,19.273,49.1056,0.735092,0.735092,1.00674,0.735092,0.998743,0.735092,0.735092
14,1305.67,1,3.90881,1.20076,1.0543,40.9381,17.4765,47.2742,0.716479,0.716479,0.989853,0.716479,0.998743,0.716479,0.716479
15,1300.16,1,4.97104,1.19747,0.868142,42.4654,18.284,49.0874,0.698337,0.698337,0.994049,0.698337,0.998743,0.698337,0.698337
16,1290.49,1,4.68696,1.28779,0.875024,38.7487,19.1513,45.013,0.680655,0.680655,0.968879,0.680655,0.998743,0.680655,0.680655
17,1279.77,1,4.77441,1.10196,0.804169,37.7492,16.2852,43.7858,0.66342,0.66342,0.944347,0.66342,0.998743,0.66342,0.66342
18,1269.89,1,5.24085,1.36878,0.770978,36.4689,17.7939,42.2463,0.646622,0.646622,0.920435,0.646622,0.998743,0.646622,0.646622
19,1257.82,1,4.4687,1.15237,0.910318,35.8418,17.0758,41.266,0.630249,0.630249,1.00922,0.630249,0.998743,0.630249,0.630249
20,1246.11,1,5.18061,1.03694,0.768224,37.0564,15.6372,42.6339,0.614291,0.614291,1.04802,0.614291,0.998743,0.614291,0.614291
21,1238.96,1,4.76333,1.2654,0.82652,35.1687,15.6563,40.7318,0.598737,0.598737,1.14214,0.598737,0.998743,0.598737,0.598737
22,1231.32,1,4.24193,1.41889,0.943809,39.8533,10.9051,46.294,0.583577,0.583577,1.11323,0.583577,0.998743,0.583577,0.583577
23,1225.71,1,4.09656,1.27128,1.00115,39.5993,9.57356,46.21,0.5688,0.5688,1.14298,0.5688,0.998743,0.5688,0.5688
24,1201.27,1,4.42571,1.20082,0.921462,40.0522,8.43157,46.669,0.554398,0.554398,1.11404,0.554398,0.998743,0.554398,0.554398
25,1197.21,1,4.79015,1.22465,0.854306,41.1067,8.1421,47.8823,0.54036,0.54036,1.08583,0.54036,0.998743,0.54036,0.54036
26,1183.78,1,4.49194,1.39886,0.937544,40.2538,9.02988,47.0191,0.526678,0.526678,1.10643,0.526678,0.998743,0.526678,0.526678
27,1172.28,1,4.72682,1.36582,0.874603,41.0441,11.39,48.0967,0.513342,0.513342,1.07841,0.513342,0.998743,0.513342,0.513342
28,1164.73,1,4.51811,1.21034,0.909597,42.9316,10.4467,50.3524,0.500344,0.500344,1.0511,0.500344,0.998743,0.500344,0.500344
29,1156.36,1,4.26845,1.26704,0.982567,42.9354,11.2124,50.2327,0.487675,0.487675,1.04445,0.487675,0.998743,0.487675,0.487675
30,1131.97,1,4.47018,1.25828,0.94392,41.7107,13.6228,48.6296,0.475327,0.475327,1.01801,0.475327,0.998743,0.475327,0.475327
31,1140.99,1,4.49895,1.2419,0.932821,43.5321,12.3774,50.6049,0.463291,0.463291,0.99223,0.463291,0.998743,0.463291,0.463291
32,1122.26,1,4.88154,1.36051,0.868589,43.8939,11.4315,51.1707,0.45156,0.45156,0.967106,0.45156,0.998743,0.45156,0.45156
33,1110.5,1,5.10017,1.42087,0.821119,43.1663,11.0255,50.0317,0.440127,0.440127,0.942619,0.440127,0.998743,0.440127,0.440127
