Cl_abscissa,Cl_pdf,V1_abscissa,V1_pdf,Q_abscissa,Q_pdf,V2_abscissa,V2_pdf,split
13.0742,0.175889,44.4644,11968.1,201.033,0,53.5719,20474.9,All
13.2032,0.157964,44.4644,6528.04,203.964,0,53.5719,23707.8,All
13.3322,0.151242,44.4644,16320.1,206.894,0,53.5719,14009.2,All
13.4613,0.118753,44.4644,2176.01,209.825,0,53.5719,9698.65,All
13.5903,0.0873842,44.4644,5440.03,212.755,0,53.5719,15086.8,All
13.7193,0.0560155,44.4644,8704.05,215.685,0,53.5719,8621.02,All
13.8484,0.0358499,44.4644,5440.03,218.616,0,53.5719,4310.51,All
13.9774,0.032489,44.4644,2176.01,221.546,0,53.5719,6465.76,All
14.1064,0.0224062,44.4644,3264.02,224.477,0,53.5719,5388.14,All
14.2355,0.0168046,44.4644,1088.01,227.407,0,53.5719,4310.51,All
14.3645,0.00784217,44.4644,1088.01,230.337,4.93305e-05,53.5719,2155.25,All
14.4935,0.00448124,44.4644,0,233.268,0,53.5719,2155.25,All
14.6226,0.00112031,44.4644,0,236.198,0,53.5719,0,All
14.7516,0.00112031,44.4644,1088.01,239.129,0,53.5719,3232.88,All
14.8806,0.00224062,44.4644,0,242.059,0,53.5719,0,All
15.0097,0.00112031,44.4644,1088.01,244.989,4.93305e-05,53.5719,3232.88,All
