Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.74743,0.000263271,6.34649e-05,44.448,2.22045e-16,2.22045e-16,0.301495,0.00216076,0.000164295,53.5539,2.22045e-16,2.22045e-16,All
3.99061,0.000603435,0.0001641,44.4483,2.22045e-16,2.22045e-16,2.78789,0.0640353,0.0978996,53.5543,2.22045e-16,2.22045e-16,All
4.23378,0.0012492,0.000381604,44.4487,2.22045e-16,2.22045e-16,5.27428,0.0638818,0.262742,53.5546,2.22045e-16,2.22045e-16,All
4.47696,0.00236915,0.000809999,44.449,2.22045e-16,2.22045e-16,7.76068,0.0516529,0.406762,53.555,2.22045e-16,2.22045e-16,All
4.72014,0.00416478,0.00158858,44.4493,2.22045e-16,2.22045e-16,10.2471,0.0401704,0.520439,53.5554,2.22045e-16,2.22045e-16,All
4.96332,0.00685229,0.00290788,44.4497,2.22045e-16,2.22045e-16,12.7335,0.0311619,0.608611,53.5557,2.22045e-16,2.22045e-16,All
5.20649,0.0106376,0.00501032,44.45,2.22045e-16,2.22045e-16,15.2199,0.0243625,0.677236,53.5561,2.22045e-16,2.22045e-16,All
5.44967,0.0156888,0.00818434,44.4503,2.22045e-16,2.22045e-16,17.7063,0.0192516,0.731157,53.5565,2.22045e-16,2.22045e-16,All
5.69285,0.0221101,0.0127519,44.4507,2.22045e-16,2.22045e-16,20.1927,0.0153837,0.773997,53.5568,2.22045e-16,2.22045e-16,All
5.93603,0.0299232,0.0190508,44.451,2.22045e-16,2.22045e-16,22.679,0.0124256,0.808409,53.5572,2.22045e-16,2.22045e-16,All
6.17921,0.0390572,0.0274126,44.4513,2.22045e-16,2.22045e-16,25.1654,0.0101374,0.83634,53.5575,2.22045e-16,2.22045e-16,All
6.42238,0.0493493,0.0381406,44.4516,2.22045e-16,2.22045e-16,27.6518,0.00834713,0.859231,53.5579,2.22045e-16,2.22045e-16,All
6.66556,0.0605545,0.0514881,44.452,2.22045e-16,2.22045e-16,30.1382,0.00693141,0.878158,53.5583,2.22045e-16,2.22045e-16,All
6.90874,0.0723645,0.0676407,44.4523,2.22045e-16,2.22045e-16,32.6246,0.00580055,0.893935,53.5586,2.22045e-16,2.22045e-16,All
7.15192,0.0844295,0.0867036,44.4526,2.22045e-16,2.22045e-16,35.111,0.00488879,0.907184,53.559,2.22045e-16,2.22045e-16,All
7.39509,0.0963837,0.108694,44.453,2.22045e-16,2.22045e-16,37.5974,0.00414732,0.918387,53.5594,2.22045e-16,2.22045e-16,All
7.63827,0.107869,0.133542,44.4533,2.22045e-16,2.22045e-16,40.0838,0.00353951,0.927919,53.5597,2.22045e-16,2.22045e-16,All
7.88145,0.118555,0.161092,44.4536,2.22045e-16,2.22045e-16,42.5702,0.00303759,0.936076,53.5601,2.22045e-16,2.22045e-16,All
8.12463,0.128157,0.191114,44.454,2.22045e-16,2.22045e-16,45.0566,0.00262028,0.943094,53.5604,2.22045e-16,2.22045e-16,All
8.36781,0.136446,0.223315,44.4543,2.22045e-16,2.22045e-16,47.543,0.00227112,0.949162,53.5608,2.22045e-16,2.22045e-16,All
8.61098,0.143257,0.257355,44.4546,2.22045e-16,2.22045e-16,50.0294,0.00197725,0.954433,53.5612,2.22045e-16,2.22045e-16,All
8.85416,0.148486,0.292861,44.455,2.22045e-16,2.22045e-16,52.5158,0.00172855,0.959032,53.5615,2.22045e-16,2.22045e-16,All
9.09734,0.152093,0.329441,44.4553,2.22045e-16,2.22045e-16,55.0022,0.00151702,0.96306,53.5619,2.22045e-16,2.22045e-16,All
9.34052,0.154092,0.366701,44.4556,2.22045e-16,2.22045e-16,57.4886,0.00133622,0.966601,53.5623,2.22045e-16,2.22045e-16,All
9.5837,0.154546,0.404259,44.456,2.22045e-16,2.22045e-16,59.975,0.001181,0.969726,53.5626,2.22045e-16,2.22045e-16,All
9.82687,0.153555,0.441748,44.4563,2.22045e-16,2.22045e-16,62.4614,0.00104717,0.972492,53.563,2.22045e-16,2.22045e-16,All
10.0701,0.151251,0.478835,44.4566,2.22045e-16,2.22045e-16,64.9478,0.000931335,0.974948,53.5633,2.22045e-16,2.22045e-16,All
10.3132,0.147785,0.515216,44.4569,2.22045e-16,2.22045e-16,67.4342,0.000830691,0.977136,53.5637,2.22045e-16,2.22045e-16,All
10.5564,0.143321,0.55063,44.4573,2.22045e-16,2.22045e-16,69.9205,0.000742938,0.97909,53.5641,2.22045e-16,2.22045e-16,All
10.7996,0.138026,0.584854,44.4576,2.22045e-16,2.22045e-16,72.4069,0.000666168,0.980839,53.5644,2.22045e-16,2.22045e-16,All
11.0428,0.132066,0.617706,44.4579,2.22045e-16,2.22045e-16,74.8933,0.000598792,0.98241,53.5648,2.22045e-16,2.22045e-16,All
11.2859,0.125601,0.649044,44.4583,2.22045e-16,2.22045e-16,77.3797,0.000539484,0.983824,53.5652,2.22045e-16,2.22045e-16,All
11.5291,0.118781,0.678764,44.4586,2.22045e-16,2.22045e-16,79.8661,0.000487128,0.985099,53.5655,2.22045e-16,2.22045e-16,All
11.7723,0.11174,0.706796,44.4589,2.22045e-16,2.22045e-16,82.3525,0.000440782,0.986251,53.5659,2.22045e-16,2.22045e-16,All
12.0155,0.1046,0.733101,44.4593,2.22045e-16,2.22045e-16,84.8389,0.00039965,0.987295,53.5662,2.22045e-16,2.22045e-16,All
12.2587,0.0974663,0.757669,44.4596,2.22045e-16,2.22045e-16,87.3253,0.000363055,0.988242,53.5666,2.22045e-16,2.22045e-16,All
12.5018,0.0904287,0.780512,44.4599,2.22045e-16,2.22045e-16,89.8117,0.000330419,0.989103,53.567,2.22045e-16,2.22045e-16,All
12.745,0.0835615,0.801663,44.4603,2.22045e-16,2.22045e-16,92.2981,0.000301248,0.989888,53.5673,2.22045e-16,2.22045e-16,All
