simulations,OFV
500,940.973
1000,941.684
1500,940.926
2000,940.363
2500,941.362
3000,941.501
3500,941.252
4000,941.127
4500,941.44
5000,941.553
5500,941.555
6000,941.447
6500,941.277
7000,941.369
7500,941.382
8000,941.47
8500,941.698
9000,941.486
9500,941.368
10000,941.249
10500,941.141
11000,941.259
11500,941.287
12000,941.058
12500,941.057
13000,940.959
13500,940.715
14000,940.689
14500,940.676
15000,940.641
15500,940.647
16000,940.69
16500,940.576
17000,940.61
17500,940.693
18000,940.681
18500,940.768
19000,940.742
19500,940.602
20000,940.515
20500,940.371
21000,940.269
21500,940.245
22000,940.307
22500,940.342
23000,940.243
23500,940.284
24000,940.299
24500,940.357
25000,940.402
25500,940.364
26000,940.358
26500,940.224
27000,940.168
27500,940.187
28000,940.228
28500,940.173
29000,940.256
29500,940.296
30000,940.368
