simulations,OFV
500,971.408
1000,969.414
1500,969.044
2000,968.977
2500,970.142
3000,970.185
3500,969.8
4000,970.024
4500,970.537
5000,970.282
5500,970.327
6000,970.302
6500,970.275
7000,970.092
7500,969.962
8000,970.227
8500,970.488
9000,970.279
9500,970.04
10000,969.785
10500,969.604
11000,969.723
11500,969.702
12000,969.728
12500,969.785
13000,969.476
13500,969.271
14000,969.241
14500,969.239
15000,969.286
15500,969.042
16000,969.182
16500,969.203
17000,969.284
17500,969.23
18000,969.164
18500,969.299
19000,969.106
19500,968.942
20000,968.845
20500,968.922
21000,968.59
21500,968.641
22000,968.775
22500,968.724
23000,968.616
23500,968.632
24000,968.674
24500,968.496
25000,968.544
25500,968.553
26000,968.527
26500,968.382
27000,968.299
27500,968.342
28000,968.454
28500,968.504
29000,968.527
29500,968.605
30000,968.697
