simulations,OFV
500,989.852
1000,989.316
1500,989.715
2000,989.702
2500,989.595
3000,989.735
3500,989.69
4000,989.651
4500,989.625
5000,989.579
5500,989.547
6000,988.917
6500,988.986
7000,989.007
7500,988.98
8000,988.968
8500,989.085
9000,988.938
9500,988.708
10000,988.87
10500,988.897
11000,988.939
11500,988.828
12000,988.771
12500,988.799
13000,988.81
13500,988.664
14000,988.695
14500,988.607
15000,988.566
15500,988.644
16000,988.656
16500,988.581
17000,988.569
17500,988.624
18000,988.605
18500,988.65
19000,988.704
19500,988.738
20000,988.758
20500,987.619
21000,987.633
21500,987.675
22000,987.641
22500,987.712
23000,987.648
23500,987.72
24000,987.763
24500,987.752
25000,987.825
25500,987.856
26000,987.88
26500,987.914
27000,987.888
27500,987.902
28000,987.936
28500,987.941
29000,987.976
29500,988.008
30000,988.048
