iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1509.65,1,2.62973,3.05437,30.7597,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1497.22,1,4.20526,4.28568,56.2648,17.7792,0.974679,0.974679,0.608975,0.998761,1.46202,1.51092,1.46202,1.16962
3,1485.87,1,4.71667,3.90107,53.2642,17.1907,0.95,0.95,0.595781,0.998761,1.425,1.47266,1.425,1.14
4,1477.37,1,4.53864,4.74887,46.8771,15.4831,0.925945,0.925945,0.767226,0.998761,1.38892,1.43537,1.38892,1.11113
5,1464.11,1,4.55894,3.43417,52.4984,16.9077,0.9025,0.9025,0.582757,0.998761,1.35375,1.41575,1.35375,1.083
6,1458.26,1,4.44786,4.09648,56.064,17.7349,0.879648,0.879648,0.790302,0.998761,1.31947,1.53912,1.31947,1.05558
7,1457.41,1,4.5813,4.30118,56.2622,17.6103,0.857375,0.857375,0.816474,0.998761,1.28606,1.52676,1.28606,1.02885
8,1426.33,1,4.75444,3.836,54.7242,17.0345,0.835666,0.835666,0.685583,0.998761,1.2535,1.4881,1.2535,1.0028
9,1423.66,1,4.96162,3.33861,59.3246,18.3632,0.814506,0.814506,0.795276,0.998761,1.22176,1.52122,1.22176,0.977407
10,1409.47,1,5.58559,3.08369,49.4576,15.8756,0.793882,0.793882,0.449478,0.998761,1.19082,1.4827,1.19082,0.952659
11,1404.67,1,5.63363,2.84108,54.1379,16.9073,0.773781,0.773781,0.593907,0.998761,1.16067,1.44515,1.16067,0.928537
12,1386.81,1,5.28837,2.46478,47.032,15.0866,0.754188,0.754188,0.414488,0.998761,1.13128,1.46533,1.13128,0.905026
13,1375.32,1,5.14353,3.53755,40.6623,13.3384,0.735092,0.735092,0.508484,0.998761,1.10264,1.44652,1.10264,0.88211
14,1364.69,1,4.9189,3.20249,41.4427,13.5392,0.716479,0.716479,0.510666,0.998761,1.07472,1.55378,1.07472,0.859775
15,1347,1,5.17668,4.07845,37.4109,12.478,0.698337,0.698337,0.717781,0.998761,1.04751,1.51443,1.04751,0.838005
16,1339.65,1,5.04066,4.42158,33.6107,11.4337,0.680655,0.680655,0.521828,0.998761,1.02098,1.47609,1.02098,0.816786
17,1326.98,1,5.01417,4.02052,33.4071,11.5309,0.66342,0.66342,0.404746,0.998761,0.995131,1.43871,0.995131,0.796105
