time,empiricalCdf,theoreticalCdf,piLower,piUpper,split
1.284,0.0103093,0,0,0,All
1.69113,0.0206186,0,0,0.0114943,All
2.09826,0.0206186,0,0,0.0229885,All
2.50539,0.0206186,0,0,0.0338994,All
2.91253,0.0309278,0.0111111,0,0.045977,All
3.31966,0.0309278,0.0217391,0,0.0574713,All
3.72679,0.0412371,0.0229885,0,0.0777778,All
4.13392,0.0412371,0.0348837,0.0107527,0.0994505,All
4.54105,0.0618557,0.0543478,0.0111735,0.11665,All
4.94818,0.0721649,0.0674157,0.021978,0.136364,All
5.35531,0.0824742,0.0869565,0.0319149,0.153846,All
5.76244,0.0927835,0.101698,0.0397951,0.176147,All
6.16958,0.103093,0.119565,0.0537634,0.202247,All
6.57671,0.113402,0.137931,0.0645236,0.220416,All
6.98384,0.123711,0.155556,0.0782147,0.243101,All
7.39097,0.154639,0.173913,0.0924886,0.266667,All
7.7981,0.185567,0.195527,0.10989,0.284091,All
8.20523,0.185567,0.215909,0.123596,0.30635,All
8.61236,0.195876,0.230769,0.141196,0.333333,All
9.01949,0.237113,0.255556,0.156429,0.355556,All
9.42663,0.237113,0.275862,0.175824,0.370787,All
9.83376,0.247423,0.295455,0.193365,0.4,All
10.2409,0.298969,0.314607,0.208099,0.416656,All
10.648,0.329897,0.333333,0.227767,0.430195,All
11.0552,0.329897,0.351648,0.244315,0.448249,All
11.4623,0.340206,0.370176,0.26813,0.462348,All
11.8694,0.360825,0.386364,0.28335,0.483694,All
12.2765,0.391753,0.403277,0.304627,0.5,All
12.6837,0.402062,0.420455,0.320686,0.521739,All
13.0908,0.43299,0.440668,0.344086,0.535299,All
13.4979,0.43299,0.455556,0.356322,0.551877,All
13.9051,0.443299,0.47191,0.372093,0.567424,All
14.3122,0.453608,0.488636,0.388562,0.580095,All
14.7193,0.474227,0.5,0.411111,0.6,All
15.1265,0.484536,0.517647,0.429402,0.611765,All
15.5336,0.505155,0.533712,0.443182,0.625,All
15.9407,0.515464,0.549451,0.455556,0.637363,All
16.3479,0.525773,0.565217,0.4749,0.648352,All
16.755,0.57732,0.580645,0.488636,0.662921,All
17.1621,0.597938,0.593407,0.502688,0.674157,All
17.5693,0.628866,0.604651,0.516129,0.685393,All
17.9764,0.628866,0.619565,0.530672,0.698837,All
18.3835,0.639175,0.629824,0.543499,0.710207,All
18.7906,0.670103,0.644444,0.555556,0.717519,All
19.1978,0.690722,0.655556,0.574468,0.728836,All
19.6049,0.71134,0.668498,0.58427,0.73913,All
20.012,0.721649,0.681818,0.596723,0.751404,All
20.4192,0.721649,0.691899,0.606742,0.758431,All
20.8263,0.721649,0.704545,0.62069,0.769673,All
21.2334,0.721649,0.714286,0.634274,0.775281,All
21.6406,0.731959,0.725275,0.645703,0.785732,All
22.0477,0.742268,0.736264,0.664729,0.796537,All
22.4548,0.742268,0.745716,0.67033,0.806818,All
22.862,0.762887,0.752809,0.67974,0.815217,All
23.2691,0.773196,0.763743,0.68572,0.825131,All
23.6762,0.783505,0.772727,0.693182,0.832456,All
24.0834,0.783505,0.780914,0.703921,0.842697,All
24.4905,0.783505,0.788889,0.715097,0.847826,All
24.8976,0.793814,0.797619,0.727273,0.857919,All
25.3047,0.804124,0.803337,0.735632,0.865169,All
25.7119,0.804124,0.813187,0.744315,0.875,All
26.119,0.814433,0.822222,0.755556,0.877778,All
26.5261,0.824742,0.830624,0.765001,0.888889,All
26.9333,0.824742,0.836957,0.771739,0.891304,All
27.3404,0.845361,0.844444,0.781609,0.900549,All
27.7475,0.85567,0.852273,0.792156,0.908046,All
28.1547,0.865979,0.857143,0.8,0.911111,All
28.5618,0.876289,0.865169,0.804598,0.91627,All
28.9689,0.876289,0.870968,0.815217,0.920455,All
29.3761,0.876289,0.877778,0.821223,0.924731,All
29.7832,0.886598,0.88335,0.827586,0.932584,All
30.1903,0.917526,0.888889,0.830624,0.934783,All
30.5975,0.917526,0.896552,0.83908,0.942195,All
31.0046,0.917526,0.9,0.844444,0.945055,All
31.4117,0.938144,0.906977,0.850019,0.945652,All
31.8188,0.938144,0.911111,0.855538,0.955056,All
32.226,0.938144,0.91954,0.862069,0.956044,All
32.6331,0.938144,0.922222,0.867801,0.965517,All
33.0402,0.948454,0.930233,0.876404,0.966101,All
33.4474,0.948454,0.932584,0.883037,0.976741,All
33.8545,0.958763,0.934783,0.885057,0.977273,All
34.2616,0.958763,0.943182,0.894733,0.977778,All
34.6688,0.958763,0.945055,0.898876,0.978261,All
35.0759,0.969072,0.950149,0.908046,0.978261,All
35.483,0.969072,0.954545,0.912088,0.988506,All
35.8902,0.969072,0.956044,0.916667,0.988764,All
36.2973,0.969072,0.957447,0.922222,0.988889,All
36.7044,0.969072,0.965909,0.928992,0.989071,All
37.1116,0.969072,0.966667,0.931818,1,All
37.5187,0.969072,0.97247,0.936842,1,All
37.9258,0.979381,0.977528,0.943501,1,All
38.3329,0.979381,0.977778,0.945944,1,All
38.7401,0.979381,0.978261,0.954545,1,All
39.1472,0.979381,0.988506,0.955556,1,All
39.5543,0.979381,0.988764,0.965517,1,All
39.9615,0.979381,0.989011,0.967033,1,All
40.3686,0.989691,0.989247,0.976331,1,All
40.7757,0.989691,1,0.977778,1,All
41.1829,0.989691,1,0.988571,1,All
41.59,1,1,1,1,All
