pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.24303,0.0105263,-3.85773,0.000210526,-2.03656,0.0105263,All
-1.73721,0.0210526,-3.73865,0.000421053,-1.92374,0.0210526,All
-1.66764,0.0315789,-3.73303,0.000631579,-1.79042,0.0315789,All
-1.582,0.0421053,-3.69155,0.000842105,-1.68939,0.0421053,All
-1.56557,0.0526316,-3.35639,0.00105263,-1.56739,0.0526316,All
-1.26096,0.0631579,-3.34195,0.00126316,-1.48485,0.0631579,All
-1.24516,0.0736842,-3.29092,0.00147368,-1.4311,0.0736842,All
-1.24237,0.0842105,-3.26036,0.00168421,-1.41136,0.0842105,All
-1.22727,0.0947368,-3.22412,0.00189474,-1.39814,0.0947368,All
-1.19824,0.105263,-3.22107,0.00210526,-1.37781,0.105263,All
-1.17126,0.115789,-3.18035,0.00231579,-1.34483,0.115789,All
-1.13834,0.126316,-3.18026,0.00252632,-1.24446,0.126316,All
-1.09442,0.136842,-3.1708,0.00273684,-1.23112,0.136842,All
-1.06709,0.147368,-3.15836,0.00294737,-1.21877,0.147368,All
-1.04482,0.157895,-3.10913,0.00315789,-1.18925,0.157895,All
-1.03972,0.168421,-3.09281,0.00336842,-1.17929,0.168421,All
-0.968517,0.178947,-3.08283,0.00357895,-1.1415,0.178947,All
-0.920773,0.189474,-3.08101,0.00378947,-1.09247,0.189474,All
-0.919241,0.2,-3.04526,0.004,-1.06102,0.2,All
-0.872898,0.210526,-2.96334,0.00421053,-1.05327,0.210526,All
-0.859159,0.221053,-2.96269,0.00442105,-1.04636,0.221053,All
-0.846399,0.231579,-2.93725,0.00463158,-1.01924,0.231579,All
-0.831398,0.242105,-2.92593,0.00484211,-0.995727,0.242105,All
-0.811325,0.252632,-2.9157,0.00505263,-0.925989,0.252632,All
-0.795701,0.263158,-2.91484,0.00526316,-0.918296,0.263158,All
-0.774666,0.273684,-2.91129,0.00547368,-0.896343,0.273684,All
-0.767125,0.284211,-2.90946,0.00568421,-0.89397,0.284211,All
-0.727206,0.294737,-2.86531,0.00589474,-0.879962,0.294737,All
-0.711164,0.305263,-2.8613,0.00610526,-0.85144,0.305263,All
-0.631762,0.315789,-2.83219,0.00631579,-0.824014,0.315789,All
-0.624456,0.326316,-2.81736,0.00652632,-0.814675,0.326316,All
-0.594154,0.336842,-2.80705,0.00673684,-0.796025,0.336842,All
-0.580609,0.347368,-2.79849,0.00694737,-0.792242,0.347368,All
-0.533162,0.357895,-2.79132,0.00715789,-0.786912,0.357895,All
-0.499238,0.368421,-2.76725,0.00736842,-0.688021,0.368421,All
-0.49612,0.378947,-2.76578,0.00757895,-0.671371,0.378947,All
-0.476684,0.389474,-2.75792,0.00778947,-0.644009,0.389474,All
-0.463043,0.4,-2.74803,0.008,-0.635331,0.4,All
-0.382106,0.410526,-2.74781,0.00821053,-0.560843,0.410526,All
-0.344561,0.421053,-2.72709,0.00842105,-0.555279,0.421053,All
-0.334153,0.431579,-2.72141,0.00863158,-0.546326,0.431579,All
-0.316856,0.442105,-2.71544,0.00884211,-0.512728,0.442105,All
-0.253304,0.452632,-2.701,0.00905263,-0.447758,0.452632,All
-0.243758,0.463158,-2.67792,0.00926316,-0.434795,0.463158,All
-0.176342,0.473684,-2.63184,0.00947368,-0.418819,0.473684,All
-0.157449,0.484211,-2.61333,0.00968421,-0.388905,0.484211,All
-0.120797,0.494737,-2.6131,0.00989474,-0.379349,0.494737,All
-0.0670224,0.505263,-2.6112,0.0101053,-0.363511,0.505263,All
-0.0641444,0.515789,-2.59917,0.0103158,-0.342055,0.515789,All
-0.0542335,0.526316,-2.59573,0.0105263,-0.304083,0.526316,All
-0.0165619,0.536842,-2.59523,0.0107368,-0.220531,0.536842,All
-0.0106643,0.547368,-2.59445,0.0109474,-0.208096,0.547368,All
0.0105796,0.557895,-2.5881,0.0111579,-0.181009,0.557895,All
0.0129955,0.568421,-2.58054,0.0113684,-0.149094,0.568421,All
0.0275873,0.578947,-2.57572,0.0115789,-0.139981,0.578947,All
0.0461251,0.589474,-2.57243,0.0117895,-0.101235,0.589474,All
0.090626,0.6,-2.57193,0.012,-0.0585478,0.6,All
0.158576,0.610526,-2.568,0.0122105,-0.0528683,0.610526,All
0.168346,0.621053,-2.56089,0.0124211,0.0825719,0.621053,All
0.171263,0.631579,-2.54228,0.0126316,0.0995295,0.631579,All
0.270028,0.642105,-2.53495,0.0128421,0.215298,0.642105,All
0.282632,0.652632,-2.52116,0.0130526,0.296363,0.652632,All
0.312465,0.663158,-2.51771,0.0132632,0.317868,0.663158,All
0.351405,0.673684,-2.50471,0.0134737,0.353852,0.673684,All
0.367964,0.684211,-2.5022,0.0136842,0.362992,0.684211,All
0.375234,0.694737,-2.49763,0.0138947,0.372114,0.694737,All
0.383174,0.705263,-2.49263,0.0141053,0.410179,0.705263,All
0.394278,0.715789,-2.48938,0.0143158,0.534579,0.715789,All
0.4085,0.726316,-2.4853,0.0145263,0.545141,0.726316,All
0.418909,0.736842,-2.4759,0.0147368,0.549229,0.736842,All
0.429627,0.747368,-2.4643,0.0149474,0.589672,0.747368,All
0.545709,0.757895,-2.46369,0.0151579,0.607452,0.757895,All
0.550598,0.768421,-2.45145,0.0153684,0.607584,0.768421,All
0.559337,0.778947,-2.44783,0.0155789,0.712717,0.778947,All
0.565502,0.789474,-2.43359,0.0157895,0.729458,0.789474,All
0.577111,0.8,-2.41745,0.016,0.748537,0.8,All
0.585346,0.810526,-2.41044,0.0162105,0.917754,0.810526,All
0.596315,0.821053,-2.3848,0.0164211,0.962011,0.821053,All
0.630342,0.831579,-2.37763,0.0166316,1.05763,0.831579,All
0.634354,0.842105,-2.36966,0.0168421,1.07966,0.842105,All
0.652128,0.852632,-2.35717,0.0170526,1.10221,0.852632,All
0.668388,0.863158,-2.35151,0.0172632,1.11838,0.863158,All
0.743616,0.873684,-2.34422,0.0174737,1.16228,0.873684,All
0.855553,0.884211,-2.31953,0.0176842,1.17692,0.884211,All
0.965893,0.894737,-2.31739,0.0178947,1.21575,0.894737,All
1.0137,0.905263,-2.30309,0.0181053,1.23356,0.905263,All
1.05255,0.915789,-2.29598,0.0183158,1.39647,0.915789,All
1.07218,0.926316,-2.29102,0.0185263,1.44251,0.926316,All
1.07688,0.936842,-2.28201,0.0187368,1.65567,0.936842,All
1.09893,0.947368,-2.27959,0.0189474,1.73018,0.947368,All
1.1051,0.957895,-2.27846,0.0191579,1.99134,0.957895,All
1.11269,0.968421,-2.2685,0.0193684,2.05213,0.968421,All
1.11461,0.978947,-2.25781,0.0195789,2.0915,0.978947,All
1.19769,0.989474,-2.25619,0.0197895,2.33767,0.989474,All
2.01176,1,-2.25242,0.02,2.48385,1,All
4,1,-2.25201,0.0202105,4,1,All
,,-2.25016,0.0204211,,,All
,,-2.24868,0.0206316,,,All
,,-2.23568,0.0208421,,,All
,,-2.23543,0.0210526,,,All
,,-2.22722,0.0212632,,,All
,,-2.2258,0.0214737,,,All
,,-2.22564,0.0216842,,,All
,,-2.21344,0.0218947,,,All
,,-2.18642,0.0221053,,,All
,,-2.18129,0.0223158,,,All
,,-2.17247,0.0225263,,,All
,,-2.16102,0.0227368,,,All
,,-2.15441,0.0229474,,,All
,,-2.14391,0.0231579,,,All
,,-2.14053,0.0233684,,,All
,,-2.12908,0.0235789,,,All
,,-2.11059,0.0237895,,,All
,,-2.11012,0.024,,,All
,,-2.10124,0.0242105,,,All
,,-2.09401,0.0244211,,,All
,,-2.09288,0.0246316,,,All
,,-2.09137,0.0248421,,,All
,,-2.08916,0.0250526,,,All
,,-2.0873,0.0252632,,,All
,,-2.08666,0.0254737,,,All
,,-2.08656,0.0256842,,,All
,,-2.08054,0.0258947,,,All
,,-2.06468,0.0261053,,,All
,,-2.05921,0.0263158,,,All
,,-2.05886,0.0265263,,,All
,,-2.0567,0.0267368,,,All
,,-2.0424,0.0269474,,,All
,,-2.03546,0.0271579,,,All
