parameter,value
Cl_pop,5.68463067434343
beta_Cl_CLCRMLMIN,0.00414514788533821
V1_pop,18.2716946119304
beta_V1_HCM,0.00524322286083322
Q_pop,0.0045347548166917
beta_Q_AGEA,0.0419501391664536
beta_Q_CLCRMLMIN,0.0080135497745718
beta_Q_HCM,0.0287936967575622
V2_pop,50.3019952993503
omega_Cl,0.21637686196827
omega_V1,0.238140667840326
omega_Q,0.0283246467049466
omega_V2,0.171539769702468
corr_V2_V1,0.998937552668144
a1,0.306430970560296
a2,0.0619043189521316
