simulations,OFV
500,1016.58
1000,1015.57
1500,1014.73
2000,1014.8
2500,1015.24
3000,1014.89
3500,1014.92
4000,1014.84
4500,1014.92
5000,1015
5500,1014.81
6000,1014.79
6500,1014.6
7000,1014.72
7500,1014.8
8000,1014.87
8500,1015.08
9000,1014.93
9500,1014.93
10000,1014.71
10500,1014.54
11000,1014.71
11500,1014.57
12000,1014.45
12500,1014.4
13000,1014.37
13500,1014.27
14000,1014.34
14500,1014.22
15000,1014.22
15500,1014.29
16000,1014.31
16500,1014.29
17000,1014.19
17500,1014.21
18000,1014.15
18500,1014.27
19000,1014.14
19500,1014.14
20000,1014.11
20500,1014.09
21000,1013.87
21500,1013.9
22000,1013.89
22500,1013.84
23000,1013.74
23500,1013.75
24000,1013.74
24500,1013.77
25000,1013.78
25500,1013.8
26000,1013.73
26500,1013.75
27000,1013.78
27500,1013.77
28000,1013.8
28500,1013.81
29000,1013.87
29500,1013.94
30000,1014
