iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1584.79,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1558.52,1,4.80431,32.9566,13.6159,65.9055,0.974679,0.974679,0.974679,1.06523,0.974679,0.974679
3,1540.71,1,4.7783,34.2871,14.8237,84.1313,0.95,0.95,0.98458,1.03826,0.95,0.95
4,1535.19,1,4.47738,35.6345,18.2024,103.849,0.925945,0.925945,0.95965,1.01197,0.925945,0.925945
5,1523.71,1,4.64306,38.961,18.2859,110.623,0.9025,0.9025,0.935351,0.986344,0.9025,0.9025
6,1507.32,1,4.55259,32.7077,15.0027,111.966,0.879648,0.879648,0.911668,0.961369,0.879648,0.879648
7,1496.32,1,4.44517,32.9042,15.0646,104.262,0.857375,0.857375,0.888584,0.937027,0.857375,0.857375
8,1484.26,1,4.1501,31.9025,15.6863,109.293,0.835666,0.835666,0.869933,0.913301,0.835666,0.835666
9,1482.2,1,4.4408,31.7478,12.2764,110.724,0.814506,0.814506,0.936518,0.890176,0.814506,0.814506
10,1459.7,1,4.29467,26.9608,11.8298,114.37,0.793882,0.793882,0.912805,0.867636,0.793882,0.793882
11,1446.6,1,4.83337,27.0461,9.28526,112.338,0.773781,0.773781,0.889692,0.845667,0.773781,0.773781
12,1440.17,1,4.62202,25.6642,9.04336,104.119,0.754188,0.754188,0.867164,0.824254,0.754188,0.754188
13,1426.01,1,4.31693,25.3713,10.1113,126.547,0.735092,0.735092,0.865773,0.803383,0.735092,0.735092
14,1419.31,1,4.35781,26.6423,9.52144,106.106,0.716479,0.716479,0.923056,0.805971,0.716479,0.716479
15,1401.91,1,4.41939,25.9269,9.56288,102.083,0.698337,0.698337,0.926683,0.785564,0.698337,0.698337
16,1393.93,1,4.70695,28.441,10.5806,107.113,0.680655,0.680655,0.965732,0.779258,0.680655,0.680655
17,1383.2,1,4.54897,26.4476,9.48717,120.744,0.66342,0.66342,0.967847,0.759527,0.66342,0.66342
18,1379.04,1,4.77665,25.0989,10.0029,108.098,0.646622,0.646622,0.943341,0.81482,0.646622,0.646622
19,1357.47,1,4.63921,26.7853,9.65614,116.935,0.630249,0.630249,0.919455,0.798002,0.630249,0.630249
20,1344.73,1,4.44171,28.4616,8.95517,114.684,0.614291,0.614291,0.896174,0.777796,0.614291,0.614291
21,1330.85,1,4.62574,28.5462,9.07759,112.435,0.598737,0.598737,0.873482,0.758102,0.598737,0.598737
22,1317.8,1,4.41344,28.89,8.54482,122.164,0.583577,0.583577,0.851365,0.786635,0.583577,0.583577
23,1308.44,1,4.36488,26.9675,7.27846,121.552,0.5688,0.5688,0.829808,0.766717,0.5688,0.5688
24,1295.83,1,4.25477,27.7507,6.42564,142.322,0.554398,0.554398,0.808797,0.810534,0.554398,0.554398
25,1281.38,1,4.50733,27.6829,6.87373,137.777,0.54036,0.54036,0.788318,0.790011,0.54036,0.54036
26,1266.37,1,4.39158,29.9896,6.76615,140.971,0.526678,0.526678,0.768357,0.770008,0.526678,0.526678
27,1268.49,1,4.31755,28.7841,7.18019,136.873,0.513342,0.513342,0.786628,0.750511,0.513342,0.513342
28,1245.3,1,4.41501,28.9669,6.02361,126.099,0.500344,0.500344,0.76671,0.746676,0.500344,0.500344
29,1236.78,1,4.46348,28.5579,5.80724,118.799,0.487675,0.487675,0.747297,0.72777,0.487675,0.487675
30,1225.02,1,4.66132,29.1066,5.65722,120.649,0.475327,0.475327,0.728375,0.709342,0.475327,0.475327
31,1219.02,1,4.54201,31.4257,4.60891,120.109,0.463291,0.463291,0.709932,0.721465,0.463291,0.463291
32,1199.77,1,4.57616,31.291,4.35122,117.24,0.45156,0.45156,0.691956,0.703198,0.45156,0.45156
33,1191.15,1,4.70673,31.4656,3.87731,113.789,0.440127,0.440127,0.674435,0.685392,0.440127,0.440127
34,1180.73,1,4.73056,31.2551,3.9683,109.684,0.428982,0.428982,0.657358,0.668038,0.428982,0.428982
35,1160.43,1,4.66933,31.0449,4.45648,129.373,0.41812,0.41812,0.640713,0.651123,0.41812,0.41812
36,1158.31,1,4.48992,30.4071,5.26963,123.174,0.407533,0.407533,0.62449,0.660524,0.407533,0.407533
37,1152.07,1,4.55692,29.9466,4.794,128.913,0.397214,0.397214,0.621653,0.643799,0.397214,0.397214
38,1138.6,1,4.59898,29.1239,5.16042,110.073,0.387157,0.387157,0.605913,0.627683,0.387157,0.387157
39,1124.75,1,4.42842,30.3319,5.20746,130.832,0.377354,0.377354,0.59057,0.614365,0.377354,0.377354
40,1124.64,1,4.37644,29.6421,5.59973,136.341,0.367799,0.367799,0.581536,0.598809,0.367799,0.367799
