simulations,OFV
500,944.246
1000,945.899
1500,944.338
2000,944.159
2500,945.44
3000,945.827
3500,945.363
4000,945.032
4500,945.442
5000,945.292
5500,945.177
6000,945.189
6500,944.642
7000,944.768
7500,944.694
8000,944.808
8500,945.052
9000,944.527
9500,944.182
10000,944.171
10500,944.127
11000,944.267
11500,944.317
12000,944.147
12500,943.674
13000,943.657
13500,943.623
14000,943.617
14500,943.59
15000,943.579
15500,943.657
16000,943.689
16500,943.473
17000,943.525
17500,943.562
18000,943.471
18500,943.561
19000,943.566
19500,943.498
20000,943.408
20500,943.418
21000,943.313
21500,943.323
22000,943.384
22500,943.393
23000,943.213
23500,943.098
24000,943.116
24500,943.186
25000,943.218
25500,943.156
26000,943.166
26500,943.11
27000,943.117
27500,943.138
28000,943.233
28500,943.209
29000,943.272
29500,943.309
30000,943.352
