iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1453.47,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1445.4,1,4.32554,25.6703,7.35637,31.6268,0.974679,0.974679,0.974679,0.974679,0.998761,0.974679,0.974679
3,1428.16,1,4.39628,24.6842,7.12754,30.8862,0.95,0.95,0.95,0.95,0.998761,0.95,0.95
4,1417.58,1,4.24963,24.5344,8.37316,30.6915,0.925945,0.925945,0.925945,0.925945,0.998761,0.925945,0.925945
5,1406.58,1,4.20193,26.3742,6.4218,32.7759,0.9025,0.9025,0.9025,0.9025,0.998761,0.9025,0.9025
6,1399.98,1,4.10153,28.7621,6.35558,35.8803,0.879648,0.879648,0.912806,0.879648,0.998761,0.879648,0.879648
7,1390.74,1,4.54825,31.0419,7.55111,38.6929,0.857375,0.857375,0.889694,0.857375,0.998761,0.857375,0.857375
8,1372,1,4.29829,29.2259,7.40909,36.2238,0.835666,0.835666,0.867166,0.835666,0.998761,0.835666,0.835666
9,1365.5,1,4.52613,32.8745,6.64445,41.013,0.814506,0.814506,0.845209,0.814506,0.998761,0.814506,0.814506
10,1355.84,1,4.56613,31.2837,6.76187,39.1709,0.793882,0.793882,0.852925,0.793882,0.998761,0.793882,0.793882
11,1341.56,1,4.49696,33.5084,6.86718,41.7103,0.773781,0.773781,0.861166,0.773781,0.998761,0.773781,0.773781
12,1331.28,1,4.72697,31.536,6.93875,39.1268,0.754188,0.754188,0.92953,0.754188,0.998761,0.754188,0.754188
13,1328.59,1,4.6026,32.2715,8.55962,39.9837,0.735092,0.735092,0.926631,0.735092,0.998761,0.735092,0.735092
14,1313.47,1,4.5592,30.6519,7.13066,38.163,0.716479,0.716479,0.952435,0.716479,0.998761,0.716479,0.716479
15,1298.98,1,4.7339,26.4052,8.22077,33.1287,0.698337,0.698337,0.975576,0.698337,0.998761,0.698337,0.698337
16,1299.87,1,4.61386,24.58,8.71365,30.9547,0.680655,0.680655,1.04106,0.680655,0.998761,0.680655,0.680655
17,1281.39,1,4.53577,25.0785,6.85996,31.6554,0.66342,0.66342,1.06427,0.66342,0.998761,0.66342,0.66342
18,1271.52,1,4.68461,27.5003,6.8648,34.4924,0.646622,0.646622,1.03733,0.646622,0.998761,0.646622,0.646622
19,1263.72,1,4.7812,27.2147,8.60515,34.0144,0.630249,0.630249,1.06169,0.630249,0.998761,0.630249,0.630249
20,1250.81,1,4.78967,23.9677,9.28727,30.1729,0.614291,0.614291,1.03481,0.614291,0.998761,0.614291,0.614291
21,1233.89,1,4.83005,22.8473,12.5656,29.0711,0.598737,0.598737,1.00861,0.598737,0.998761,0.598737,0.598737
22,1226.96,1,4.82806,25.3477,10.1515,32.4438,0.583577,0.583577,0.983067,0.583577,0.998761,0.583577,0.583577
23,1220.55,1,4.69334,25.3287,8.27721,32.633,0.5688,0.5688,1.0026,0.5688,0.998761,0.5688,0.5688
24,1208.97,1,4.77783,27.8268,6.83853,35.6007,0.554398,0.554398,0.977217,0.554398,0.998761,0.554398,0.554398
25,1200.85,1,4.94199,27.7859,6.69179,35.4949,0.54036,0.54036,0.952473,0.54036,0.998761,0.54036,0.54036
26,1180.97,1,4.86559,27.6727,7.80473,35.363,0.526678,0.526678,0.928356,0.526678,0.998761,0.526678,0.526678
27,1174.54,1,4.73266,28.0786,8.96813,36.0989,0.513342,0.513342,0.904849,0.513342,0.998761,0.513342,0.513342
28,1164.54,1,4.96115,28.0346,9.42694,35.8934,0.500344,0.500344,0.881938,0.500344,0.998761,0.500344,0.500344
29,1152.58,1,5.00258,26.1614,10.6655,33.3179,0.487675,0.487675,0.859607,0.487675,0.998761,0.487675,0.487675
30,1137.94,1,4.96975,25.1676,10.393,31.9948,0.475327,0.475327,0.837841,0.475327,0.998761,0.475327,0.475327
31,1137.28,1,4.87863,26.9687,9.01543,34.0531,0.463291,0.463291,0.816626,0.463291,0.998761,0.463291,0.463291
32,1127.85,1,4.75108,25.544,7.57473,32.4122,0.45156,0.45156,0.795949,0.45156,0.998761,0.45156,0.45156
33,1116.5,1,4.79332,26.0729,6.67007,33.0285,0.440127,0.440127,0.775795,0.440127,0.998761,0.440127,0.440127
34,1108.97,1,4.74723,25.3371,7.57918,32.0431,0.428982,0.428982,0.879793,0.428982,0.998761,0.428982,0.428982
35,1108.33,1,4.61148,24.4938,8.01302,30.9942,0.41812,0.41812,0.857516,0.41812,0.998761,0.41812,0.41812
36,1089.95,1,4.86946,23.7878,10.2081,30.1759,0.407533,0.407533,0.835803,0.407533,0.998761,0.407533,0.407533
37,1083.21,1,4.86522,22.5691,9.35925,28.593,0.397214,0.397214,0.81464,0.397214,0.998761,0.397214,0.397214
38,1076.39,1,4.92596,22.9049,8.24405,28.984,0.387157,0.387157,0.794013,0.387157,0.998761,0.387157,0.387157
39,1062.03,1,4.94992,21.889,9.43197,27.7139,0.377354,0.377354,0.773908,0.377354,0.998761,0.377354,0.377354
40,1054.78,1,4.91191,23.5276,9.04944,29.8046,0.367799,0.367799,0.754312,0.367799,0.998761,0.367799,0.367799
41,1055.64,1,5.00491,23.512,9.44293,29.7131,0.358486,0.358486,0.853198,0.358486,0.998761,0.358486,0.358486
42,1045.84,1,5.04751,22.9716,9.33397,28.9784,0.349409,0.349409,0.831594,0.349409,0.998761,0.349409,0.349409
43,1038.64,1,4.92473,22.9206,10.9785,28.9672,0.340562,0.340562,0.810538,0.340562,0.998761,0.340562,0.340562
44,1030.57,1,4.96445,22.0401,10.5435,27.8572,0.331938,0.347625,0.790014,0.346046,0.998761,0.331938,0.331938
45,1017.27,1,4.97494,22.7856,9.70616,28.74,0.323534,0.338823,0.770011,0.337283,0.998761,0.323534,0.323534
46,1012.52,1,4.88766,24.279,8.18369,30.7795,0.315341,0.330244,0.750514,0.328743,0.998761,0.315341,0.315341
47,1004.91,1,4.86625,24.8986,8.06277,31.6038,0.307357,0.321882,0.73151,0.320419,0.998761,0.307357,0.307357
48,998.145,1,4.85957,24.8132,7.11023,31.386,0.299574,0.313732,0.782489,0.312306,0.998761,0.299574,0.299574
49,993.341,1,4.84029,25.0315,6.68686,31.6565,0.291989,0.305788,0.762676,0.304398,0.998761,0.291989,0.291989
50,988.687,1,4.91009,24.4461,6.62017,30.9567,0.284596,0.298045,0.77928,0.296691,0.998761,0.284596,0.284596
51,978.772,1,4.87386,24.7528,5.71675,31.1866,0.27739,0.290498,0.759548,0.289178,0.998761,0.27739,0.27739
52,977.761,1,4.86845,24.5848,5.93525,30.9262,0.270366,0.283143,0.740316,0.281856,0.998761,0.270366,0.270366
53,970.892,1,4.7747,24.0709,5.46596,30.3519,0.26352,0.275973,0.721571,0.27472,0.998761,0.26352,0.26352
54,961.198,1,4.84908,23.9324,5.26702,30.1986,0.256848,0.268986,0.7033,0.267763,0.998761,0.256848,0.256848
55,959.431,1,4.81125,23.6551,5.38994,29.955,0.250344,0.262175,0.685492,0.260984,0.998761,0.250344,0.250344
56,958.166,1,4.82807,22.0395,6.17816,27.907,0.244005,0.255681,0.697603,0.254682,0.998761,0.244005,0.244005
57,954.468,1,4.8123,22.048,6.23981,27.9788,0.237827,0.25602,0.679939,0.254642,0.998761,0.237827,0.237827
58,949.997,1,4.79751,22.8824,5.89002,29.0117,0.231805,0.249537,0.662723,0.248194,0.998761,0.238319,0.231805
59,950.582,1,4.77829,22.4739,5.7312,28.4662,0.225936,0.257674,0.645942,0.253289,0.998761,0.242908,0.225936
60,952.339,1,4.82205,22.1746,6.12466,28.0097,0.220215,0.25115,0.629586,0.246876,0.998761,0.236757,0.23092
61,943.854,1,4.86455,22.5917,6.0305,28.5474,0.214639,0.24479,0.613645,0.240625,0.998761,0.236126,0.225813
62,937.67,1,4.83626,21.9038,6.67572,27.645,0.209204,0.238592,0.598107,0.234532,0.998761,0.235449,0.221105
63,943.645,1,4.85786,22.0615,6.07461,27.8717,0.20425,0.232551,0.582963,0.228594,0.998761,0.233822,0.225391
64,939.288,1,4.77481,22.0182,6.39312,27.7759,0.201981,0.226663,0.589064,0.222805,0.998761,0.227902,0.231978
65,936.844,1,4.82903,22.676,6.30688,28.6352,0.196866,0.234758,0.580809,0.230601,0.998761,0.235227,0.226104
66,936.583,1,4.88865,22.3037,6.6864,28.1377,0.204246,0.228814,0.566103,0.224762,0.998761,0.231324,0.226445
67,938.7,1,4.77131,22.9913,6.51288,29.0789,0.207669,0.22302,0.551769,0.219071,0.998761,0.244043,0.220711
68,937.317,1,4.83665,22.9204,6.20864,28.9666,0.20241,0.217373,0.622118,0.213524,0.998761,0.237863,0.219909
69,933.31,1,4.81814,23.1917,6.16359,29.3229,0.197285,0.211869,0.615494,0.208117,0.998761,0.233053,0.22322
70,938.302,1,4.83567,22.5614,6.05112,28.5387,0.19229,0.206504,0.662736,0.202848,0.998761,0.227152,0.237449
71,931.934,1,4.82591,22.7377,5.62709,28.7847,0.187421,0.201276,0.695988,0.197712,0.998761,0.2214,0.246114
72,936.947,1,4.77304,22.9026,4.90547,28.9446,0.182675,0.196179,0.678366,0.192705,0.998761,0.219305,0.243596
73,934.03,1,4.84214,23.0346,5.57086,29.1142,0.182851,0.194193,0.679991,0.190106,0.998761,0.213752,0.247831
74,928.156,1,4.83344,22.8679,6.70879,28.9293,0.183621,0.189276,0.662773,0.185292,0.998761,0.2139,0.244835
75,924.047,1,4.8912,23.5196,6.70602,29.7176,0.18234,0.184483,0.713701,0.1806,0.998761,0.208484,0.255406
76,922.364,1,4.91911,23.5923,6.22965,29.7769,0.177723,0.179812,0.698086,0.176027,0.998761,0.203205,0.261499
77,927.514,1,4.86702,23.8782,6.21371,30.0868,0.185168,0.175259,0.697741,0.17157,0.998761,0.202868,0.256513
78,928.534,1,4.96947,23.358,6.6846,29.4469,0.183875,0.185182,0.716441,0.183081,0.99895,0.197732,0.269486
79,930.185,1,4.90651,23.1896,6.4969,29.1798,0.185983,0.212304,0.6983,0.208773,0.999,0.195356,0.271382
80,928.553,1,4.9065,23.9711,6.82271,30.1688,0.181273,0.206928,0.680619,0.203487,0.99847,0.193628,0.267465
81,930.22,1,5.00035,23.9122,5.96187,30.1286,0.176683,0.201689,0.663385,0.198335,0.998371,0.188725,0.283036
82,926.472,1,4.95877,24.0574,5.41052,30.2014,0.17221,0.196582,0.646588,0.193313,0.997504,0.186194,0.276097
83,936.059,1,4.9716,23.9221,6.21247,30.0999,0.174882,0.191604,0.736102,0.188418,0.996516,0.182155,0.283219
84,932.061,1,4.97722,23.2003,6.77902,29.297,0.180768,0.186753,0.717464,0.183647,0.994475,0.183089,0.276047
85,944.323,1,5.01749,23.7361,7.4371,29.8682,0.176191,0.182024,0.699297,0.178997,0.989177,0.178453,0.291194
86,943.533,1,4.99585,23.7717,6.78303,30.039,0.171729,0.177415,0.692354,0.174465,0.984545,0.173934,0.306956
87,945.694,1,5.03853,23.4672,7.01888,29.6202,0.167381,0.172923,0.709692,0.170047,0.985287,0.170052,0.301467
88,945.576,1,5.08349,23.1276,6.92194,29.2361,0.174938,0.168544,0.789888,0.165742,0.986153,0.165746,0.303216
89,945.921,1,5.07616,23.3265,7.64462,29.4314,0.17967,0.164992,0.815001,0.161545,0.986097,0.161549,0.311813
90,946.847,1,5.08813,23.4905,6.8624,29.6054,0.180555,0.160814,0.794364,0.157454,0.978922,0.157458,0.314065
91,951.583,1,5.03948,23.0024,7.73471,29.1068,0.178581,0.164625,0.774251,0.157031,0.978176,0.155292,0.317844
92,950.698,1,5.06798,23.4875,7.79175,29.6431,0.174059,0.160457,0.766604,0.153055,0.968272,0.155739,0.318813
93,950.182,1,5.0594,23.4781,7.87968,29.3206,0.169652,0.156394,0.747193,0.149179,0.964399,0.158853,0.310741
94,955.213,1,5.03194,23.2344,7.94528,29.0702,0.175938,0.152434,0.749981,0.145402,0.939703,0.162815,0.310235
95,948.104,1,5.06185,23.6558,7.21628,29.5179,0.171484,0.148574,0.739804,0.14172,0.926907,0.158692,0.313311
96,951,1,5.07856,23.4476,8.17763,29.1306,0.167935,0.144812,0.721072,0.138132,0.924001,0.154674,0.324659
97,947.933,1,5.10087,24.1543,9.24804,30.3182,0.168563,0.141145,0.702814,0.134634,0.92446,0.150758,0.326711
98,953.543,1,5.13152,24.0149,8.20551,30.1526,0.164295,0.137572,0.685019,0.131225,0.885779,0.150805,0.32685
99,944.682,1,5.10023,24.205,7.77277,29.9218,0.165871,0.134088,0.667673,0.127903,0.905257,0.147815,0.323994
100,950.928,1,5.11255,24.3139,7.20373,30.0352,0.167894,0.152109,0.650768,0.145273,0.922043,0.146678,0.328636
101,949.397,1,5.08313,24.6589,7.52242,30.3066,0.171084,0.148257,0.63429,0.141595,0.897673,0.143054,0.327191
102,958.857,1,5.10732,24.329,6.8266,30.026,0.177759,0.144503,0.618229,0.13801,0.839865,0.146377,0.328401
103,951.71,1,5.04855,24.7477,6.61734,30.8359,0.179052,0.140844,0.602575,0.134515,0.770975,0.145784,0.327037
104,957.836,1,4.9839,25.1544,5.77992,32.0401,0.174518,0.137278,0.639221,0.131109,0.661465,0.151255,0.319268
105,962.672,1,5.07415,25.6875,6.31988,32.7723,0.170099,0.133802,0.69433,0.127789,0.523004,0.147425,0.328576
106,961.725,1,5.08386,25.0907,6.33148,33.3405,0.165792,0.130414,0.684589,0.126985,0.630938,0.147665,0.323551
107,960.089,1,5.05156,25.1666,5.98255,34.2485,0.177744,0.127112,0.667255,0.128838,0.62491,0.14744,0.323188
108,962.196,1,5.01224,25.7404,5.37336,34.3407,0.17832,0.127517,0.65036,0.129712,0.646377,0.145366,0.32708
109,959.497,1,5.05499,26.0574,5.25292,34.2464,0.173804,0.124288,0.655517,0.130828,0.710349,0.141685,0.33552
110,963.016,1,5.04677,25.812,5.09463,34.0093,0.172125,0.125867,0.638919,0.141864,0.72896,0.150471,0.327025
111,951.746,1,5.06888,26.3903,5.38022,34.4073,0.167767,0.128995,0.632856,0.138272,0.724908,0.146661,0.325765
112,953.783,1,5.08417,26.2081,5.3889,34.4003,0.16799,0.125729,0.616832,0.140903,0.731307,0.142948,0.330546
113,955.533,1,5.00426,26.2021,4.90721,33.713,0.17098,0.122546,0.636398,0.137335,0.612871,0.14217,0.322176
114,962.835,1,5.02582,25.9688,4.81127,33.872,0.172133,0.119443,0.620284,0.133858,0.580897,0.148685,0.321538
115,954.23,1,5.04425,26.1776,5.06371,33.9582,0.179044,0.116418,0.604578,0.133006,0.672584,0.145195,0.324447
116,957.709,1,5.00308,26.4045,4.7496,33.8155,0.179941,0.117521,0.58927,0.143954,0.664917,0.141519,0.333038
117,949.826,1,5.03549,26.6441,5.14496,33.8554,0.179138,0.114545,0.574349,0.140309,0.738549,0.140464,0.331617
118,956.463,1,5.05293,27.0951,5.48669,34.1285,0.17939,0.111645,0.594625,0.143942,0.759322,0.138367,0.343015
119,953.087,1,5.11413,27.5871,5.11387,34.6212,0.180767,0.124249,0.592505,0.146454,0.802202,0.137958,0.33433
120,953.363,1,5.0688,27.2465,5.57164,34.1979,0.17619,0.121103,0.577503,0.142746,0.679544,0.137851,0.339034
121,957.477,1,5.11692,26.6104,5.67486,34.2763,0.171729,0.118037,0.56288,0.160137,0.740119,0.137658,0.343685
122,954.806,1,5.11867,26.9713,5.80903,33.9944,0.167381,0.115048,0.548627,0.157444,0.647042,0.134215,0.344965
123,966.064,1,5.07115,27.3414,5.41873,34.9812,0.187743,0.121786,0.571846,0.158589,0.569927,0.136319,0.341411
124,958.944,1,5.09576,27.967,4.97215,35.3432,0.182989,0.118702,0.590813,0.171538,0.549248,0.132927,0.338927
125,966.228,1,5.07987,28.1654,4.68396,36.0512,0.178356,0.117941,0.612854,0.167195,0.534467,0.135734,0.342422
126,973.728,1,5.08282,28.3567,4.59784,37.1274,0.17384,0.114955,0.62179,0.176308,0.458981,0.138794,0.348806
127,965.385,1,5.05081,28.4879,4.49636,38.2941,0.172572,0.112044,0.606046,0.171844,0.57806,0.137475,0.345953
128,957.984,1,5.04571,28.4099,4.07293,39.22,0.170825,0.109207,0.590701,0.17342,0.566798,0.137604,0.338228
129,958.837,1,5.03891,28.512,4.59685,38.8066,0.184908,0.106442,0.580622,0.175883,0.601065,0.134746,0.338351
130,963.734,1,5.03021,29.1863,4.68928,39.1825,0.183465,0.111961,0.56592,0.171429,0.646688,0.134383,0.350717
131,956.013,1,5.01965,29.1458,4.66189,40.2002,0.193783,0.109452,0.551591,0.172594,0.689863,0.136441,0.341837
132,947.194,1,5.01023,28.7189,4.19698,40.0504,0.188876,0.10668,0.537624,0.171526,0.738489,0.134765,0.339204
133,956.192,1,5.02488,29.2715,4.4334,40.6555,0.184094,0.107431,0.55766,0.17712,0.729265,0.139225,0.332987
134,960.806,1,5.01368,29.4851,4.1164,41.5996,0.182492,0.113439,0.591175,0.193494,0.708105,0.1357,0.343331
135,957.566,1,5.065,29.4989,3.8593,41.5127,0.177871,0.111633,0.634462,0.197072,0.57243,0.132264,0.33976
136,967.291,1,4.94991,29.3538,3.99396,41.2804,0.173878,0.108806,0.71127,0.214055,0.509722,0.129297,0.346491
137,959.258,1,5.02173,29.0263,3.87323,41.2678,0.178564,0.108766,0.693261,0.208635,0.437963,0.126621,0.344223
138,967.931,1,4.98005,28.7515,3.73538,40.3096,0.174043,0.106012,0.675707,0.203353,0.250214,0.135132,0.341507
139,963.825,1,4.96907,29.0375,3.48232,41.0082,0.176359,0.103328,0.658598,0.208782,0.345033,0.133708,0.334443
140,964.514,1,4.97644,29.2793,3.40173,42.632,0.171894,0.104526,0.664197,0.206975,0.535456,0.135573,0.331419
141,972.482,1,4.93372,29.2402,3.66426,41.2541,0.184447,0.10188,0.659856,0.242811,0.377573,0.137337,0.330036
142,968.326,1,4.99224,29.329,3.5751,40.0538,0.179777,0.0993001,0.657909,0.236663,0.182673,0.133859,0.338768
143,967.472,1,5.01147,29.7474,3.93856,41.9998,0.176621,0.0967858,0.650348,0.23067,0.257815,0.13069,0.346481
144,970.647,1,4.98875,29.6012,3.92858,40.7232,0.172149,0.0943351,0.646068,0.224829,0.307117,0.13499,0.346348
145,987.304,1,5.00177,29.1625,4.23281,41.3725,0.177176,0.102682,0.725881,0.273986,0.398021,0.138824,0.339962
146,979.119,1,5.04415,28.6738,3.93111,41.596,0.174041,0.108986,0.707501,0.317479,0.521296,0.135309,0.344411
147,985.997,1,5.01166,29.0622,3.86587,40.7128,0.17322,0.110127,0.689587,0.361533,0.616355,0.133444,0.3485
148,978.866,1,5.04405,28.4982,4.44264,38.206,0.185836,0.107339,0.672126,0.352378,0.687357,0.131665,0.350731
149,976.924,1,4.994,29.0421,4.44842,38.6468,0.191867,0.104621,0.655107,0.379096,0.755287,0.130247,0.348706
150,972.629,1,5.0242,28.3549,4.66734,38.4531,0.187009,0.101972,0.63852,0.369497,0.772576,0.13752,0.339877
151,976.973,1,5.11531,28.5733,4.40856,39.782,0.186708,0.0999859,0.622352,0.383098,0.765369,0.134038,0.347909
152,972.785,1,5.04854,28.8906,4.48423,41.3937,0.181981,0.101027,0.606594,0.373398,0.747612,0.134172,0.339299
153,973.5,1,5.03522,28.9848,5.03918,40.4091,0.184618,0.10549,0.591234,0.39025,0.864611,0.137886,0.341015
154,967.057,1,5.01027,28.6847,4.45999,39.0203,0.185847,0.102819,0.576264,0.419702,0.883115,0.135709,0.335089
155,966.097,1,4.9998,28.7823,4.86282,40.2634,0.184548,0.100215,0.571517,0.409075,0.918691,0.137843,0.339817
156,953.193,1,5.00932,28.8103,4.93844,40.3662,0.187234,0.0976778,0.557046,0.398717,0.918905,0.134986,0.341792
157,963.13,1,5.02392,28.5834,4.38781,37.3153,0.18644,0.103985,0.542941,0.421763,0.934596,0.138334,0.339323
158,964.203,1,4.98512,28.5405,4.73203,37.1564,0.186755,0.10365,0.529193,0.426539,0.924536,0.14135,0.3358
159,959.645,1,5.01191,28.6602,4.55934,38.2239,0.195299,0.106501,0.515794,0.415739,0.928191,0.137771,0.343379
160,956.039,1,5.01833,28.0946,4.77442,36.2889,0.190354,0.103804,0.502734,0.405212,0.907429,0.134282,0.347376
161,959.041,1,5.05586,28.454,4.92892,38.2353,0.185534,0.101176,0.525318,0.394952,0.90922,0.130882,0.353162
162,957.81,1,5.0191,28.3579,4.67665,38.6172,0.188396,0.0986138,0.51661,0.384951,0.873425,0.128906,0.352838
