simulations,OFV
500,946.611
1000,948.529
1500,947.881
2000,946.437
2500,947.056
3000,947.048
3500,947.203
4000,947.283
4500,947.306
5000,947.51
5500,947.196
6000,947.044
6500,946.502
7000,946.771
7500,946.304
8000,946.505
8500,946.684
9000,946.369
9500,946.266
10000,945.939
10500,945.854
11000,945.761
11500,945.481
12000,945.141
12500,944.81
13000,944.353
13500,943.997
14000,944.002
14500,943.966
15000,943.804
15500,943.724
16000,943.868
16500,943.877
17000,944.034
17500,943.981
18000,943.808
18500,943.976
19000,943.876
19500,943.812
20000,943.722
20500,943.673
21000,943.526
21500,943.611
22000,943.724
22500,943.772
23000,943.613
23500,943.419
24000,943.439
24500,943.427
25000,943.511
25500,943.47
26000,943.515
26500,943.546
27000,943.53
27500,943.567
28000,943.623
28500,943.671
29000,943.762
29500,943.83
30000,943.885
