iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,688.871,1,5.10855,4.95684,44.1718,76.9381,0.3,1.5,1.5,1.5,1.5
2,654.875,1,8.38142,7.97505,41.853,142.588,0.24,1.34164,1.34164,1.34164,1.44574
3,621.81,1,8.45689,8.23286,43.3494,119.814,0.192,1.2,1.53141,1.2,1.42211
4,587.348,1,8.23641,8.01244,45.1907,146.161,0.1536,1.07331,1.36973,1.07331,1.35404
5,569.5,1,8.04714,7.9241,42.9383,143.833,0.141133,0.96,1.2738,0.96,1.45694
6,549.43,1,8.2041,7.65904,43.975,128.416,0.131958,0.85865,1.23286,0.85865,1.37274
7,522.364,1,8.474,8.10241,45.0823,123.547,0.119354,0.768,1.21375,0.768,1.39352
8,508.2,1,8.44154,8.48149,43.7625,124.901,0.117107,0.68692,1.08562,0.68692,1.3295
9,495.62,1,8.54649,9.28932,42.4709,132.692,0.11201,0.6144,1.07119,0.6144,1.20901
10,479.456,1,8.78171,10.9464,42.2167,135.763,0.108832,0.549536,1.01033,0.549536,1.20396
11,467.684,1,8.84321,10.9699,42.1639,139.615,0.10538,0.49152,1.00939,0.49152,1.11275
12,460.064,1,8.80557,11.1757,42.8011,139.098,0.103046,0.439629,0.983553,0.439629,1.12741
13,445.831,1,8.74283,10.3098,42.6018,134.956,0.0980965,0.393216,0.879717,0.393216,1.11728
14,445.469,1,8.73466,9.8672,43.3227,130.196,0.0985848,0.36027,0.815842,0.351703,1.13799
15,434.361,1,8.80808,10.0591,44.6782,132.518,0.0978767,0.343128,0.786159,0.314573,1.10773
16,425.13,1,8.9361,9.81329,45.4127,124.614,0.096526,0.343962,0.764461,0.281362,1.11817
17,426.888,1,9.07617,10.25,45.3696,117.845,0.0958024,0.334985,0.817982,0.257085,1.09243
18,425.805,1,9.1027,9.55334,45.1833,110.175,0.0985538,0.336879,0.78282,0.229944,1.07837
19,425.4,1,9.08289,9.78024,46.2861,105.392,0.0969466,0.34162,0.741063,0.220184,1.18662
20,423.484,1,9.14889,10.385,46.574,101.04,0.0973725,0.328273,0.741398,0.19862,1.30611
21,419.735,1,9.11494,10.3963,46.5954,94.4311,0.0959445,0.326368,0.663127,0.203245,1.39
22,412.35,1,9.17992,10.0703,47.0212,92.8745,0.0945096,0.32517,0.604282,0.19673,1.34719
23,405.943,1,9.34997,9.98096,46.7201,91.0701,0.0931541,0.311587,0.605241,0.193163,1.27745
24,406.901,1,9.4473,10.1235,46.2598,85.6148,0.094718,0.322358,0.601169,0.185965,1.16273
25,407.723,1,9.4102,10.021,46.64,90.7474,0.0959604,0.320894,0.596067,0.181507,1.13043
26,402.711,1,9.39734,9.96894,46.6717,94.9536,0.0941618,0.325763,0.594502,0.176984,1.09165
27,401.009,1,9.34374,9.33638,47.7697,92.6038,0.0935607,0.329214,0.622154,0.168564,1.04336
28,388.336,1,9.368,9.36154,46.9572,83.4991,0.089751,0.314919,0.57606,0.154877,1.07179
29,397.043,1,9.38199,9.67155,46.0409,82.3639,0.0952068,0.304473,0.551708,0.149468,1.06779
30,393.624,1,9.35355,9.87899,46.5744,87.2811,0.09476,0.307864,0.51534,0.139686,1.14165
31,393.352,1,9.39547,9.94918,45.7862,85.4729,0.094723,0.294422,0.504301,0.146405,1.11592
32,394.125,1,9.46869,9.51533,46.2366,84.063,0.096453,0.288146,0.524616,0.142907,1.04303
33,394.129,1,9.53731,9.30398,46.5596,82.9525,0.0958603,0.277288,0.537269,0.152822,1.01676
34,391.478,1,9.54319,9.55792,45.7854,90.5232,0.0961053,0.26864,0.514651,0.166109,0.909418
35,394.621,1,9.53314,9.67611,45.3152,93.8052,0.0978302,0.272789,0.477289,0.169276,0.903279
36,392.735,1,9.61609,9.62055,44.7232,84.0163,0.0956824,0.267948,0.496444,0.162693,0.995408
37,399.19,1,9.70525,9.46281,44.9387,75.3693,0.0974754,0.259235,0.568464,0.157816,1.03622
38,406.036,1,9.70644,10.0681,45.4012,70.6489,0.10071,0.249455,0.549184,0.161436,1.1048
39,396.626,1,9.73657,10.4511,45.4586,73.6496,0.0955221,0.253011,0.581134,0.155512,1.11838
40,393.255,1,9.76077,10.0427,46.249,75.1118,0.0941555,0.262229,0.551312,0.16351,1.08101
41,382.393,1,9.83423,9.85017,46.1278,71.5135,0.0917628,0.262549,0.534374,0.15776,1.04363
42,385.656,1,9.84724,10.0077,45.6918,61.8006,0.0939746,0.252099,0.520616,0.147597,1.05607
43,380.191,1,9.90939,9.88216,45.2782,61.2706,0.0928568,0.246542,0.521665,0.140656,1.06302
44,388.886,1,9.93873,10.409,45.3167,60.4699,0.0939162,0.244536,0.53727,0.154121,1.05069
45,391.673,1,9.9516,10.3863,45.0259,59.6597,0.0960226,0.239368,0.543094,0.158788,1.04759
