parameter,value,se_lin,rse_lin
Cl_pop,5.27882472156837,0.298314122408349,5.65114657415104
beta_Cl_logtCLCRMLMIN,0.609180244705704,0.243612145009308,39.9901584344709
V1_pop,18.8597324069434,1.78553454595488,9.4674436912876
Q_pop,8.11754787717992,1.66293473870755,20.485678235202
V2_pop,21.2881658014808,2.36783542005749,11.1227779891342
omega_Cl,0.208294014346676,0.0399969506589396,19.2021603618289
omega_V1,0.317547336455897,0.0716423952988117,22.5611702804384
omega_Q,0.648907810635838,0.159637141474257,24.6008969005682
omega_V2,0.279246901230629,0.111651769083751,39.9831720931213
corr_V2_V1,0.998938067693968,0.288752941324672,28.9059903374444
a1,0.303929918027645,0.0222991364387085,7.33693365346157
a2,0.064293936992815,0.00647593037252633,10.0723811224222
