iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1599.14,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1574.7,1,4.67234,31.7716,11.8877,47.5743,0.974679,0.974679,0.974679,1.02474,0.974679,0.974679
3,1557.83,1,4.56594,32.6652,12.0449,62.2782,0.95,0.95,0.95,1.03897,0.95,0.95
4,1553.57,1,4.21,36.4307,15.145,70.6434,0.925945,0.925945,0.998592,1.01267,0.925945,0.925945
5,1542.17,1,4.28856,36.933,12.8183,72.6584,0.9025,0.9025,0.973307,0.987024,0.9025,0.9025
6,1526.84,1,4.27429,33.1497,8.7966,76.692,0.879648,0.879648,0.95007,0.962032,0.879648,0.879648
7,1513.61,1,3.99523,34.9078,8.85213,69.8375,0.857375,0.857375,0.926013,0.937673,0.857375,0.857375
8,1497.51,1,4.20618,34.5781,8.9505,63.3211,0.835666,0.835666,0.902566,0.960638,0.835666,0.835666
9,1499.55,1,4.43791,31.8605,9.01717,64.27,0.814506,0.814506,0.906687,0.976477,0.814506,0.814506
10,1473.96,1,4.24195,32.3214,9.03452,75.8384,0.793882,0.793882,0.883729,0.951752,0.793882,0.793882
11,1463.32,1,4.34216,29.0868,6.62581,83.3214,0.773781,0.773781,0.861352,0.927653,0.773781,0.773781
12,1449.03,1,4.21591,29.3824,6.35924,75.5287,0.754188,0.754188,0.839542,0.904165,0.754188,0.754188
13,1449.23,1,4.02788,25.9935,6.63252,93.6379,0.735092,0.735092,0.828018,0.995464,0.735092,0.735092
14,1435.81,1,3.87448,30.2683,6.24217,90.3138,0.716479,0.716479,0.817114,0.989141,0.716479,0.716479
15,1418.81,1,3.97855,29.5667,6.56365,86.5687,0.698337,0.698337,0.796424,0.964095,0.698337,0.698337
16,1407.17,1,4.29048,29.6,7.53528,80.5999,0.680655,0.680655,0.776259,0.939684,0.680655,0.680655
17,1391.04,1,4.50044,25.78,6.84919,71.9558,0.66342,0.66342,0.761933,0.91589,0.66342,0.66342
18,1389.67,1,4.50138,26.638,7.71642,59.0805,0.646622,0.646622,0.74264,1.05062,0.646622,0.646622
19,1381.78,1,4.31691,28.064,7.00549,65.6737,0.630249,0.630249,0.771696,1.02665,0.630249,0.630249
20,1371.37,1,4.41275,30.4822,7.32283,61.7993,0.614291,0.614291,0.752156,1.00066,0.614291,0.614291
21,1357.36,1,4.57993,28.7068,7.9932,55.9091,0.598737,0.598737,0.733111,0.975322,0.598737,0.598737
22,1343.63,1,4.63668,25.4313,7.55569,65.4525,0.583577,0.583577,0.714549,0.950626,0.583577,0.583577
23,1337.4,1,4.54847,24.1856,7.20413,58.5424,0.5688,0.5688,0.696456,0.926556,0.5688,0.5688
24,1326.47,1,4.35478,25.6694,6.65473,74.3937,0.554398,0.554398,0.683835,0.968484,0.554398,0.554398
25,1310.74,1,4.43654,23.3041,6.19423,65.31,0.54036,0.54036,0.66652,0.943962,0.54036,0.54036
26,1292.81,1,4.30404,25.6286,6.13524,77.4393,0.526678,0.526678,0.649644,0.92006,0.526678,0.526678
27,1296.93,1,4.27262,25.4822,6.74641,87.0803,0.513342,0.513342,0.69971,0.896764,0.513342,0.513342
28,1275.93,1,4.39522,26.6461,6.36719,81.3182,0.500344,0.500344,0.681993,0.874057,0.500344,0.500344
29,1282.44,1,4.36935,24.7245,6.20315,74.704,0.487675,0.487675,0.715456,0.863936,0.487675,0.487675
30,1263.85,1,4.56687,25.2365,6.47829,72.311,0.475327,0.475327,0.69734,0.842061,0.475327,0.475327
31,1251.46,1,4.53067,25.848,5.31076,65.1529,0.463291,0.463291,0.679683,0.820739,0.463291,0.463291
32,1236.44,1,4.55376,27.3222,5.10972,55.367,0.45156,0.45156,0.662473,0.799958,0.45156,0.45156
33,1231.76,1,4.66823,28.5742,4.93952,53.6747,0.440127,0.440127,0.645699,0.779702,0.440127,0.440127
34,1222.98,1,4.66385,29.0089,5.29262,53.2496,0.428982,0.428982,0.629349,0.75996,0.428982,0.428982
35,1207.76,1,4.79647,27.2233,5.23262,48.2427,0.41812,0.41812,0.613414,0.784652,0.41812,0.41812
36,1210.59,1,4.75742,27.1871,6.07249,48.9427,0.407533,0.407533,0.646737,0.764784,0.407533,0.407533
37,1207.79,1,4.74239,28.4543,5.81502,51.3625,0.397214,0.397214,0.731536,0.8138,0.397214,0.397214
38,1196.48,1,4.84939,27.9813,5.06697,45.8485,0.387157,0.387157,0.713013,0.796687,0.387157,0.387157
39,1176.65,1,4.77228,28.3391,4.92751,45.8053,0.377354,0.377354,0.694959,0.776515,0.377354,0.377354
40,1159.33,1,4.77252,27.7786,4.68785,41.6921,0.367799,0.367799,0.677362,0.756853,0.367799,0.367799
41,1153.27,1,4.86208,28.1666,4.64484,38.0512,0.358486,0.358486,0.660211,0.737689,0.358486,0.358486
42,1139.21,1,4.86587,27.9161,4.49582,44.7306,0.349409,0.349409,0.643494,0.71901,0.349409,0.349409
43,1128.22,1,4.78992,26.4527,4.64831,49.4027,0.340562,0.340562,0.6272,0.700804,0.340562,0.340562
44,1122.14,1,4.76332,26.7538,5.17759,53.505,0.331938,0.331938,0.611319,0.722494,0.331938,0.331938
45,1126.04,1,4.72173,25.0406,5.17228,50.5707,0.323534,0.323534,0.667017,0.785084,0.323534,0.323534
46,1124.42,1,4.73756,26.6066,4.3978,48.5703,0.315341,0.315341,0.650128,0.778085,0.315341,0.315341
47,1105.55,1,4.7008,26.0355,4.62393,49.5701,0.307357,0.307357,0.633666,0.758383,0.307357,0.307357
48,1104.85,1,4.66517,25.7993,4.22631,49.6289,0.299574,0.299574,0.617622,0.770983,0.299574,0.299574
49,1078.66,1,4.58738,26.33,3.96845,50.5835,0.291989,0.291989,0.601983,0.751461,0.291989,0.291989
50,1077.02,1,4.62175,27.0518,3.93535,46.032,0.284596,0.284596,0.58674,0.766813,0.284596,0.284596
51,1075.42,1,4.7584,27.2821,3.70596,47.6946,0.27739,0.27739,0.571884,0.747396,0.27739,0.27739
52,1065.31,1,4.74595,25.9902,4.18148,47.9602,0.270366,0.270366,0.557403,0.772612,0.270366,0.270366
53,1066.99,1,4.60031,27.3477,4.05386,50.0192,0.26352,0.26352,0.54329,0.837081,0.26352,0.26352
54,1058.15,1,4.62636,27.7343,3.7764,58.0435,0.256848,0.256848,0.529533,0.815886,0.256848,0.256848
55,1049.94,1,4.58938,26.8742,4.1706,54.822,0.250344,0.250344,0.516125,0.8351,0.250344,0.250344
56,1049.02,1,4.58778,26.5954,4.06372,51.7815,0.269504,0.244005,0.503057,0.813955,0.244005,0.244005
57,1040.24,1,4.69559,26.0296,4.37278,48.2435,0.26268,0.237827,0.490319,0.804474,0.237827,0.237827
58,1037.85,1,4.60997,24.8501,4.20657,48.7003,0.258187,0.231805,0.477904,0.784105,0.231805,0.231805
59,1032.97,1,4.62808,25.3249,4.45294,55.7977,0.251649,0.225936,0.466992,0.764251,0.225936,0.225936
60,1015.52,1,4.70282,24.9207,4.57164,46.7835,0.245277,0.220215,0.455168,0.770878,0.220215,0.220215
61,1019.14,1,4.74832,25.581,4.7415,46.4943,0.239067,0.214639,0.443643,0.756625,0.214639,0.214639
62,1016.82,1,4.73451,25.8063,4.78124,42.5682,0.233013,0.209204,0.432409,0.87331,0.209204,0.209204
63,1008.48,1,4.70922,25.5628,4.601,43.3665,0.229398,0.203907,0.43861,0.851197,0.203907,0.203907
64,1002.39,1,4.66866,25.6416,4.53184,47.6781,0.230307,0.198744,0.427504,0.86955,0.200457,0.198744
65,1001.58,1,4.6386,25.8006,4.73594,48.6674,0.238313,0.193711,0.416679,0.887435,0.204368,0.193711
66,1003.35,1,4.72669,25.2085,4.78242,45.2823,0.232279,0.188807,0.406129,0.864965,0.21236,0.188807
67,995.52,1,4.75015,25.54,4.79844,43.1268,0.238575,0.184026,0.395845,0.843063,0.210777,0.184026
68,1001.78,1,4.73596,25.7735,4.94108,47.2834,0.242343,0.179366,0.400137,0.869719,0.22358,0.179366
69,1003.26,1,4.66115,24.9248,5.17455,51.0551,0.236207,0.174825,0.390006,0.861201,0.233226,0.174825
70,993.475,1,4.60853,25.7609,5.17878,61.5035,0.231917,0.170398,0.380131,0.839395,0.227321,0.170398
71,992.986,1,4.58138,26.0155,5.16165,65.7037,0.233881,0.166083,0.370505,0.818141,0.232585,0.166083
72,999.914,1,4.56612,25.558,4.80124,63.1207,0.252055,0.169947,0.361124,0.82893,0.243267,0.161878
73,981.815,1,4.55205,25.3194,4.73009,59.6345,0.245673,0.165644,0.35198,0.845838,0.239331,0.157779
74,984.205,1,4.61753,24.7534,4.82493,53.0291,0.239453,0.163811,0.343068,0.870473,0.242403,0.153784
75,975.576,1,4.67734,25.0148,4.77111,50.9296,0.23339,0.162649,0.334381,0.899796,0.241322,0.14989
76,967.52,1,4.63914,24.8599,4.72746,54.6913,0.238167,0.158531,0.325914,0.877013,0.245612,0.146095
77,971.351,1,4.60793,25.4031,4.48595,51.899,0.241797,0.154517,0.317662,0.914809,0.248359,0.142396
78,965.292,1,4.59131,24.8932,4.34469,55.0393,0.248647,0.150604,0.309619,0.891645,0.258832,0.13879
79,963.842,1,4.53267,24.2489,4.4218,64.2849,0.242351,0.16085,0.301779,0.869068,0.265193,0.135276
80,962.728,1,4.49645,24.3928,4.38948,67.4321,0.250098,0.162719,0.304552,0.847063,0.273479,0.131851
81,957.998,1,4.50325,24.0234,4.3166,65.9222,0.256712,0.161335,0.296841,0.825615,0.272102,0.128512
82,954.593,1,4.56996,24.1734,4.25622,58.9175,0.250212,0.170339,0.289325,0.807531,0.277171,0.125258
83,964.169,1,4.55435,24.4186,4.35292,58.0383,0.250172,0.18248,0.281999,0.842887,0.270311,0.122087
84,954.275,1,4.557,24.3828,4.33176,53.5913,0.24634,0.177859,0.274859,0.871792,0.263466,0.118995
85,952.188,1,4.59162,24.793,4.3383,57.6937,0.266263,0.173356,0.26919,0.849717,0.268808,0.115982
86,951.845,1,4.60783,24.4972,4.17934,55.1014,0.262586,0.168966,0.278559,0.828202,0.27552,0.113045
87,944.258,1,4.64717,24.5494,4.1588,51.0436,0.255937,0.164688,0.275179,0.854012,0.276534,0.110183
88,937.843,1,4.65166,25.0577,3.94984,52.96,0.249457,0.160518,0.274395,0.844732,0.27551,0.107393
89,954.362,1,4.65798,24.675,3.98501,50.31,0.24314,0.19651,0.267447,0.897898,0.28465,0.104674
90,945.67,1,4.65027,24.149,3.81965,49.0493,0.248247,0.202849,0.300426,0.878891,0.286756,0.102024
91,943.264,1,4.63282,23.9807,3.80434,46.579,0.252698,0.197713,0.326536,0.965612,0.2905,0.0994403
92,938.896,1,4.6579,23.8389,3.82305,45.2155,0.249624,0.192707,0.334032,0.959523,0.292887,0.0969224
93,946.401,1,4.60231,24.3294,4.0022,48.0339,0.268498,0.187827,0.343937,0.992603,0.300396,0.0944682
94,948.63,1,4.61995,23.7794,4.159,45.7527,0.275141,0.186571,0.349859,1.0189,0.298364,0.0920763
