simulations,OFV
500,958.934
1000,960.126
1500,958.735
2000,958.109
2500,959.461
3000,959.739
3500,959.313
4000,958.861
4500,958.696
5000,958.802
5500,958.777
6000,958.375
6500,958.564
7000,958.325
7500,958.379
8000,958.706
8500,958.749
9000,958.594
9500,958.361
10000,958.375
10500,958.326
11000,958.258
11500,958.286
12000,958.337
12500,958.345
13000,958.284
13500,958.076
14000,957.945
14500,958.107
15000,958.101
15500,957.86
16000,958.005
16500,957.984
17000,958.041
17500,958.093
18000,958.072
18500,958.158
19000,958.234
19500,958.086
20000,958.075
20500,958.101
21000,958.18
21500,958.232
22000,958.291
22500,958.311
23000,958.131
23500,958.138
24000,958.175
24500,958.159
25000,958.257
25500,958.286
26000,958.306
26500,958.332
27000,958.21
27500,958.222
28000,958.327
28500,958.319
29000,958.37
29500,958.426
30000,958.472
