simulations,OFV
500,1283.29
1000,1281.93
1500,1281.52
2000,1281.49
2500,1281.5
3000,1281.99
3500,1282.09
4000,1282.01
4500,1282.2
5000,1282.14
5500,1282.21
6000,1282.1
6500,1282.17
7000,1282.27
7500,1282.38
8000,1282.31
8500,1282.34
9000,1282.22
9500,1282.2
10000,1282.19
10500,1282.16
11000,1282.22
11500,1282.18
12000,1282.16
12500,1282.17
13000,1282.17
13500,1282.24
14000,1282.26
14500,1282.22
15000,1282.25
15500,1282.3
16000,1282.28
16500,1282.21
17000,1282.14
17500,1282.13
18000,1282.06
18500,1282.12
19000,1282.1
19500,1282.05
20000,1282.06
20500,1282.04
21000,1281.92
21500,1281.85
22000,1281.85
22500,1281.8
23000,1281.78
23500,1281.81
24000,1281.78
24500,1281.8
25000,1281.8
25500,1281.82
26000,1281.8
26500,1281.79
27000,1281.77
27500,1281.76
28000,1281.77
28500,1281.76
29000,1281.75
29500,1281.75
30000,1281.76
