simulations,OFV
500,1012.92
1000,1014.56
1500,1013.91
2000,1011.98
2500,1012.25
3000,1012.37
3500,1011.95
4000,1012.12
4500,1012.34
5000,1012.38
5500,1012.26
6000,1012.53
6500,1011.91
7000,1011.98
7500,1011.67
8000,1011.79
8500,1012.01
9000,1011.75
9500,1011.63
10000,1011.41
10500,1011.25
11000,1011.23
11500,1011.07
12000,1010.78
12500,1010.94
13000,1010.65
13500,1010.46
14000,1010.38
14500,1010.36
15000,1010.42
15500,1010.33
16000,1010.46
16500,1010.36
17000,1010.47
17500,1010.49
18000,1010.21
18500,1010.35
19000,1010.14
19500,1010.02
20000,1009.81
20500,1009.74
21000,1009.61
21500,1009.71
22000,1009.8
22500,1009.8
23000,1009.64
23500,1009.53
24000,1009.5
24500,1009.47
25000,1009.53
25500,1009.5
26000,1009.43
26500,1009.46
27000,1009.39
27500,1009.41
28000,1009.47
28500,1009.43
29000,1009.53
29500,1009.6
30000,1009.68
