simulations,OFV
500,1018.55
1000,1016.7
1500,1015.42
2000,1016.7
2500,1017.9
3000,1017.9
3500,1017.64
4000,1017.79
4500,1018.22
5000,1018.14
5500,1018.02
6000,1018.1
6500,1018.15
7000,1017.88
7500,1018.12
8000,1018.2
8500,1018.5
9000,1018.37
9500,1018.21
10000,1017.98
10500,1017.91
11000,1018.02
11500,1018.07
12000,1018.01
12500,1018.09
13000,1018.07
13500,1018.13
14000,1018.08
14500,1017.92
15000,1017.91
15500,1017.78
16000,1017.82
16500,1017.74
17000,1017.76
17500,1017.77
18000,1017.8
18500,1017.93
19000,1017.93
19500,1017.92
20000,1017.81
20500,1017.94
21000,1017.71
21500,1017.74
22000,1017.86
22500,1017.78
23000,1017.47
23500,1017.45
24000,1017.49
24500,1017.28
25000,1017.38
25500,1017.37
26000,1017.31
26500,1017.21
27000,1017.17
27500,1017.16
28000,1017.22
28500,1017.26
29000,1017.33
29500,1017.39
30000,1017.45
