simulations, -2LL
1000,597.004
2000,595.558
3000,595.48
4000,595.29
5000,595.385
6000,595.422
7000,595.615
8000,595.666
9000,595.563
10000,595.512
11000,595.46
12000,595.518
13000,595.569
14000,595.631
15000,595.626
16000,595.673
17000,595.755
18000,595.758
19000,595.825
20000,595.824
21000,595.76
22000,595.77
23000,595.758
24000,595.664
25000,595.687
26000,595.726
27000,595.758
28000,595.703
29000,595.676
30000,595.683
