iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1551.77,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1535.75,1,5.47458,34.3115,13.9319,70.3564,0.974679,0.974679,0.974679,1.10754,0.974679,0.974679
3,1511.82,1,5.21601,31.846,13.2823,96.4676,0.95,0.95,0.95,1.07949,0.95,0.95
4,1505.45,1,4.63214,34.1629,15.1233,116.55,0.925945,0.925945,0.925945,1.05216,0.925945,0.925945
5,1496.2,1,4.92311,33.25,13.0348,119.995,0.9025,0.9025,0.9025,1.02552,0.9025,0.9025
6,1477.65,1,4.72777,26.5542,11.0301,111.429,0.879648,0.879648,0.879648,0.999552,0.879648,0.879648
7,1472.46,1,4.77181,27.0825,12.1937,120.335,0.857375,0.857375,0.857375,0.974243,0.857375,0.857375
8,1454.15,1,4.87972,25.5498,12.9719,102.026,0.835666,0.835666,0.835666,0.952031,0.835666,0.835666
9,1457.3,1,5.07999,25.3017,10.3734,97.8397,0.814506,0.814506,0.904716,0.927925,0.814506,0.814506
10,1441.4,1,4.81325,24.9979,10.1852,112.94,0.793882,0.793882,1.05352,0.90443,0.793882,0.793882
11,1431.23,1,4.57294,25.2891,9.26632,121.016,0.773781,0.773781,1.02684,0.902067,0.773781,0.773781
12,1419.37,1,4.39756,26.1275,8.49149,116.146,0.754188,0.754188,1.00084,0.953374,0.754188,0.754188
13,1412.46,1,4.23948,25.0211,9.35023,154.105,0.735092,0.735092,1.00057,0.966862,0.735092,0.735092
14,1400.31,1,4.25844,26.9633,8.44316,138.94,0.716479,0.716479,1.04804,0.996167,0.716479,0.716479
15,1382.5,1,4.22585,25.3057,9.28753,137.672,0.698337,0.698337,1.06687,0.970944,0.698337,0.698337
16,1377.48,1,4.46319,26.762,9.33977,122.161,0.680655,0.680655,1.03986,0.963997,0.680655,0.680655
17,1355.69,1,4.44079,23.6571,7.15936,131.869,0.66342,0.66342,1.01353,0.939588,0.66342,0.66342
18,1351.35,1,4.49292,25.272,6.76396,130.817,0.646622,0.646622,0.987865,0.950609,0.646622,0.646622
19,1334.8,1,4.42437,27.4798,6.65215,140.713,0.630249,0.630249,0.962851,0.944673,0.630249,0.630249
20,1316.34,1,4.63332,27.7951,6.4645,121.956,0.614291,0.614291,0.938471,0.92694,0.614291,0.614291
21,1307.35,1,4.99978,28.0053,7.13769,114.464,0.598737,0.598737,0.914709,0.903469,0.598737,0.598737
22,1284.66,1,4.9377,28.2019,6.67568,122.019,0.583577,0.583577,0.891548,0.880593,0.583577,0.583577
23,1285.63,1,4.70273,24.6362,5.83807,128.677,0.5688,0.5688,0.868973,0.858296,0.5688,0.5688
24,1270.81,1,4.5072,27.903,5.59703,148.48,0.554398,0.554398,0.84697,0.836563,0.554398,0.554398
25,1266.43,1,4.63725,26.7037,5.48032,142.669,0.54036,0.54036,0.825525,0.890098,0.54036,0.54036
26,1250.24,1,4.47773,28.528,5.90256,157.815,0.526678,0.526678,0.804622,0.86756,0.526678,0.526678
27,1243.99,1,4.50301,27.2571,6.48709,150.741,0.513342,0.513342,0.784248,0.880037,0.513342,0.513342
28,1221.86,1,4.75229,28.8836,5.93115,132.834,0.500344,0.500344,0.764391,0.857754,0.500344,0.500344
29,1222.57,1,4.63461,28.354,5.49259,135.707,0.487675,0.487675,0.756907,0.836035,0.487675,0.487675
30,1204.36,1,4.70424,29.0909,5.4002,134.384,0.475327,0.475327,0.737742,0.846348,0.475327,0.475327
31,1194.55,1,4.92115,28.7592,5.06324,131.373,0.463291,0.463291,0.719062,0.824918,0.463291,0.463291
32,1183,1,4.85824,27.2202,5.34434,114.023,0.45156,0.45156,0.700855,0.852946,0.45156,0.45156
33,1166.86,1,5.05244,27.8928,4.88416,100.237,0.440127,0.440127,0.683109,0.831348,0.440127,0.440127
34,1171.26,1,4.94487,27.7206,5.53477,106.694,0.428982,0.428982,0.665812,0.858505,0.428982,0.428982
35,1156.42,1,4.9684,27.7964,5.96777,96.6716,0.41812,0.41812,0.648953,0.871688,0.41812,0.41812
36,1148.02,1,5.16262,28.0956,6.26295,99.1442,0.407533,0.407533,0.698136,0.849616,0.407533,0.407533
