simulations,OFV
500,982.876
1000,983.522
1500,983.159
2000,982.79
2500,982.785
3000,982.957
3500,982.954
4000,982.625
4500,982.987
5000,983.199
5500,982.734
6000,982.707
6500,982.801
7000,983.086
7500,983.268
8000,983.357
8500,983.521
9000,983.41
9500,983.369
10000,983.346
10500,983.237
11000,983.348
11500,983.363
12000,983.386
12500,983.38
13000,983.406
13500,983.285
14000,983.353
14500,983.335
15000,983.307
15500,983.392
16000,983.416
16500,983.385
17000,983.304
17500,983.318
18000,983.284
18500,983.339
19000,983.387
19500,983.342
20000,983.347
20500,983.249
21000,983.115
21500,983.078
22000,983.03
22500,983.009
23000,983.006
23500,983.007
24000,982.975
24500,982.973
25000,983.028
25500,983.032
26000,983.019
26500,983.035
27000,983.057
27500,983.014
28000,983.02
28500,983.042
29000,983.079
29500,983.109
30000,983.101
