pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.50366,0.253391,-2.42394,0.0243355,-1.72152,0.188001,All
-1.00624,0.322498,-2.20301,0.0438039,-1.29488,0.214858,All
-0.508821,0.460712,-1.98208,0.048671,-0.868241,0.349144,All
-0.0114019,0.414641,-1.76116,0.0730065,-0.441603,0.402859,All
0.486017,0.253391,-1.54023,0.121677,-0.0149642,0.48343,All
0.983436,0.161249,-1.31931,0.11681,0.411674,0.268572,All
1.48085,0.230356,-1.09838,0.155747,0.838313,0.188001,All
1.97827,0.0921423,-0.877453,0.262823,1.26495,0.268572,All
2.47569,0,-0.656527,0.413703,1.69159,0.161143,All
2.97311,0.0230356,-0.435601,0.476976,2.11823,0.0537145,All
,,-0.214675,0.549982,,,All
,,0.00625094,0.559716,,,All
,,0.227177,0.501311,,,All
,,0.448103,0.379634,,,All
,,0.669029,0.238488,,,All
,,0.889955,0.199551,,,All
,,1.11088,0.136279,,,All
,,1.33181,0.0730065,,,All
,,1.55273,0.0584052,,,All
,,1.77366,0.0535381,,,All
,,1.99459,0.0097342,,,All
,,2.21551,0.0194684,,,All
,,2.43644,0.0292026,,,All
,,2.65736,0.0292026,,,All
,,2.87829,0.0097342,,,All
,,3.09922,0.0243355,,,All
,,3.32014,0.0243355,,,All
,,3.54107,0.0194684,,,All
,,3.76199,0.0048671,,,All
,,3.98292,0.0097342,,,All
,,4.20385,0.0048671,,,All
