pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.98776,0.0215306,-3.1912,0.00514271,-2.95801,0.0202592,All
-2.45557,0,-2.98211,0.00514271,-2.39243,0,All
-1.92339,0.0861226,-2.77303,0,-1.82684,0.0607776,All
-1.3912,0.129184,-2.56394,0.0102854,-1.26125,0.182333,All
-0.859011,0.366021,-2.35486,0.0102854,-0.695665,0.50648,All
-0.326824,0.430613,-2.14577,0.0257135,-0.130079,0.445702,All
0.205364,0.430613,-1.93668,0.0565698,0.435508,0.222851,All
0.737551,0.258368,-1.7276,0.0925687,1.0011,0.405184,All
1.26974,0.301429,-1.51851,0.102854,1.56668,0.0810368,All
1.80193,0.0430613,-1.30943,0.200566,2.13227,0.0202592,All
,,-1.10034,0.267421,,,All
,,-0.891253,0.267421,,,All
,,-0.682167,0.262278,,,All
,,-0.473081,0.442273,,,All
,,-0.263994,0.478272,,,All
,,-0.0549082,0.452558,,,All
,,0.154178,0.406274,,,All
,,0.363264,0.349704,,,All
,,0.57235,0.30342,,,All
,,0.781437,0.329133,,,All
,,0.990523,0.236564,,,All
,,1.19961,0.123425,,,All
,,1.4087,0.143996,,,All
,,1.61778,0.118282,,,All
,,1.82687,0.0308562,,,All
,,2.03595,0.0617125,,,All
,,2.24504,0.0514271,,,All
,,2.45413,0.0308562,,,All
,,2.66321,0.0308562,,,All
,,2.8723,0.0205708,,,All
,,3.08138,0.0205708,,,All
