iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1480.22,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1460.92,1,3.31852,1.33452,1.16908,49.0438,18.3799,58.4344,0.974679,0.974679,1.07494,0.974679,0.998743,0.974679,0.974679
3,1455.67,1,4.20758,1.91077,0.987314,48.4282,16.5428,58.7024,0.95,0.95,1.04991,0.95,0.998743,0.95,0.95
4,1444.53,1,3.53232,1.4012,1.07784,43.9491,19.735,53.2675,0.925945,0.925945,1.0561,0.925945,0.998743,0.925945,0.925945
5,1434.6,1,2.5806,1.70943,1.38704,50.3022,15.3622,60.9583,0.9025,0.9025,1.02935,0.9025,0.998743,0.9025,0.9025
6,1426.76,1,2.49797,0.777687,1.33933,49.0744,16.441,59.7712,0.879648,0.879648,1.01415,0.879648,0.998743,0.879648,0.879648
7,1414.92,1,2.93946,0.528558,1.19844,47.9108,18.2894,58.1036,0.857375,0.857375,0.988468,0.857375,0.998743,0.857375,0.857375
8,1394.57,1,3.08138,0.572434,1.14397,45.541,19.318,54.8105,0.835666,0.835666,0.968468,0.835666,0.998743,0.835666,0.835666
9,1391.9,1,3.49441,1.23454,1.06282,47.9573,18.7817,57.7336,0.814506,0.814506,0.967294,0.814506,0.998743,0.814506,0.814506
10,1380.33,1,2.97182,0.378454,1.17489,52.5948,18.4396,63.1881,0.793882,0.793882,0.942802,0.793882,0.998743,0.793882,0.793882
11,1361.16,1,4.01332,1.38348,0.97058,49.9084,18.4648,59.8425,0.773781,0.773781,0.918929,0.773781,0.998743,0.773781,0.773781
12,1344.67,1,3.92334,1.32214,1.02025,44.9824,17.1772,53.7639,0.754188,0.754188,0.920283,0.754188,0.998743,0.754188,0.754188
13,1348.81,1,3.38298,1.09684,1.14987,47.8177,21.8775,57.2984,0.735092,0.735092,1.04665,0.735092,0.998743,0.735092,0.735092
14,1342.58,1,3.94132,1.00565,0.958744,47.5595,18.8766,56.848,0.716479,0.716479,1.19807,0.716479,0.998743,0.716479,0.716479
