Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.96589,0.126013,-0.0212289,-0.857417,-0.401552,-0.357697,-0.895638,-0.178707,0.0149786,-0.542859,0.170567,-0.0997661,-0.857417,0.240519,-0.310322,-0.895638,-0.0569423,-0.26749,-0.542859,-0.253052,-0.302215,-1.96589,0.0923035,-0.0715833,-0.895638,-0.200536,-0.150579,-0.542859,0.220301,0.0121919,-1.96589,0.162134,-0.0695406,-0.857417,0.0283285,-0.162933
-1.92426,0.126619,-0.020824,-0.841913,-0.384988,-0.351317,-0.878756,-0.159692,0.0146473,-0.533601,0.151699,-0.0988079,-0.841913,0.240291,-0.305535,-0.878756,-0.0400652,-0.263259,-0.533601,-0.292522,-0.29694,-1.92426,0.0968804,-0.0699107,-0.878756,-0.213214,-0.147624,-0.533601,0.286256,0.0119262,-1.92426,0.10985,-0.0681064,-0.841913,-0.0100742,-0.160066
-1.88264,0.127224,-0.0204191,-0.826408,-0.368425,-0.344936,-0.861874,-0.140677,0.014316,-0.524342,0.135664,-0.0978498,-0.826408,0.240062,-0.300748,-0.861874,-0.0231881,-0.259028,-0.524342,-0.312573,-0.291665,-1.88264,0.101457,-0.0682381,-0.861874,-0.225893,-0.144668,-0.524342,0.308489,0.0116605,-1.88264,0.0575658,-0.0666723,-0.826408,-0.0484769,-0.157198
-1.84101,0.127829,-0.0200142,-0.810903,-0.351862,-0.338556,-0.844993,-0.121663,0.0139847,-0.515083,0.121595,-0.0968916,-0.810903,0.239834,-0.29596,-0.844993,-0.00631096,-0.254797,-0.515083,-0.31914,-0.286389,-1.84101,0.106034,-0.0665656,-0.844993,-0.238571,-0.141712,-0.515083,0.300363,0.0113947,-1.84101,0.00528145,-0.0652381,-0.810903,-0.0868796,-0.154331
-1.79939,0.129589,-0.0196093,-0.795398,-0.335299,-0.332175,-0.828111,-0.102648,0.0136534,-0.505825,0.11029,-0.0959335,-0.795398,0.239605,-0.291173,-0.828111,0.0105661,-0.250566,-0.505825,-0.31532,-0.281114,-1.79939,0.107577,-0.064893,-0.828111,-0.251249,-0.138757,-0.505825,0.26859,0.011129,-1.79939,-0.0349637,-0.0638039,-0.795398,-0.125282,-0.151463
-1.75777,0.132782,-0.0192044,-0.779893,-0.318735,-0.325795,-0.811229,-0.083633,0.0133221,-0.496566,0.104009,-0.0949753,-0.779893,0.239377,-0.286386,-0.811229,0.0274433,-0.246335,-0.496566,-0.300001,-0.275838,-1.75777,0.104762,-0.0632204,-0.811229,-0.263928,-0.135801,-0.496566,0.210225,0.0108633,-1.75777,-0.0574954,-0.0623697,-0.779893,-0.163685,-0.148596
-1.71614,0.135818,-0.0187995,-0.764389,-0.302172,-0.319414,-0.794347,-0.0656635,0.0129909,-0.487307,0.101159,-0.0940171,-0.764389,0.239148,-0.281599,-0.794347,0.0377729,-0.242104,-0.487307,-0.28301,-0.270563,-1.71614,0.099806,-0.0615478,-0.794347,-0.274133,-0.132845,-0.487307,0.147428,0.0105975,-1.71614,-0.0697607,-0.0609356,-0.764389,-0.202088,-0.145728
-1.67452,0.138319,-0.0183946,-0.748884,-0.285609,-0.313034,-0.777466,-0.0536712,0.0126596,-0.478048,0.102889,-0.093059,-0.748884,0.23892,-0.276812,-0.777466,0.0106648,-0.237873,-0.478048,-0.268619,-0.265288,-1.67452,0.0934656,-0.0598753,-0.777466,-0.2702,-0.12989,-0.478048,0.0894462,0.0103318,-1.67452,-0.0745918,-0.0595014,-0.748884,-0.240491,-0.142861
-1.63289,0.140284,-0.0179897,-0.733379,-0.268913,-0.306654,-0.760584,-0.0416788,0.0123283,-0.46879,0.109439,-0.0921008,-0.733379,0.221607,-0.272025,-0.760584,-0.0164432,-0.233642,-0.46879,-0.262059,-0.260012,-1.63289,0.0867353,-0.0582027,-0.760584,-0.266266,-0.126934,-0.46879,0.0478571,0.0100661,-1.63289,-0.0766243,-0.0580672,-0.733379,-0.266934,-0.139993
-1.59127,0.140522,-0.0175848,-0.717874,-0.251892,-0.300273,-0.743702,-0.0296864,0.011997,-0.459531,0.117941,-0.0911427,-0.717874,0.16221,-0.267238,-0.743702,-0.0435513,-0.229411,-0.459531,-0.265211,-0.254737,-1.59127,0.0791396,-0.0565301,-0.743702,-0.262332,-0.123978,-0.459531,0.0281998,0.00980033,-1.59127,-0.0714665,-0.056633,-0.717874,-0.26392,-0.137126
