parameter,value,se_sa,rse_sa
Cl_pop,5.16830857291882,0.352083573664861,6.81235589356502
V1_pop,20.5355061667255,1.93633422488806,9.42920135090501
Q_pop,6.04802215427854,1.50729925530113,24.9221847548099
V2_pop,24.539393034223,2.8651513458727,11.6757221414438
omega_Cl,0.25332020458569,0.0486649598570787,19.2108481582316
omega_V1,0.288994615557821,0.076978607755678,26.6366927311407
omega_Q,0.647949852810525,0.162810970554152,25.1270943033552
omega_V2,0.328560782961689,0.0865302665789494,26.3361518069669
corr_V2_V1,0.999,0.00170372357563919,0.170542900464384
a1,0.303872840527799,0.0227876143118214,7.4990625263651
a2,0.0616985378953536,0.00624136807843188,10.1159092116864
