pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4.09498,0.000208333,-4,0,All
-3.38665,0.0104167,-4.0727,0.000416667,-3.06289,0.0104167,All
-1.69525,0.0208333,-4.05364,0.000625,-1.66146,0.0208333,All
-1.68369,0.03125,-4.03176,0.000833333,-1.64905,0.03125,All
-1.65851,0.0416667,-4.01215,0.00104167,-1.63865,0.0416667,All
-1.59568,0.0520833,-4.00228,0.00125,-1.59488,0.0520833,All
-1.40596,0.0625,-3.99461,0.00145833,-1.41719,0.0625,All
-1.25028,0.0729167,-3.9732,0.00166667,-1.24437,0.0729167,All
-1.20179,0.0833333,-3.96184,0.001875,-1.22932,0.0833333,All
-1.15336,0.09375,-3.96069,0.00208333,-1.20768,0.09375,All
-1.13976,0.104167,-3.94838,0.00229167,-1.19865,0.104167,All
-1.1225,0.114583,-3.94602,0.0025,-1.15139,0.114583,All
-1.10193,0.125,-3.94487,0.00270833,-1.1197,0.125,All
-1.00003,0.135417,-3.94224,0.00291667,-0.986979,0.135417,All
-0.929036,0.145833,-3.93844,0.003125,-0.949528,0.145833,All
-0.811164,0.15625,-3.93822,0.00333333,-0.828431,0.15625,All
-0.808332,0.166667,-3.91192,0.00354167,-0.827752,0.166667,All
-0.796171,0.177083,-3.90781,0.00375,-0.795389,0.177083,All
-0.780352,0.1875,-3.90228,0.00395833,-0.789609,0.1875,All
-0.671838,0.197917,-3.89869,0.00416667,-0.693342,0.197917,All
-0.629652,0.208333,-3.8802,0.004375,-0.662231,0.208333,All
-0.613042,0.21875,-3.87905,0.00458333,-0.641996,0.21875,All
-0.608296,0.229167,-3.8766,0.00479167,-0.61078,0.229167,All
-0.57749,0.239583,-3.86952,0.005,-0.590781,0.239583,All
-0.569183,0.25,-3.86476,0.00520833,-0.573821,0.25,All
-0.546573,0.260417,-3.86133,0.00541667,-0.572219,0.260417,All
-0.478841,0.270833,-3.84356,0.005625,-0.497114,0.270833,All
-0.470525,0.28125,-3.83939,0.00583333,-0.482977,0.28125,All
-0.468474,0.291667,-3.83457,0.00604167,-0.4743,0.291667,All
-0.454941,0.302083,-3.82699,0.00625,-0.465779,0.302083,All
-0.442853,0.3125,-3.81833,0.00645833,-0.463096,0.3125,All
-0.44191,0.322917,-3.80244,0.00666667,-0.453536,0.322917,All
-0.439649,0.333333,-3.80064,0.006875,-0.447189,0.333333,All
-0.427636,0.34375,-3.78257,0.00708333,-0.435881,0.34375,All
-0.375843,0.354167,-3.77013,0.00729167,-0.425501,0.354167,All
-0.361068,0.364583,-3.7499,0.0075,-0.360733,0.364583,All
-0.346803,0.375,-3.74595,0.00770833,-0.352166,0.375,All
-0.314644,0.385417,-3.74124,0.00791667,-0.344502,0.385417,All
-0.289989,0.395833,-3.74059,0.008125,-0.336589,0.395833,All
-0.279531,0.40625,-3.72851,0.00833333,-0.299119,0.40625,All
-0.269295,0.416667,-3.72513,0.00854167,-0.28593,0.416667,All
-0.234355,0.427083,-3.71423,0.00875,-0.280202,0.427083,All
-0.232929,0.4375,-3.71392,0.00895833,-0.246906,0.4375,All
-0.212328,0.447917,-3.70627,0.00916667,-0.246745,0.447917,All
-0.120616,0.458333,-3.69445,0.009375,-0.175691,0.458333,All
-0.11948,0.46875,-3.68183,0.00958333,-0.153568,0.46875,All
-0.11196,0.479167,-3.65315,0.00979167,-0.129472,0.479167,All
-0.110518,0.489583,-3.62682,0.01,-0.128749,0.489583,All
-0.0993212,0.5,-3.62422,0.0102083,-0.11018,0.5,All
-0.0808469,0.510417,-3.58028,0.0104167,-0.102469,0.510417,All
-0.0600018,0.520833,-3.12414,0.010625,-0.0877741,0.520833,All
-0.0579564,0.53125,-3.11673,0.0108333,-0.0667187,0.53125,All
-0.0402874,0.541667,-3.10113,0.0110417,-0.0527732,0.541667,All
-0.0339745,0.552083,-3.0897,0.01125,-0.0431367,0.552083,All
-0.00889479,0.5625,-3.08901,0.0114583,0.00156975,0.5625,All
0.0581153,0.572917,-3.07045,0.0116667,0.0111662,0.572917,All
0.0766618,0.583333,-3.06803,0.011875,0.0421384,0.583333,All
0.0783885,0.59375,-3.06109,0.0120833,0.062179,0.59375,All
0.0804054,0.604167,-3.06103,0.0122917,0.0652853,0.604167,All
0.113635,0.614583,-3.05832,0.0125,0.0683677,0.614583,All
0.116125,0.625,-3.05226,0.0127083,0.0751045,0.625,All
0.121539,0.635417,-3.0292,0.0129167,0.0797622,0.635417,All
0.135492,0.645833,-3.02466,0.013125,0.130679,0.645833,All
0.140321,0.65625,-3.01239,0.0133333,0.144257,0.65625,All
0.154774,0.666667,-3.0014,0.0135417,0.148425,0.666667,All
0.171758,0.677083,-2.99084,0.01375,0.160863,0.677083,All
0.186531,0.6875,-2.97996,0.0139583,0.162922,0.6875,All
