Cl_pop,0.52073,-0.30165,0.19769,-2.1518,-0.0011793,0.0026799,0.014278,-0.011606,0.018711,-0.0011076
V1_pop,-0.30165,33.348,-14.755,206.51,0.060979,-0.25007,-1.4193,0.95061,-1.7271,0.11103
Q_pop,0.19769,-14.755,14.209,-91.75,-0.025736,0.11279,0.63043,-0.40523,0.76439,-0.049175
V2_pop,-2.1518,206.51,-91.75,1416.2,0.40983,-1.6524,-9.4371,6.6907,-11.422,0.72494
omega_Cl,-0.0011793,0.060979,-0.025736,0.40983,0.0027042,-0.00047521,-0.0025418,0.0019977,-0.0029132,0.00018028
omega_V1,0.0026799,-0.25007,0.11279,-1.6524,-0.00047521,0.0028718,0.011635,-0.0077341,0.014344,-0.00094804
omega_Q,0.014278,-1.4193,0.63043,-9.4371,-0.0025418,0.011635,0.11167,-0.046305,0.084532,-0.0054745
omega_V2,-0.011606,0.95061,-0.40523,6.6907,0.0019977,-0.0077341,-0.046305,0.042961,-0.057348,0.0035785
a,0.018711,-1.7271,0.76439,-11.422,-0.0029132,0.014344,0.084532,-0.057348,0.14049,-0.0085961
b,-0.0011076,0.11103,-0.049175,0.72494,0.00018028,-0.00094804,-0.0054745,0.0035785,-0.0085961,0.00059741
