popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
7.63136,8.22234,7.63136,5.60726,10.3861,1.61525,2.10854,1.61525,1.50196,1.73708,All
7.86569,8.58612,7.86569,5.75299,10.7543,1.72313,2.22187,1.72313,1.58664,1.87136,All
8.10721,8.87589,8.10721,5.9025,11.1354,1.83822,2.34277,1.83822,1.6761,2.01602,All
8.17116,8.94566,8.17116,5.94198,11.2366,1.961,2.47175,1.961,1.7706,2.17186,All
8.35616,9.14508,8.35616,6.05591,11.5301,2.09197,2.60934,2.09197,1.87043,2.33975,All
8.61274,9.37467,8.61274,6.2133,11.9388,2.23169,2.75612,2.23169,1.97589,2.52062,All
8.71096,9.45805,8.71096,6.27335,12.0957,2.38075,2.9127,2.38075,2.08729,2.71547,All
8.8772,9.59869,8.8772,6.37478,12.362,2.40182,2.93484,2.40182,2.10295,2.74316,All
9.14979,9.82999,9.14979,6.54045,12.8001,2.53976,3.07667,2.53976,2.20497,2.92538,All
9.25076,9.91647,9.25076,6.60163,12.9629,2.70939,3.24809,2.70939,2.32929,3.15151,All
9.43074,10.0706,9.43074,6.71043,13.2538,2.89035,3.43096,2.89035,2.46062,3.39513,All
9.72032,10.3186,9.72032,6.88483,13.7236,3.0834,3.62604,3.0834,2.59935,3.65758,All
9.79056,10.3788,9.79056,6.92701,13.8379,3.18839,3.72961,3.18839,2.67425,3.80138,All
10.0188,10.5743,10.0188,7.06377,14.21,3.28934,3.82885,3.28934,2.74591,3.94031,All
10.3264,10.8378,10.3264,7.24735,14.7137,3.50903,4.04483,3.50903,2.90073,4.24491,All
10.3304,10.8411,10.3304,7.24969,14.7201,3.7434,4.27482,3.7434,3.06427,4.57304,All
10.6435,11.115,10.6435,7.4357,15.2352,3.97496,4.49817,3.97496,3.22434,4.90033,All
10.8702,11.316,10.8702,7.56981,15.6094,3.99342,4.51598,3.99342,3.23704,4.92655,All
10.9703,11.4048,10.9703,7.62895,15.7752,4.26015,4.77117,4.26015,3.41955,5.30738,All
11.3072,11.7094,11.3072,7.82722,16.3344,4.54468,5.04065,4.54468,3.61235,5.71765,All
11.41,11.8036,11.41,7.88753,16.5054,4.76154,5.24603,4.76154,3.75805,6.03297,All
11.6544,12.0277,11.6544,8.03065,16.9133,4.84822,5.32813,4.84822,3.81601,6.15963,All
11.9498,12.2984,11.9498,8.20298,17.4079,5.17203,5.63382,5.17203,4.03117,6.63578,All
12.0123,12.3557,12.0123,8.23936,17.5128,5.51747,5.95675,5.51747,4.25845,7.14874,All
12.3811,12.6938,12.3811,8.4535,18.1335,5.54811,5.98534,5.54811,4.2785,7.19447,All
12.4896,12.7933,12.4896,8.51627,18.3166,5.88599,6.30014,5.88599,4.49854,7.70135,All
12.7613,13.0423,12.7613,8.6732,18.7763,6.27911,6.66625,6.27911,4.75218,8.29667,All
13.0294,13.2881,13.0294,8.82752,19.2312,6.33468,6.718,6.33468,4.78783,8.38128,All
13.1531,13.4015,13.1531,8.89861,19.4418,6.69849,7.05773,6.69849,5.02011,8.93802,All
13.557,13.772,13.557,9.12988,20.1309,7.12125,7.45328,7.12125,5.28763,9.59072,All
13.5692,13.7832,13.5692,9.13682,20.1517,7.14589,7.47633,7.14589,5.30315,9.62894,All
13.9733,14.1581,13.9733,9.36716,20.8444,7.62316,7.92693,7.62316,5.60215,10.3733,All
14.109,14.2839,14.109,9.44425,21.0776,7.90782,8.19755,7.90782,5.77912,10.8206,All
14.4024,14.5559,14.4024,9.61061,21.5832,8.13231,8.41333,8.13231,5.918,11.1751,All
14.6488,14.7672,14.6488,9.74991,22.009,8.67547,8.94031,8.67547,6.25167,12.039,All
14.8446,14.9352,14.8446,9.86038,22.3482,8.69439,8.95883,8.69439,6.26323,12.0692,All
15.1886,15.2302,15.1886,10.0539,22.9456,9.25491,9.51534,9.25491,6.60414,12.9696,All
15.3004,15.3261,15.3004,10.1166,23.1404,9.48097,9.7408,9.48097,6.74074,13.3351,All
15.7284,15.6932,15.7284,10.3562,23.8873,9.87304,10.1353,9.87304,6.97649,13.9722,All
15.7702,15.7291,15.7702,10.3796,23.9606,10.2675,10.5357,10.2675,7.21227,14.6171,All
16.2545,16.1444,16.2545,10.6493,24.8098,10.5325,10.8063,10.5325,7.36983,15.0523,All
16.2682,16.1561,16.2682,10.6569,24.8339,11.0541,11.3406,11.0541,7.67834,15.914,All
16.7536,16.5725,16.7536,10.9261,25.6892,11.2359,11.5272,11.2359,7.78535,16.2158,All
16.808,16.6191,16.808,10.9562,25.7852,11.8407,12.1481,11.8407,8.13941,17.225,All
17.268,17.0137,17.268,11.2101,26.5997,11.9864,12.2976,11.9864,8.2243,17.4694,All
17.3478,17.0821,17.3478,11.254,26.7412,12.6273,12.9518,12.6273,8.59586,18.5493,All
17.7983,17.4685,17.7983,11.5014,27.5425,12.7869,13.1148,12.7869,8.688,18.8198,All
17.8876,17.545,17.8876,11.5503,27.7017,13.4138,13.7461,13.4138,9.04801,19.8862,All
18.3448,17.9372,18.3448,11.8003,28.5188,13.641,13.9736,13.641,9.17784,20.2746,All
18.4274,18.008,18.4274,11.8454,28.6667,14.2004,14.5304,14.2004,9.49615,21.235,All
18.9081,18.4203,18.9081,12.107,29.5296,14.5521,14.8753,14.5521,9.69529,21.8418,All
18.9672,18.471,18.9672,12.1391,29.6359,14.987,15.3006,14.987,9.94055,22.5953,All
19.4887,18.9016,19.4887,12.4217,30.5763,15.524,15.817,15.524,10.2419,23.5302,All
19.5069,18.9147,19.5069,12.4315,30.6093,15.7735,16.0547,15.7735,10.3814,23.9663,All
20.0467,19.3003,20.0467,12.7228,31.5868,16.5601,16.7898,16.5601,10.819,25.3478,All
20.0871,19.3291,20.0871,12.7445,31.66,16.5609,16.7905,16.5609,10.8194,25.3492,All
20.5865,19.686,20.5865,13.0128,32.5683,17.3467,17.5086,17.3467,11.2534,26.7393,All
20.7039,19.7698,20.7039,13.0757,32.7822,17.667,17.7936,17.667,11.4294,27.3087,All
21.1263,20.0716,21.1263,13.3017,33.5538,18.1333,18.2047,18.1333,11.6848,28.1404,All
21.3396,20.224,21.3396,13.4155,33.9441,18.8469,18.8177,18.8469,12.0738,29.4197,All
21.6661,20.4851,21.6661,13.5895,34.543,18.9198,18.8798,18.9198,12.1134,29.5508,All
21.9949,20.7532,21.9949,13.7642,35.1473,19.7064,19.5468,19.7064,12.5393,30.97,All
22.2059,20.9253,22.2059,13.8762,35.536,20.1057,19.8819,20.1057,12.7545,31.6939,All
22.6702,21.304,22.6702,14.1219,36.3931,20.493,20.2065,20.493,12.9626,32.3979,All
22.7457,21.3656,22.7457,14.1618,36.5327,21.2795,20.8689,21.2795,13.3835,33.8341,All
23.2855,21.8059,23.2855,14.4464,37.5329,21.4486,21.0119,21.4486,13.4736,34.1439,All
23.3664,21.8718,23.3664,14.4889,37.683,22.0661,21.5406,22.0661,13.802,35.2784,All
23.8253,22.2464,23.8253,14.73,38.5367,22.8527,22.2299,22.8527,14.2183,36.7306,All
24.0838,22.541,24.0838,14.8655,39.0186,22.8811,22.2554,22.8811,14.2333,36.7832,All
24.3651,22.8617,24.3651,15.0127,39.544,23.6393,22.9473,23.6393,14.6324,38.1903,All
24.8234,23.384,24.8234,15.2518,40.4016,24.4094,23.6739,24.4094,15.0358,39.6266,All
24.9049,23.4769,24.9049,15.2944,40.5546,24.4258,23.6901,24.4258,15.0444,39.6574,All
25.4447,24.0922,25.4447,15.5751,41.5685,25.2124,24.4763,25.2124,15.4544,41.1317,All
25.5856,24.2528,25.5856,15.6482,41.8336,25.999,25.2996,25.999,15.8624,42.613,All
25.9845,24.7075,25.9845,15.855,42.5858,26.0397,25.3431,26.0397,15.8835,42.6898,All
26.3712,25.1483,26.3712,16.0549,43.3164,26.7855,26.1568,26.7855,16.2686,44.1011,All
26.5243,25.3228,26.5243,16.134,43.6062,27.5721,27.034,27.5721,16.673,45.5958,All
27.0641,25.9381,27.0641,16.4121,44.6298,27.7789,27.2677,27.7789,16.779,45.9898,All
27.181,26.0712,27.181,16.4722,44.8517,28.3587,27.9294,28.3587,17.0757,47.0971,All
27.6039,26.5534,27.6039,16.6894,45.6565,29.1453,28.8292,29.1453,17.4766,48.6046,All
28.0156,27.0226,28.0156,16.9003,46.4415,29.6342,29.388,29.6342,17.7251,49.5449,All
28.1437,27.1686,28.1437,16.9658,46.6862,29.9318,29.726,29.9318,17.876,50.1184,All
28.6835,27.7839,28.6835,17.2415,47.7189,30.7184,30.6127,30.7184,18.2737,51.6382,All
28.8759,28.0031,28.8759,17.3395,48.0876,31.505,31.4822,31.505,18.6699,53.1639,All
29.2233,28.3992,29.2233,17.5164,48.7546,31.6135,31.598,31.6135,18.7244,53.3748,All
29.7625,29.0138,29.7625,17.7901,49.792,32.2915,32.3214,32.2915,19.0646,54.6953,All
29.7631,29.0145,29.7631,17.7905,49.7932,33.0781,33.1242,33.0781,19.4578,56.2325,All
30.3029,29.6298,30.3029,18.0638,50.8347,33.725,33.7302,33.725,19.7801,57.5008,All
30.6764,30.0221,30.6764,18.2525,51.5569,33.8647,33.8521,33.8647,19.8496,57.7752,All
30.8427,30.1022,30.8427,18.3364,51.879,34.6513,34.5383,34.6513,20.2401,59.3234,All
31.3825,30.3623,31.3825,18.6083,52.926,35.4378,35.2245,35.4378,20.6292,60.8769,All
31.6184,30.476,31.6184,18.7269,53.3843,35.9775,35.6212,35.9775,20.8954,61.9457,All
31.9223,30.6224,31.9223,18.8795,53.9758,36.2244,35.7472,36.2244,21.017,62.4356,All
32.4621,30.8825,32.4621,19.15,55.0283,37.011,36.1484,37.011,21.4035,63.9995,All
32.5892,30.9437,32.5892,19.2136,55.2765,37.7975,36.5496,37.7975,21.7888,65.5684,All
33.0019,31.1426,33.0019,19.4198,56.0834,38.3804,36.8469,38.3804,22.0735,66.7342,All
33.5417,31.4027,33.5417,19.6889,57.1412,38.5841,36.9509,38.5841,22.1728,67.1423,All
33.5899,31.4259,33.5899,19.7129,57.2357,39.3707,37.0849,39.3707,22.5557,68.721,All
34.0815,31.6628,34.0815,19.9574,58.2015,40.1573,37.1522,40.1573,22.9374,70.3046,All
34.6213,31.9228,34.6213,20.2252,59.2644,40.9438,37.2195,40.9438,23.318,71.8928,All
