simulations, -2LL
1000,601.03
2000,600.673
3000,600.238
4000,600.357
5000,600.329
6000,600.171
7000,600.201
8000,600.225
9000,600.201
10000,600.13
11000,600.064
12000,600.066
13000,600.121
14000,600.177
15000,600.222
16000,600.288
17000,600.365
18000,600.411
19000,600.451
20000,600.402
21000,600.359
22000,600.407
23000,600.395
24000,600.389
25000,600.338
26000,600.394
27000,600.416
28000,600.372
29000,600.369
30000,600.369
