simulations,OFV
500,955.818
1000,955.119
1500,954.093
2000,953.574
2500,954.598
3000,954.586
3500,954.345
4000,954.521
4500,954.787
5000,954.827
5500,954.719
6000,954.73
6500,954.554
7000,954.658
7500,954.545
8000,954.68
8500,954.916
9000,954.553
9500,954.286
10000,954.202
10500,954.185
11000,954.285
11500,954.235
12000,954.064
12500,953.962
13000,953.8
13500,953.764
14000,953.758
14500,953.755
15000,953.788
15500,953.853
16000,953.844
16500,953.657
17000,953.707
17500,953.714
18000,953.618
18500,953.736
19000,953.506
19500,953.243
20000,953.066
20500,953.064
21000,952.92
21500,952.935
22000,953.036
22500,953.079
23000,952.877
23500,952.852
24000,952.86
24500,952.908
25000,952.912
25500,952.855
26000,952.825
26500,952.787
27000,952.776
27500,952.818
28000,952.882
28500,952.877
29000,952.948
29500,952.95
30000,953.004
