iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,801.724,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,788.592,1,5.19628,0.441525,24.804,6.42278,77.4165,1.46202,1.46202,1.01296,0.62,0.285
3,779.967,1,5.14665,0.47366,25.559,7.38679,85.642,1.425,1.425,1.17744,0.62,0.27075
4,777.446,1,4.77401,0.965819,24.6842,7.25416,96.3473,1.38892,1.38892,1.14762,0.62,0.257212
5,766.892,1,5.05859,0.282983,27.1023,7.59329,93.0353,1.35375,1.35375,1.24045,0.62,0.244352
6,759.195,1,5.25279,0.837259,27.5577,9.10101,73.556,1.31947,1.31947,1.20904,0.62,0.232134
7,747.54,1,5.37865,0.780997,22.9678,10.1447,65.281,1.28606,1.28606,1.17843,0.62,0.220528
8,725.571,1,5.2981,0.383953,23.4321,9.50936,60.3849,1.2535,1.2535,1.14859,0.62,0.209501
9,721.419,1,5.46171,0.800554,22.6959,10.6857,46.987,1.22176,1.22176,1.11951,0.62,0.199026
10,711.279,1,5.33371,0.906706,21.0592,11.1734,32.8909,1.19082,1.19082,1.09116,0.62,0.189075
11,697.716,1,5.40433,0.784811,18.3883,12.0379,30.013,1.16067,1.16067,1.06353,0.62,0.179621
12,677.517,1,5.33577,0.991901,17.2441,11.3459,29.7316,1.13128,1.13128,1.0366,0.62,0.17064
13,667.782,1,5.25112,0.743744,15.7157,14.0587,28.1056,1.10264,1.10264,1.01036,0.62,0.162108
14,659.671,1,5.14546,0.835756,15.1004,15.2961,27.9739,1.07472,1.07472,0.984773,0.62,0.154003
15,637.321,1,5.18111,0.800886,15.5536,13.414,26.0288,1.04751,1.04751,0.959838,0.62,0.146302
16,632.992,1,4.98444,0.428704,13.6291,14.2339,24.9714,1.02098,1.02098,0.935534,0.62,0.138987
17,620.397,1,5.10792,0.198534,12.0776,16.039,25.0104,0.995131,0.995131,0.911846,0.62,0.132038
18,607.294,1,5.05201,0.414817,11.1519,17.4125,25.8702,0.969933,0.969933,0.888757,0.62,0.125436
19,596.697,1,5.08972,0.484653,12.0895,15.9281,25.8297,0.945374,0.945374,0.866254,0.62,0.119164
20,587.102,1,5.17082,0.581108,13.0394,16.2847,24.9015,0.921437,0.921437,0.84432,0.62,0.113206
21,579.821,1,5.17625,0.603902,11.8695,16.8066,26.7886,0.898105,0.898105,0.822941,0.62,0.107546
22,575.061,1,5.1234,0.624804,11.8894,18.3873,26.0561,0.875365,0.875365,0.802104,0.62,0.102168
23,556.164,1,5.19992,0.584822,12.3712,17.7351,25.2011,0.8532,0.8532,0.781794,0.62,0.0970601
24,546.604,1,5.22295,0.557404,12.2011,16.2349,25.4373,0.831597,0.831597,0.761998,0.62,0.0922071
25,531.555,1,5.25025,0.628897,11.8509,18.091,26.4211,0.81054,0.81054,0.742704,0.62,0.0875967
26,526.753,1,5.14739,0.302673,11.0799,17.1447,26.772,0.790017,0.790017,0.723898,0.62,0.0832169
27,519.107,1,5.24383,0.839201,11.3596,19.7356,26.636,0.770013,0.770013,0.713806,0.62,0.079056
28,513.519,1,5.23725,0.884233,10.3527,20.3944,27.125,0.750516,0.750516,0.698019,0.62,0.0751032
29,499.694,1,5.11162,0.868764,11.2336,19.7407,25.7476,0.731512,0.731512,0.680344,0.62,0.0713481
30,491.71,1,5.12247,0.757355,10.802,21.1292,26.3108,0.71299,0.71299,0.663118,0.62,0.0677807
31,483.895,1,5.04966,0.582237,9.79717,20.7948,26.5986,0.694937,0.694937,0.646327,0.62,0.0643916
32,472.38,1,5.04154,0.512412,9.90798,21.5715,25.8297,0.677341,0.677341,0.629962,0.62,0.061172
33,462.384,1,5.06996,0.576153,9.87818,22.0533,25.1033,0.66019,0.66019,0.614011,0.62,0.0581134
34,454.784,1,5.14174,0.736282,10.5373,20.383,25.0248,0.643474,0.643474,0.598464,0.62,0.0552078
35,444.054,1,5.0999,0.578291,10.2125,21.8755,24.7316,0.627181,0.627181,0.58331,0.62,0.0524474
36,438.442,1,5.14456,0.55745,10.4424,21.4236,24.9538,0.6113,0.6113,0.568541,0.62,0.049825
37,435.162,1,5.11027,0.493026,11.1557,19.9298,24.1593,0.595821,0.595821,0.554145,0.62,0.0473338
38,420.339,1,5.18193,0.459945,11.2775,21.3073,23.9517,0.580735,0.580735,0.540114,0.62,0.0449671
39,414.059,1,5.13269,0.561179,11.1338,21.9316,23.802,0.56603,0.56603,0.526438,0.62,0.0427187
40,405.301,1,5.16558,0.628012,12.1348,19.3953,23.988,0.551698,0.551698,0.513108,0.62,0.0405828
41,397.108,1,5.17206,0.670242,12.5068,18.175,23.4257,0.537729,0.537729,0.500116,0.62,0.0385536
42,399.565,1,5.17918,0.662454,12.9303,17.7848,23.229,0.524113,0.524113,0.487453,0.62,0.0366719
43,401.016,1,5.16977,0.593685,12.9914,17.9849,23.2925,0.510842,0.510842,0.496935,0.62,0.0368031
44,388.677,1,5.15247,0.678724,13.2147,16.6722,22.6829,0.497908,0.497908,0.484353,0.62,0.0353812
45,382.915,1,5.13537,0.578868,13.5398,16.1685,22.3639,0.4853,0.4853,0.472088,0.62,0.0347044
46,384.329,1,5.13001,0.601832,13.8356,15.8568,22.2722,0.473012,0.473012,0.460307,0.62,0.0347667
47,385.862,1,5.12088,0.537779,13.7064,15.3298,22.6681,0.461035,0.461035,0.448652,0.62,0.0350761
48,385.747,1,5.09783,0.575142,13.8858,15.3751,21.9862,0.449362,0.449362,0.46478,0.62,0.0353561
49,382.173,1,5.08001,0.556246,14.0495,15.9881,21.7587,0.437984,0.437984,0.475161,0.62,0.0350383
50,381.619,1,5.08647,0.5822,13.1988,15.89,21.8946,0.426894,0.426894,0.463237,0.62,0.0355764
51,380.976,1,5.07494,0.494895,12.9321,16.417,22.0315,0.416084,0.416084,0.468885,0.62,0.0353526
52,385.899,1,5.04753,0.51763,13.2736,15.2702,21.7733,0.405549,0.405549,0.457013,0.62,0.0367457
53,375.572,1,5.06959,0.415347,13.7562,15.2871,21.8328,0.39528,0.39528,0.500723,0.62,0.0349085
54,373.981,1,5.07433,0.454281,13.888,14.4742,21.5642,0.385271,0.385271,0.492599,0.62,0.0342205
55,366.495,1,5.13078,0.542374,15.0975,12.9765,21.1767,0.375516,0.375516,0.50514,0.62,0.032921
56,370.748,1,5.07678,0.540691,14.6256,13.362,20.9037,0.366008,0.373491,0.49235,0.62,0.0336481
57,369.075,1,5.07478,0.551869,14.867,13.0092,20.4873,0.35674,0.364034,0.519278,0.62,0.0335027
