standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4.09585,0.00714286,All
-2.78373,0.00714286,-3.80113,0.00714286,-2.54364,0.00714286,-3.42312,0.0142857,All
-2.75389,0.0142857,-2.3582,0.0142857,-2.27794,0.0142857,-2.09071,0.0214286,All
-2.74181,0.0214286,-2.35457,0.0214286,-2.2695,0.0214286,-2.0662,0.0285714,All
-2.64316,0.0285714,-2.20982,0.0285714,-2.21547,0.0285714,-2.0572,0.0357143,All
-2.61623,0.0357143,-2.16046,0.0357143,-1.98471,0.0357143,-1.82486,0.0428571,All
-2.61055,0.0428571,-2.14842,0.0428571,-1.70634,0.0428571,-1.79174,0.05,All
-2.58062,0.05,-2.11813,0.05,-1.67883,0.05,-1.74301,0.0571429,All
-2.56639,0.0571429,-2.0857,0.0571429,-1.57491,0.0571429,-1.73077,0.0642857,All
-2.55999,0.0642857,-2.05792,0.0642857,-1.56017,0.0642857,-1.60859,0.0714286,All
-2.47909,0.0714286,-1.94707,0.0714286,-1.46851,0.0714286,-1.51844,0.0785714,All
-1.82286,0.0785714,-1.88092,0.0785714,-1.45305,0.0785714,-1.50306,0.0857143,All
-1.79989,0.0857143,-1.65977,0.0857143,-1.43933,0.0857143,-1.487,0.0928571,All
-1.66788,0.0928571,-1.64435,0.0928571,-1.37521,0.0928571,-1.42817,0.1,All
-1.63548,0.1,-1.56348,0.1,-1.35994,0.1,-1.42596,0.107143,All
-1.61784,0.107143,-1.43536,0.107143,-1.33389,0.107143,-1.31183,0.114286,All
-1.60358,0.114286,-1.37888,0.114286,-1.30841,0.114286,-1.2519,0.121429,All
-1.57383,0.121429,-1.36123,0.121429,-1.25572,0.121429,-1.24647,0.128571,All
-1.52771,0.128571,-1.24428,0.128571,-1.20751,0.128571,-1.24062,0.135714,All
-1.52219,0.135714,-1.20011,0.135714,-1.15723,0.135714,-1.20483,0.142857,All
-1.50562,0.142857,-1.19738,0.142857,-1.13437,0.142857,-1.20334,0.15,All
-0.804701,0.15,-1.18395,0.15,-1.11409,0.15,-1.17836,0.157143,All
-0.539603,0.157143,-1.17627,0.157143,-1.09955,0.157143,-1.17044,0.164286,All
-0.474171,0.164286,-1.13255,0.164286,-1.07629,0.164286,-1.16866,0.171429,All
-0.45081,0.171429,-1.04193,0.171429,-1.07206,0.171429,-1.16527,0.178571,All
-0.440957,0.178571,-1.01888,0.178571,-1.03154,0.178571,-1.11549,0.185714,All
-0.416658,0.185714,-0.993051,0.185714,-1.01116,0.185714,-1.10953,0.192857,All
-0.408371,0.192857,-0.979047,0.192857,-0.964581,0.192857,-1.10028,0.2,All
-0.36648,0.2,-0.912285,0.2,-0.935332,0.2,-1.05158,0.207143,All
-0.363298,0.207143,-0.887991,0.207143,-0.885333,0.207143,-1.03897,0.214286,All
-0.33998,0.214286,-0.866361,0.214286,-0.860899,0.214286,-0.999902,0.221429,All
-0.286021,0.221429,-0.77071,0.221429,-0.826188,0.221429,-0.913313,0.228571,All
-0.271973,0.228571,-0.768294,0.228571,-0.812472,0.228571,-0.884971,0.235714,All
-0.252934,0.235714,-0.742485,0.235714,-0.810629,0.235714,-0.847207,0.242857,All
-0.245195,0.242857,-0.739851,0.242857,-0.803555,0.242857,-0.781696,0.25,All
-0.218795,0.25,-0.737808,0.25,-0.79414,0.25,-0.755641,0.257143,All
-0.206762,0.257143,-0.71966,0.257143,-0.78841,0.257143,-0.732648,0.264286,All
-0.19243,0.264286,-0.706995,0.264286,-0.784,0.264286,-0.729913,0.271429,All
