simulations,OFV
500,957.338
1000,957.439
1500,957.347
2000,956.57
2500,956.901
3000,956.979
3500,956.951
4000,955.191
4500,955.739
5000,956.18
5500,956.37
6000,956.612
6500,956.734
7000,957.052
7500,957.253
8000,957.466
8500,957.759
9000,957.503
9500,957.423
10000,957.262
10500,957.285
11000,957.555
11500,957.67
12000,957.699
12500,957.789
13000,957.935
13500,957.992
14000,958.086
14500,958.075
15000,958.081
15500,958.185
16000,958.232
16500,958.174
17000,958.111
17500,958.212
18000,958.098
18500,958.173
19000,958.205
19500,958.254
20000,958.081
20500,958.097
21000,957.975
21500,957.933
22000,957.907
22500,957.936
23000,957.83
23500,957.752
24000,957.736
24500,957.75
25000,957.719
25500,957.75
26000,957.781
26500,957.779
27000,957.781
27500,957.759
28000,957.795
28500,957.807
29000,957.76
29500,957.845
30000,957.734
