rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
9,7,0.730988,0.23344,-0.0482628,-2.69817,0
10,7,0.503998,-0.516741,0.119072,-2.28194,0
1,8,1.12273,-1.27742,-0.231949,-0.443959,0
2,8,1.18113,-0.136715,0.0590556,0.146597,0
3,8,0.992923,-0.691125,1.94894,-0.371359,0
4,8,1.25399,-0.19819,0.871989,0.583007,0
5,8,0.954658,0.936138,-0.707539,1.67553,0
6,8,1.06919,-0.598357,0.450506,0.488959,0
7,8,1.15773,-0.844891,0.962647,0.201594,0
8,8,1.10416,-0.542963,-1.43584,-0.0393564,0
9,8,1.15491,-0.330132,-0.332751,-0.0654002,0
10,8,1.03638,-0.649265,-1.37147,0.239196,0
1,9,-0.375458,-1.74765,-0.18584,-0.0186433,0
2,9,-0.552488,-1.17225,-0.290803,-0.212098,0
3,9,-0.207258,-0.393541,0.511077,0.065889,0
4,9,-0.297962,-0.222472,0.104094,0.400017,0
5,9,-0.522726,-0.301173,0.187133,1.24598,0
6,9,-0.241928,-0.335545,-0.268257,0.400408,0
7,9,-0.143089,1.11486,1.50831,0.431343,0
8,9,-0.587885,-0.479001,0.135938,1.43447,0
9,9,-0.356251,-1.21071,0.0896587,0.0278757,0
10,9,-0.360897,0.0692519,-1.43224,0.107915,0
1,10,-1.45703,-1.5841,-1.62178,-0.0134614,0
2,10,-1.57813,-1.27123,-0.563547,-0.345635,0
3,10,-1.34145,-1.41578,0.39311,-0.458424,0
4,10,-1.44397,-1.46561,0.984165,-0.0809885,0
5,10,-1.49097,-1.18916,0.974019,-1.01882,0
6,10,-1.30839,-0.981601,0.0141433,-1.22109,0
7,10,-1.57294,-1.60681,-1.24487,-0.815547,0
8,10,-1.87584,-1.30343,-0.842699,0.383464,0
9,10,-1.5115,-1.61351,1.94908,-0.755161,0
10,10,-1.63849,-0.488126,-0.80591,-1.48695,0
1,11,0.957701,0.700843,-1.00247,0.295078,0
2,11,0.806228,1.58201,0.204852,0.38816,0
3,11,0.777393,0.457035,-2.40921,0.97319,0
4,11,1.00446,1.61581,-0.923121,0.0503372,0
5,11,0.69487,-0.167486,-1.26261,0.0837065,0
6,11,0.752275,0.482727,-0.152232,0.164043,0
7,11,0.77734,0.0669468,0.275635,-0.51357,0
8,11,0.941564,1.09488,0.410275,0.161523,0
9,11,0.664629,0.310048,-0.0908056,-0.115342,0
10,11,0.728551,0.606759,0.674726,0.256373,0
1,12,-0.600352,-0.209822,-2.91166,1.2679,0
2,12,-0.168657,1.72488,0.260218,0.563705,0
3,12,-0.455664,1.01951,-1.69593,1.33189,0
4,12,-0.245123,0.260887,0.108332,0.480055,0
5,12,-0.378364,0.650724,-2.18042,-0.114644,0
6,12,-0.21309,0.130022,-0.916264,0.443879,0
7,12,-0.183013,0.64847,-0.416394,0.485423,0
8,12,-0.277177,0.757667,-2.04549,0.484107,0
9,12,-1.9871,0.181338,1.39717,2.21307,0
10,12,-0.069733,0.862253,-0.801981,0.591122,0
1,13,0.0380483,-0.571826,0.831647,-0.290863,0
2,13,-0.00489141,-0.097387,-0.155297,0.828366,0
3,13,0.288274,0.126485,0.590811,0.0240821,0
4,13,-0.0276163,1.11765,-2.05858,1.13392,0
5,13,0.0763742,0.957629,-0.625724,0.508401,0
6,13,0.0401849,-0.820642,-0.123754,0.414159,0
7,13,-0.0449978,-0.165861,-0.780966,0.4383,0
8,13,0.0258944,0.0536638,-0.861939,0.103723,0
9,13,-0.175826,0.0331915,-1.10683,-0.583115,0
10,13,-0.0701462,-0.0695949,0.816613,-0.498896,0
1,14,0.781211,-0.0935797,-0.953662,-1.04211,0
2,14,0.748967,0.383191,-0.510492,-0.990074,0
3,14,0.792274,-0.459529,-0.397254,-0.991538,0
4,14,0.868799,-0.680675,0.262086,-0.478841,0
5,14,0.757946,-0.159472,0.721327,-1.47714,0
6,14,0.679398,-0.178665,0.152042,-1.09888,0
7,14,0.847157,-0.62966,-0.116522,-0.995238,0
8,14,0.841587,-0.435556,0.10351,-1.13975,0
9,14,1.17179,0.279837,0.139174,-0.176154,0
10,14,0.888324,-0.850452,1.43327,-1.0082,0
