simulations,OFV
500,970.544
1000,970.635
1500,971.238
2000,971.694
2500,973.245
3000,973.995
3500,973.543
4000,973.727
4500,974.128
5000,974.24
5500,973.797
6000,973.287
6500,973.334
7000,972.241
7500,972.377
8000,972.698
8500,973.014
9000,972.616
9500,972.412
10000,971.988
10500,972.221
11000,972.26
11500,972.227
12000,971.695
12500,971.221
13000,971.213
13500,971.242
14000,971.194
14500,971.194
15000,971.17
15500,970.994
16000,971.004
16500,971.122
17000,971.177
17500,970.924
18000,971.059
18500,971.196
19000,971.234
19500,971.126
20000,971.212
20500,971.255
21000,971.326
21500,971.422
22000,971.424
22500,971.454
23000,971.49
23500,971.413
24000,971.507
24500,971.504
25000,971.64
25500,971.687
26000,971.683
26500,971.748
27000,971.768
27500,971.782
28000,971.942
28500,971.995
29000,972.062
29500,972.141
30000,972.189
