simulations, -2LL
1000,595.57
2000,594.068
3000,594.174
4000,594.433
5000,594.454
6000,594.527
7000,594.662
8000,594.676
9000,594.056
10000,594.095
11000,594.047
12000,594.151
13000,594.282
14000,594.34
15000,594.4
16000,594.471
17000,594.516
18000,594.576
19000,594.629
20000,594.614
21000,594.62
22000,594.66
23000,594.655
24000,594.643
25000,594.637
26000,594.424
27000,594.446
28000,594.48
29000,594.508
30000,594.493
