parameter,value
Cl_pop,5.69863734015826
beta_Cl_CLCRMLMIN,0.00411642663113077
V1_pop,43.8092085712458
Q_pop,0.753020934187491
beta_Q_AGEA,0.0345166636878304
beta_Q_CLCRMLMIN,0.00724308087933018
V2_pop,51.7707268299147
omega_Cl,0.212868203152728
omega_V1,0.268537175878837
omega_Q,0.174196745419768
omega_V2,0.205065254178549
corr_V2_V1,0.998936409656647
a1,0.305658445234223
a2,0.0630959532426761
