iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,5.2815,0.0320181,20.672,0.121246,7.20689,0.355794,24.4353,0.24631
2,5.28831,0.0298435,20.7914,0.112654,7.22981,0.331783,24.2781,0.215843
3,5.28951,0.0278188,20.7942,0.109735,7.28094,0.313042,24.4233,0.202301
4,5.29085,0.027083,20.8324,0.109477,7.34845,0.30781,24.358,0.196938
5,5.28809,0.0267085,20.7839,0.113339,7.44263,0.311,24.3861,0.192691
6,5.28856,0.0262913,20.7705,0.114887,7.48221,0.309138,24.4026,0.192313
7,5.28559,0.0262028,20.7579,0.112979,7.51362,0.302164,24.5154,0.191969
8,5.28227,0.0262158,20.7383,0.112513,7.52166,0.300908,24.6136,0.195604
9,5.28166,0.0257215,20.7408,0.112744,7.51762,0.306104,24.6338,0.199545
10,5.28121,0.0257293,20.7324,0.110609,7.49828,0.301836,24.6532,0.202921
11,5.28204,0.0257517,20.7512,0.110053,7.50197,0.302443,24.6763,0.203016
12,5.28352,0.0257172,20.7567,0.108997,7.48109,0.303235,24.7438,0.202233
13,5.28539,0.0256592,20.7413,0.111537,7.51919,0.30621,24.7025,0.198699
14,5.2856,0.0258898,20.7227,0.113283,7.57327,0.308752,24.6864,0.197958
15,5.28474,0.0259163,20.6957,0.114475,7.61926,0.309965,24.6868,0.198636
16,5.2842,0.0260384,20.6803,0.11525,7.64463,0.310189,24.6825,0.199094
17,5.28346,0.0260539,20.6712,0.116268,7.64125,0.309936,24.6656,0.198246
18,5.28477,0.0261247,20.6674,0.11664,7.66526,0.309901,24.663,0.19683
19,5.28507,0.0260105,20.6679,0.116836,7.69183,0.31034,24.6621,0.195803
20,5.28593,0.0258505,20.6826,0.118155,7.7105,0.31558,24.718,0.196132
21,5.28682,0.0256619,20.6894,0.118841,7.71774,0.319688,24.7201,0.195454
22,5.28785,0.0256461,20.7073,0.119493,7.74005,0.325529,24.7564,0.196968
23,5.2886,0.0255389,20.7216,0.119416,7.74378,0.326796,24.7359,0.197628
24,5.28903,0.0254686,20.7269,0.120057,7.72253,0.327758,24.7572,0.198599
25,5.28944,0.0256318,20.7434,0.12004,7.69861,0.326387,24.7522,0.199298
26,5.28913,0.0257069,20.749,0.120149,7.68555,0.325325,24.7823,0.199355
27,5.28924,0.0257541,20.7529,0.11974,7.68395,0.324953,24.8072,0.200879
28,5.28976,0.0256517,20.767,0.119515,7.67487,0.32442,24.8744,0.202197
29,5.29083,0.025662,20.793,0.120367,7.66287,0.325395,24.9137,0.202015
30,5.29129,0.0256987,20.7989,0.12072,7.6635,0.325843,24.9155,0.203708
31,5.29095,0.0257251,20.8002,0.12068,7.65019,0.326082,24.9129,0.205434
32,5.29106,0.0256851,20.8064,0.120516,7.64223,0.326189,24.9187,0.20645
33,5.29131,0.0256686,20.812,0.120372,7.62912,0.325675,24.9147,0.206678
34,5.29134,0.0257,20.8116,0.120313,7.61641,0.326295,24.9131,0.207055
35,5.29116,0.0256755,20.8182,0.120395,7.60081,0.326981,24.9295,0.206982
36,5.29198,0.0256073,20.8337,0.120368,7.58814,0.327475,24.9568,0.206307
37,5.29193,0.0255402,20.8383,0.12009,7.5859,0.327171,24.9754,0.205783
38,5.29257,0.0254911,20.8428,0.120503,7.59169,0.328969,24.9937,0.20511
39,5.29301,0.0254452,20.8419,0.12082,7.59239,0.331145,25.0122,0.20511
40,5.29357,0.0255483,20.8357,0.121412,7.60273,0.333439,25.0192,0.204982
41,5.29377,0.0256087,20.8317,0.12201,7.60744,0.335272,25.0466,0.204868
42,5.29418,0.0256299,20.8333,0.122451,7.61638,0.337625,25.0662,0.20455
