Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
3.61021,0,14.7268,0,0.516651,0.00714286,1.9583,0.00714286,All
5.88594,0.00714286,22.0638,0.00714286,0.796154,0.0142857,2.89571,0.0142857,All
6.03284,0.0142857,26.4707,0.0142857,1.02214,0.0214286,3.27589,0.0214286,All
6.25102,0.0214286,29.782,0.0214286,1.2504,0.0285714,3.41195,0.0285714,All
6.57071,0.0285714,30.022,0.0285714,1.2999,0.0357143,3.73874,0.0357143,All
6.90655,0.0357143,30.9829,0.0357143,1.36391,0.0428571,3.76449,0.0428571,All
6.93986,0.0428571,31.4244,0.0428571,1.62804,0.05,4.17023,0.05,All
6.94556,0.05,31.456,0.05,1.65915,0.0571429,4.67293,0.0571429,All
6.96594,0.0571429,31.7862,0.0571429,1.68447,0.0642857,5.05332,0.0642857,All
7.10955,0.0642857,31.8197,0.0642857,1.71219,0.0714286,6.49967,0.0714286,All
7.24214,0.0714286,32.9987,0.0714286,1.91398,0.0785714,7.67882,0.0785714,All
7.30062,0.0785714,33.6535,0.0785714,2.25289,0.0857143,7.73863,0.0857143,All
7.35794,0.0857143,33.6641,0.0857143,2.42677,0.0928571,8.92237,0.0928571,All
7.35892,0.0928571,33.9815,0.0928571,2.65956,0.1,9.15183,0.1,All
7.43216,0.1,34.4652,0.1,3.01723,0.107143,11.2,0.107143,All
7.46557,0.107143,35.2407,0.107143,3.35103,0.114286,11.4373,0.114286,All
7.51032,0.114286,35.3419,0.114286,3.85617,0.121429,12.244,0.121429,All
7.54665,0.121429,35.6752,0.121429,3.98457,0.128571,12.5188,0.128571,All
7.55501,0.128571,36.9354,0.128571,4.32461,0.135714,12.8956,0.135714,All
7.66635,0.135714,37.8724,0.135714,4.39084,0.142857,13.1287,0.142857,All
7.74839,0.142857,38.2729,0.142857,4.3985,0.15,13.5948,0.15,All
7.82469,0.15,38.68,0.15,4.54765,0.157143,13.7474,0.157143,All
7.83951,0.157143,39.0736,0.157143,4.56071,0.164286,14.3469,0.164286,All
7.9521,0.164286,39.3348,0.164286,4.57019,0.171429,14.7436,0.171429,All
7.97595,0.171429,39.5161,0.171429,4.63702,0.178571,14.7863,0.178571,All
8.04504,0.178571,40.4705,0.178571,4.84869,0.185714,15.4515,0.185714,All
8.15427,0.185714,40.8757,0.185714,4.88592,0.192857,15.6034,0.192857,All
8.15824,0.192857,41.4726,0.192857,5.15852,0.2,16.8468,0.2,All
8.15977,0.2,41.6185,0.2,5.51763,0.207143,18.1799,0.207143,All
8.34462,0.207143,41.7192,0.207143,5.86886,0.214286,18.7084,0.214286,All
8.4749,0.214286,41.8488,0.214286,5.94507,0.221429,18.7419,0.221429,All
8.54515,0.221429,42.8245,0.221429,6.12415,0.228571,19.7502,0.228571,All
8.6739,0.228571,42.8789,0.228571,6.31655,0.235714,20.5924,0.235714,All
8.70728,0.235714,42.9866,0.235714,6.35634,0.242857,21.0443,0.242857,All
8.78101,0.242857,43.0638,0.242857,6.42494,0.25,21.5784,0.25,All
8.79705,0.25,43.1589,0.25,6.94574,0.257143,23.2457,0.257143,All
8.96953,0.257143,43.4122,0.257143,7.29532,0.264286,23.4206,0.264286,All
8.97384,0.264286,43.7387,0.264286,7.84915,0.271429,23.8754,0.271429,All
9.0942,0.271429,43.8191,0.271429,7.9339,0.278571,24.0223,0.278571,All
9.10136,0.278571,44.0772,0.278571,8.08757,0.285714,24.1876,0.285714,All
9.19828,0.285714,44.0869,0.285714,8.13999,0.292857,24.7403,0.292857,All
9.22792,0.292857,44.9817,0.292857,8.70293,0.3,24.8364,0.3,All
9.24995,0.3,45.213,0.3,8.7409,0.307143,24.9607,0.307143,All
9.25741,0.307143,46.0545,0.307143,8.8258,0.314286,25.4563,0.314286,All
9.41577,0.314286,46.1304,0.314286,9.41283,0.321429,25.694,0.321429,All
9.46596,0.321429,46.8446,0.321429,9.44868,0.328571,26.4849,0.328571,All
9.61787,0.328571,46.8567,0.328571,9.7388,0.335714,26.5251,0.335714,All
9.70831,0.335714,47.5023,0.335714,9.90759,0.342857,27.0125,0.342857,All
9.73624,0.342857,47.7292,0.342857,9.97797,0.35,28.0352,0.35,All
9.84431,0.35,48.0421,0.35,10.3466,0.357143,28.466,0.357143,All
9.87685,0.357143,48.1843,0.357143,11.073,0.364286,29.8958,0.364286,All
9.8964,0.364286,48.399,0.364286,11.2453,0.371429,30.6181,0.371429,All
9.92292,0.371429,49.1354,0.371429,11.8473,0.378571,30.8351,0.378571,All
9.94902,0.378571,49.2365,0.378571,12.1641,0.385714,31.9845,0.385714,All
9.95323,0.385714,49.3415,0.385714,12.1669,0.392857,32.3577,0.392857,All
10.1412,0.392857,49.3478,0.392857,12.1777,0.4,35.0487,0.4,All
10.1451,0.4,49.4903,0.4,12.2924,0.407143,35.2999,0.407143,All
10.151,0.407143,50.019,0.407143,12.9606,0.414286,36.3299,0.414286,All
10.2384,0.414286,50.1979,0.414286,13.125,0.421429,36.4398,0.421429,All
10.3834,0.421429,50.2568,0.421429,13.7176,0.428571,36.8788,0.428571,All
10.4658,0.428571,50.4372,0.428571,14.5558,0.435714,37.7686,0.435714,All
10.4923,0.435714,50.8861,0.435714,14.7247,0.442857,38.054,0.442857,All
10.5247,0.442857,51.1149,0.442857,14.758,0.45,38.5849,0.45,All
10.6174,0.45,51.1814,0.45,14.9874,0.457143,39.9961,0.457143,All
10.626,0.457143,51.7975,0.457143,15.266,0.464286,40.1897,0.464286,All
10.7812,0.464286,51.8002,0.464286,15.618,0.471429,40.4222,0.471429,All
10.7962,0.471429,51.8641,0.471429,15.7188,0.478571,41.7166,0.478571,All
10.8057,0.478571,52.0025,0.478571,15.8463,0.485714,42.2707,0.485714,All
11.0254,0.485714,52.1297,0.485714,16.1203,0.492857,42.8935,0.492857,All
11.0687,0.492857,52.1718,0.492857,16.187,0.5,43.3209,0.5,All
11.0787,0.5,52.2555,0.5,16.2483,0.507143,44.7756,0.507143,All
11.1807,0.507143,52.2882,0.507143,16.3498,0.514286,45.8212,0.514286,All
11.2154,0.514286,52.3848,0.514286,16.6773,0.521429,46.8664,0.521429,All
11.2794,0.521429,52.4357,0.521429,17.781,0.528571,47.0308,0.528571,All
11.3651,0.528571,52.681,0.528571,18.272,0.535714,48.3504,0.535714,All
11.3658,0.535714,52.8802,0.535714,18.3157,0.542857,49.9818,0.542857,All
11.3889,0.542857,54.0094,0.542857,20.459,0.55,50.9779,0.55,All
11.3909,0.55,54.1273,0.55,20.4797,0.557143,52.2364,0.557143,All
11.4932,0.557143,54.5855,0.557143,20.5182,0.564286,52.3054,0.564286,All
11.495,0.564286,54.8108,0.564286,20.7313,0.571429,52.3967,0.571429,All
11.4968,0.571429,55.0741,0.571429,21.6214,0.578571,55.8784,0.578571,All
11.5154,0.578571,55.3438,0.578571,22.0467,0.585714,56.1458,0.585714,All
11.5837,0.585714,55.6518,0.585714,23.2379,0.592857,57.3374,0.592857,All
11.6201,0.592857,55.8529,0.592857,23.4934,0.6,57.746,0.6,All
11.6838,0.6,55.9898,0.6,24.7277,0.607143,57.8008,0.607143,All
11.704,0.607143,56.069,0.607143,25.1956,0.614286,58.7449,0.614286,All
11.7439,0.614286,56.236,0.614286,25.4589,0.621429,60.3254,0.621429,All
11.7677,0.621429,56.6173,0.621429,26.2362,0.628571,62.1281,0.628571,All
11.8223,0.628571,56.7148,0.628571,26.3186,0.635714,63.1574,0.635714,All
11.865,0.635714,56.9324,0.635714,26.7695,0.642857,64.4055,0.642857,All
11.8784,0.642857,57.3189,0.642857,27.0205,0.65,67.202,0.65,All
11.9592,0.65,57.6402,0.65,27.9906,0.657143,68.1125,0.657143,All
12.0168,0.657143,58.1851,0.657143,28.6296,0.664286,68.8587,0.664286,All
12.0213,0.664286,58.1883,0.664286,28.6658,0.671429,69.3164,0.671429,All
12.1468,0.671429,58.4889,0.671429,28.6985,0.678571,71.7759,0.678571,All
12.1988,0.678571,58.6094,0.678571,29.3317,0.685714,71.8324,0.685714,All
