simulations,OFV
500,957.483
1000,956.958
1500,956.931
2000,956.294
2500,956.576
3000,957.129
3500,957.029
4000,954.632
4500,955.096
5000,955.419
5500,955.165
6000,955.418
6500,955.511
7000,955.811
7500,955.971
8000,956.209
8500,956.494
9000,956.338
9500,956.324
10000,956.179
10500,956.229
11000,956.49
11500,956.59
12000,956.618
12500,956.69
13000,956.839
13500,956.898
14000,956.963
14500,956.927
15000,956.954
15500,957.069
16000,957.119
16500,957.104
17000,957.105
17500,957.213
18000,957.152
18500,957.24
19000,957.26
19500,957.292
20000,957.157
20500,957.19
21000,957.158
21500,957.125
22000,957.137
22500,957.179
23000,957.043
23500,956.983
24000,956.951
24500,956.995
25000,957.007
25500,957.017
26000,957.053
26500,957.05
27000,957.092
27500,957.067
28000,957.095
28500,957.106
29000,957.11
29500,957.156
30000,957.101
