standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,split
-4,0,-4,0,-4,0,-4,0,All
-2.88517,0.00714286,-2.41576,0.00714286,-2.73911,0.00714286,-1.77774,0.00714286,All
-2.82805,0.0142857,-2.2668,0.0142857,-2.49331,0.0142857,-1.76913,0.0142857,All
-2.81865,0.0214286,-2.13653,0.0214286,-2.26821,0.0214286,-1.75675,0.0214286,All
-2.81584,0.0285714,-2.08147,0.0285714,-2.11893,0.0285714,-1.61277,0.0285714,All
-2.6439,0.0357143,-2.07096,0.0357143,-2.08287,0.0357143,-1.60047,0.0357143,All
-2.61933,0.0428571,-2.0654,0.0428571,-2.07533,0.0428571,-1.58534,0.0428571,All
-2.55864,0.05,-1.96566,0.05,-2.06487,0.05,-1.4486,0.05,All
-2.52744,0.0571429,-1.92292,0.0571429,-2.05311,0.0571429,-1.43418,0.0571429,All
-2.50936,0.0642857,-1.90076,0.0642857,-2.0062,0.0642857,-1.42906,0.0642857,All
-2.47127,0.0714286,-1.82416,0.0714286,-1.96709,0.0714286,-1.4115,0.0714286,All
-1.74937,0.0785714,-1.81038,0.0785714,-1.95128,0.0785714,-1.40326,0.0785714,All
-1.67866,0.0857143,-1.76618,0.0857143,-1.93282,0.0857143,-1.37485,0.0857143,All
-1.64812,0.0928571,-1.71928,0.0928571,-1.91796,0.0928571,-1.34382,0.0928571,All
-1.63184,0.1,-1.68201,0.1,-1.90623,0.1,-1.33825,0.1,All
-1.55393,0.107143,-1.60817,0.107143,-1.847,0.107143,-1.30691,0.107143,All
-1.51894,0.114286,-1.59104,0.114286,-1.81542,0.114286,-1.30495,0.114286,All
-1.51176,0.121429,-1.5509,0.121429,-1.81537,0.121429,-1.27694,0.121429,All
-1.36752,0.128571,-1.54067,0.128571,-1.67619,0.128571,-1.26997,0.128571,All
-1.3611,0.135714,-1.53402,0.135714,-1.45339,0.135714,-1.24992,0.135714,All
-1.34276,0.142857,-1.48944,0.142857,-1.38109,0.142857,-1.18671,0.142857,All
-0.801432,0.15,-1.43302,0.15,-1.2102,0.15,-1.18302,0.15,All
-0.757761,0.157143,-1.40821,0.157143,-1.13712,0.157143,-1.09568,0.157143,All
-0.595134,0.164286,-1.37484,0.164286,-1.08362,0.164286,-1.06427,0.164286,All
-0.565607,0.171429,-1.36897,0.171429,-1.00031,0.171429,-0.895148,0.171429,All
-0.532527,0.178571,-1.27091,0.178571,-0.956951,0.178571,-0.858995,0.178571,All
-0.50751,0.185714,-1.25598,0.185714,-0.920051,0.185714,-0.827139,0.185714,All
-0.502426,0.192857,-1.24421,0.192857,-0.87095,0.192857,-0.814177,0.192857,All
-0.500948,0.2,-1.19107,0.2,-0.841304,0.2,-0.799202,0.2,All
-0.490155,0.207143,-1.14093,0.207143,-0.837279,0.207143,-0.755448,0.207143,All
-0.488056,0.214286,-1.12231,0.214286,-0.831024,0.214286,-0.754314,0.214286,All
-0.429266,0.221429,-1.08487,0.221429,-0.823097,0.221429,-0.737483,0.221429,All
-0.368624,0.228571,-1.06904,0.228571,-0.757349,0.228571,-0.735346,0.228571,All
-0.343129,0.235714,-1.0591,0.235714,-0.744383,0.235714,-0.710717,0.235714,All
-0.338576,0.242857,-0.953858,0.242857,-0.707733,0.242857,-0.657818,0.242857,All
-0.304074,0.25,-0.922029,0.25,-0.681269,0.25,-0.630406,0.25,All
-0.301939,0.257143,-0.888241,0.257143,-0.548622,0.257143,-0.606569,0.257143,All
-0.246823,0.264286,-0.758905,0.264286,-0.542347,0.264286,-0.570479,0.264286,All
-0.239952,0.271429,-0.733268,0.271429,-0.494896,0.271429,-0.544851,0.271429,All
-0.228585,0.278571,-0.703195,0.278571,-0.491453,0.278571,-0.53939,0.278571,All
-0.195854,0.285714,-0.622163,0.285714,-0.4373,0.285714,-0.536836,0.285714,All
-0.19322,0.292857,-0.530598,0.292857,-0.403503,0.292857,-0.532404,0.292857,All
-0.171819,0.3,-0.372138,0.3,-0.386259,0.3,-0.522735,0.3,All
-0.15738,0.307143,-0.310383,0.307143,-0.343858,0.307143,-0.491136,0.307143,All
-0.151477,0.314286,-0.303318,0.314286,-0.335082,0.314286,-0.486583,0.314286,All
-0.133565,0.321429,-0.30289,0.321429,-0.318365,0.321429,-0.448641,0.321429,All
-0.12672,0.328571,-0.300243,0.328571,-0.302616,0.328571,-0.423417,0.328571,All
-0.0911148,0.335714,-0.244438,0.335714,-0.275964,0.335714,-0.420709,0.335714,All
-0.0879356,0.342857,-0.228568,0.342857,-0.273735,0.342857,-0.414473,0.342857,All
-0.086578,0.35,-0.164803,0.35,-0.26486,0.35,-0.401593,0.35,All
-0.0777562,0.357143,-0.164621,0.357143,-0.256146,0.357143,-0.398388,0.357143,All
-0.0464833,0.364286,-0.139825,0.364286,-0.221347,0.364286,-0.384264,0.364286,All
-0.018067,0.371429,-0.0934873,0.371429,-0.207423,0.371429,-0.382736,0.371429,All
0.000646116,0.378571,-0.0526981,0.378571,-0.202992,0.378571,-0.354421,0.378571,All
0.0115309,0.385714,-0.048115,0.385714,-0.180516,0.385714,-0.305575,0.385714,All
0.0128312,0.392857,-0.0233861,0.392857,-0.178034,0.392857,-0.28892,0.392857,All
