simulations,OFV
500,967.159
1000,967.259
1500,965.738
2000,966.79
2500,968.119
3000,967.723
3500,967.1
4000,966.696
4500,967.009
5000,966.736
5500,966.908
6000,967.09
6500,967.085
7000,966.933
7500,967.032
8000,967.129
8500,967.458
9000,967.193
9500,966.93
10000,966.584
10500,965.976
11000,966.142
11500,966.281
12000,966.034
12500,966.143
13000,966.039
13500,966.068
14000,966.034
14500,965.501
15000,965.514
15500,965.286
16000,965.32
16500,965.2
17000,965.233
17500,965.234
18000,965.207
18500,965.324
19000,965.327
19500,965.339
20000,965.314
20500,965.206
21000,965.093
21500,965.103
22000,965.104
22500,965.067
23000,964.979
23500,964.982
24000,965.001
24500,964.94
25000,964.994
25500,964.995
26000,965.002
26500,965.047
27000,965.069
27500,965.096
28000,965.195
28500,965.157
29000,965.24
29500,965.355
30000,965.413
