rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
2,9,-0.0778481,-0.0595199,1.09313,-1.94117,0
3,9,-0.131611,-1.66038,1.34306,-1.44881,0
4,9,-0.242291,-0.436278,1.14245,1.03878,0
5,9,-0.179449,-0.374296,1.04654,-0.0230544,0
6,9,-0.113348,-1.08037,1.40645,-0.362345,0
7,9,-0.0813451,-1.06336,1.25026,0.782835,0
8,9,-0.0688452,-0.650012,1.22371,1.35348,0
9,9,-0.320555,-0.669306,1.20132,0.101524,0
10,9,-0.218821,-0.516049,1.10313,0.290612,0
1,10,-1.51653,-0.279064,0.515218,0.270499,0
2,10,-1.63378,-0.63117,0.500192,0.620228,0
3,10,-1.62716,-0.506618,0.556931,-1.00083,0
4,10,-1.62096,-0.99393,0.636504,-0.473953,0
5,10,-1.55845,-0.805498,0.611273,-0.230316,0
6,10,-1.62953,-0.523111,0.616018,-1.92968,0
7,10,-1.89771,-0.836957,0.310808,-1.98542,0
8,10,-1.68218,-0.572844,0.452459,0.3953,0
9,10,-1.7029,-0.472009,0.492842,-1.00194,0
10,10,-1.53978,-0.0341193,0.611359,-1.50024,0
1,11,0.871807,0.891275,1.01362,0.837583,0
2,11,0.973697,-0.179968,1.3665,-1.42641,0
3,11,0.943092,0.126911,1.13288,0.450777,0
4,11,0.772705,0.566439,0.859819,-1.34641,0
5,11,0.960226,-1.23402,1.42938,-1.98024,0
6,11,0.85441,-0.0246268,1.05238,0.406171,0
7,11,0.984663,-1.13144,1.4209,-1.11994,0
8,11,1.04277,0.763838,1.11988,-0.0942544,0
9,11,1.09055,0.765302,1.06986,-0.646081,0
10,11,0.972674,0.879532,1.07437,0.784618,0
1,12,-0.192344,-1.92456,1.4438,-0.875759,0
2,12,-0.128348,1.3449,0.960268,0.693119,0
3,12,-0.0757052,-0.483709,1.32744,-0.221681,0
4,12,-0.0311254,-0.932536,1.41347,-1.22107,0
5,12,-0.117102,-0.690262,1.35135,-1.09267,0
6,12,-0.0928434,-0.216931,1.29291,0.725453,0
7,12,-0.0939088,-0.0166892,1.22523,0.157795,0
8,12,-0.148605,0.390478,1.12628,0.850901,0
9,12,-0.304147,-0.42961,1.25565,-0.429628,0
10,12,-0.176705,-0.556428,1.28917,0.897124,0
1,13,0.187335,0.0267022,1.03444,0.310618,0
2,13,0.122528,0.524891,1.00404,0.948718,0
3,13,0.334422,-0.321625,1.29026,1.00505,0
4,13,-0.00182825,1.12477,0.577607,0.749951,0
5,13,0.234946,0.76055,1.01556,0.587427,0
6,13,0.277247,-1.39559,1.41484,-0.644266,0
7,13,-0.0516204,0.13736,0.851404,1.00997,0
8,13,0.0716821,0.405186,0.871209,0.371966,0
9,13,0.304929,-1.83777,1.42978,-0.894347,0
10,13,0.119377,0.64818,0.919484,0.226967,0
1,14,0.531178,1.04723,0.100638,-0.690835,0
2,14,0.440359,0.982949,0.193901,-0.222289,0
3,14,0.539026,0.595031,0.431635,-0.451334,0
4,14,0.515352,0.431876,0.500202,-1.00721,0
5,14,0.417495,1.00509,0.0165369,-1.62561,0
6,14,0.520514,0.73409,0.23138,-0.306164,0
7,14,0.579059,0.654532,0.378217,1.13817,0
8,14,0.527335,0.723836,0.352008,-1.62658,0
9,14,0.752419,0.752348,0.426309,1.85485,0
10,14,0.547485,0.322505,0.32933,1.79234,0
