time,median,p5,p15,p25,p35,p45,p55,p65,p75,p85,p95,split
-60,0,0,0,0,0,0,0,0,0,0,0,All
-59.7129,6.10628,3.4272,4.63313,5.16834,5.55802,5.92623,6.29362,6.68636,7.15903,7.75326,8.88472,All
-59.4257,11.3542,6.40919,8.69091,9.65311,10.3527,11.0158,11.681,12.4197,13.2168,14.2958,16.2274,All
-59.1386,15.9076,8.95734,12.2621,13.5689,14.552,15.472,16.3401,17.3346,18.4206,19.8258,22.3902,All
-58.8514,19.8895,11.2077,15.4088,17.0371,18.2792,19.3658,20.441,21.6173,22.9693,24.6666,27.7314,All
-58.5643,23.4394,13.1856,18.2375,20.0866,21.569,22.8264,24.0712,25.3712,26.9973,28.9078,32.5246,All
-58.2771,26.5519,14.9105,20.7977,22.8219,24.5037,25.9362,27.283,28.7326,30.5519,32.7111,36.668,All
-57.99,29.1902,16.4926,22.8302,25.0956,26.8868,28.4573,29.9199,31.5224,33.4555,35.8989,40.1949,All
-57.7028,25.5868,16.801,20.1842,22.0061,23.5442,24.9539,26.2842,27.7232,29.3726,31.6268,35.2058,All
-57.4157,22.7541,16.081,18.2214,19.6381,20.904,22.1807,23.3074,24.6563,26.1311,28.0991,31.5868,All
-57.1285,20.4491,14.836,16.6158,17.8274,18.9758,19.9526,20.9904,22.209,23.5169,25.2501,28.4813,All
-56.8414,18.6886,13.4984,15.1409,16.297,17.2485,18.21,19.1866,20.2211,21.4291,23.027,26.0698,All
-56.5542,17.1835,12.2511,13.81,14.8903,15.8181,16.6855,17.612,18.6002,19.8222,21.3799,24.3731,All
-56.2671,15.7599,11.1193,12.6435,13.627,14.5424,15.356,16.2128,17.1812,18.3486,20.0654,23.2012,All
-55.9799,14.5594,10.1131,11.6418,12.5591,13.4146,14.1768,14.9845,15.9034,17.0472,18.8085,22.3647,All
-55.6928,13.5346,9.24516,10.7454,11.6405,12.4099,13.1711,13.9268,14.715,15.814,17.3738,20.5176,All
-55.4056,12.6384,8.41403,9.97783,10.8333,11.5672,12.2822,12.983,13.7161,14.702,16.1244,18.8939,All
-55.1185,11.8378,7.6977,9.25196,10.108,10.8391,11.506,12.1763,12.8669,13.7694,15.078,17.5211,All
-54.8313,11.1403,7.08348,8.59529,9.48837,10.1841,10.833,11.4502,12.1267,12.947,14.1822,16.3732,All
-54.5442,10.5035,6.54494,8.02692,8.89282,9.57943,10.2128,10.8039,11.4712,12.2559,13.3742,15.4671,All
-54.257,9.95475,6.03217,7.46668,8.38123,9.06912,9.67225,10.2428,10.8847,11.6376,12.6641,14.612,All
-53.9699,9.45996,5.56761,6.99959,7.89101,8.57488,9.17376,9.74653,10.3548,11.0851,12.0702,13.8958,All
-53.6827,9.01971,5.18981,6.54851,7.45671,8.1195,8.73309,9.30149,9.88818,10.5773,11.5275,13.254,All
-53.3956,8.61226,4.81818,6.16771,7.07445,7.718,8.30873,8.87969,9.46808,10.1329,11.0508,12.6455,All
-53.1084,8.22575,4.4962,5.82763,6.70481,7.34336,7.9462,8.50977,9.07932,9.74142,10.6117,12.1381,All
-52.8213,7.87921,4.21301,5.50505,6.36342,6.99578,7.60576,8.17683,8.7318,9.36078,10.2377,11.6799,All
-52.5341,7.55385,3.94805,5.20819,6.05991,6.69047,7.28841,7.83432,8.41455,9.0192,9.8801,11.2966,All
-52.247,7.24913,3.71453,4.95988,5.77308,6.4051,6.99174,7.52596,8.09147,8.69638,9.55061,10.9304,All
-51.9598,6.97332,3.46323,4.7257,5.5052,6.14709,6.70553,7.25824,7.80324,8.3916,9.23433,10.6063,All
-51.6727,6.71616,3.26868,4.49246,5.25966,5.89548,6.44473,6.99057,7.54109,8.12659,8.95267,10.3115,All
-51.3855,6.48305,3.09275,4.28485,5.03553,5.65381,6.21139,6.75418,7.29515,7.8686,8.68699,10.0278,All
-51.0984,6.25864,2.93665,4.08116,4.83018,5.43698,5.98531,6.52448,7.05403,7.6508,8.43739,9.76752,All
-50.8112,6.04063,2.80118,3.89183,4.62912,5.24084,5.77875,6.30112,6.83496,7.43251,8.2049,9.50589,All
-50.5241,5.83737,2.66618,3.72669,4.4477,5.05159,5.58177,6.10222,6.61579,7.23191,7.98085,9.27822,All
-50.2369,5.64705,2.54205,3.56907,4.27556,4.87352,5.39748,5.91592,6.41888,7.04076,7.7723,9.06409,All
-49.9498,5.47451,2.43215,3.43246,4.11407,4.71407,5.2245,5.72383,6.23073,6.84787,7.58184,8.86033,All
-49.6627,5.30295,2.32788,3.29453,3.96344,4.55436,5.05775,5.55057,6.04626,6.66796,7.39112,8.66526,All
-49.3755,5.14225,2.22169,3.17666,3.82591,4.40626,4.90159,5.37931,5.87599,6.49204,7.19856,8.47468,All
-49.0884,4.99238,2.13533,3.06911,3.70092,4.25814,4.75149,5.22592,5.71294,6.31998,7.02745,8.29294,All
-48.8012,4.84404,2.05408,2.9713,3.57297,4.11916,4.60825,5.07466,5.55709,6.17238,6.85177,8.11879,All
-48.5141,4.70622,1.9731,2.86429,3.45306,3.99524,4.47287,4.93087,5.40627,6.01822,6.68877,7.93983,All
-48.2269,4.57469,1.90058,2.76661,3.33631,3.8725,4.34043,4.79619,5.26441,5.87424,6.54155,7.77407,All
-47.9398,5.79561,3.30256,4.1155,4.64131,5.11274,5.57277,6.01694,6.49978,7.06084,7.76021,8.96904,All
-47.6526,11.601,8.14999,9.442,10.1935,10.8025,11.3552,11.9148,12.5163,13.2311,14.0956,15.7164,All
-47.3655,16.6625,11.3755,13.5706,14.6414,15.4991,16.2924,17.0217,17.8552,18.8321,19.9778,22.1383,All
