iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
32,10.6153,0.0250537,41.4791,0.124448,15.8197,0.340255,49.9001,0.22317
33,10.6159,0.0251734,41.4683,0.123872,15.8337,0.340986,49.8776,0.225424
34,10.6156,0.0251754,41.466,0.123885,15.831,0.341983,49.8863,0.225638
35,10.6146,0.0252108,41.4727,0.123506,15.8118,0.343123,49.9312,0.22513
36,10.6158,0.025272,41.4864,0.123243,15.789,0.34296,50.004,0.224453
37,10.6148,0.025276,41.4936,0.123024,15.7923,0.342902,50.0142,0.224572
38,10.6155,0.0253318,41.4952,0.123029,15.8122,0.34392,50.0333,0.224391
39,10.616,0.0253612,41.4842,0.123132,15.832,0.344886,50.0314,0.224454
40,10.616,0.0254285,41.4651,0.123194,15.8606,0.34834,50.0507,0.223936
41,10.616,0.0255758,41.4648,0.123062,15.8702,0.349542,50.0699,0.223417
42,10.6178,0.0256094,41.4721,0.122722,15.8825,0.350329,50.0607,0.223614
43,10.6194,0.0257032,41.4881,0.122835,15.8937,0.350384,50.1246,0.223785
44,10.6205,0.0257248,41.483,0.123029,15.8994,0.350694,50.1084,0.223015
45,10.6207,0.0256736,41.4785,0.123118,15.9114,0.351158,50.1407,0.222595
46,10.6204,0.0256543,41.475,0.123158,15.8943,0.351131,50.14,0.222271
47,10.6198,0.0256559,41.4938,0.12315,15.8724,0.351603,50.1297,0.22186
48,10.6211,0.0256244,41.5034,0.123187,15.8793,0.352963,50.0961,0.221534
49,10.6214,0.0256281,41.5126,0.123212,15.9018,0.352977,50.0851,0.221553
50,10.6215,0.0256634,41.5195,0.122758,15.8919,0.353164,50.0706,0.221552
51,10.6212,0.0256931,41.529,0.122617,15.8824,0.353144,50.0774,0.221872
52,10.6211,0.0257287,41.5271,0.12247,15.8749,0.352735,50.095,0.221708
53,10.6212,0.0257203,41.5279,0.122387,15.8852,0.352527,50.1025,0.221882
54,10.6211,0.0257098,41.5198,0.122375,15.8977,0.352208,50.0892,0.221662
55,10.621,0.0256796,41.5091,0.122756,15.8981,0.35183,50.0713,0.221136
56,10.621,0.0256408,41.5189,0.123028,15.9007,0.351296,50.0803,0.221066
57,10.6217,0.025684,41.5324,0.12289,15.9038,0.35141,50.0825,0.221198
58,10.622,0.0256988,41.5375,0.122616,15.9157,0.350337,50.0941,0.221602
59,10.6225,0.0256754,41.5253,0.122441,15.9297,0.350634,50.056,0.221315
60,10.6222,0.0256102,41.5226,0.122189,15.9353,0.349894,50.0385,0.221331
61,10.6227,0.0255591,41.5184,0.122057,15.9436,0.349357,50.0426,0.220677
62,10.6227,0.0255512,41.5157,0.121907,15.9525,0.349556,49.9957,0.220316
63,10.6226,0.025526,41.5065,0.121798,15.9571,0.349689,49.9722,0.219874
64,10.6226,0.0254687,41.5026,0.121379,15.9626,0.349707,49.9312,0.219605
65,10.623,0.0254579,41.4984,0.121346,15.9663,0.349934,49.9233,0.21957
66,10.623,0.0254286,41.5055,0.121236,15.9702,0.349974,49.9197,0.219579
67,10.6234,0.0255083,41.5063,0.120951,15.9626,0.34979,49.9405,0.219338
68,10.6235,0.0255969,41.4928,0.120685,15.9717,0.34981,49.9178,0.219329
69,10.6232,0.0256147,41.4883,0.120637,15.9724,0.349962,49.8886,0.219231
70,10.6237,0.0255837,41.4827,0.120611,15.994,0.349912,49.8729,0.219
71,10.6242,0.0256024,41.4809,0.120654,16.011,0.350699,49.8866,0.218772
72,10.624,0.0256223,41.464,0.120917,16.0242,0.351662,49.9107,0.218809
73,10.6241,0.0256123,41.4613,0.120982,16.0403,0.352152,49.9178,0.218588
74,10.6236,0.0256096,41.4661,0.121776,16.0383,0.353007,49.9117,0.219138
75,10.6231,0.0256171,41.4581,0.122153,16.0534,0.353852,49.8844,0.219052
76,10.6232,0.0256112,41.4685,0.122388,16.063,0.354573,49.8962,0.219017
77,10.6234,0.0255675,41.4803,0.122583,16.0587,0.354996,49.8963,0.218732
78,10.6232,0.0255306,41.4867,0.122539,16.0498,0.354713,49.9073,0.218798
79,10.6231,0.0254507,41.4912,0.122356,16.044,0.3542,49.908,0.218863
80,10.6228,0.0254333,41.4939,0.122506,16.0522,0.354338,49.9074,0.218753
81,10.6225,0.0254436,41.4973,0.122376,16.0616,0.354236,49.9275,0.21879
82,10.6224,0.0254621,41.507,0.122407,16.0672,0.354445,49.939,0.219234
83,10.6221,0.0254877,41.5198,0.122493,16.0726,0.354336,49.9312,0.219094
84,10.6216,0.0254901,41.5297,0.122373,16.0584,0.35383,49.9559,0.219258
85,10.6214,0.0254689,41.5369,0.122265,16.0489,0.353218,49.9864,0.219618
86,10.6206,0.0255019,41.5403,0.122078,16.039,0.352951,49.9993,0.219732
87,10.6203,0.0255116,41.5401,0.122016,16.0397,0.352913,50.0355,0.219651
88,10.6198,0.0254996,41.5349,0.121816,16.0439,0.352922,50.0126,0.220097
