simulations,OFV
500,960.554
1000,961.054
1500,961.469
2000,960.504
2500,960.521
3000,960.952
3500,961.023
4000,960.049
4500,960.564
5000,960.977
5500,959.577
6000,959.76
6500,959.815
7000,960.131
7500,960.32
8000,960.603
8500,960.912
9000,960.66
9500,960.648
10000,960.566
10500,960.555
11000,960.838
11500,960.92
12000,960.928
12500,960.997
13000,961.133
13500,961.216
14000,961.304
14500,961.305
15000,961.361
15500,961.499
16000,961.573
16500,961.501
17000,961.417
17500,961.543
18000,961.413
18500,961.482
19000,961.539
19500,961.544
20000,961.344
20500,961.29
21000,961.254
21500,961.162
22000,961.177
22500,961.221
23000,961.133
23500,961.097
24000,961.074
24500,961.139
25000,961.135
25500,961.141
26000,961.194
26500,961.212
27000,961.198
27500,961.192
28000,961.241
28500,961.244
29000,961.204
29500,961.256
30000,961.228
