iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,683.222,1,10.2171,9.91367,44.1718,51.2921,0.3,1.5,1.5,1.5,1.5
2,651.746,1,9.40558,12.7864,36.1921,64.3329,0.24,1.34164,1.34164,1.34164,1.51161
3,619.727,1,9.24651,12.6219,41.5613,65.415,0.192,1.2,1.2,1.2,1.35203
4,579.031,1,9.2664,12.8239,42.6234,70.4361,0.1536,1.07331,1.14476,1.07331,1.25006
5,552.212,1,9.19491,12.6017,41.7491,68.0022,0.140122,0.96,1.0239,0.96,1.22353
6,531.854,1,9.27185,10.1469,43.4582,74.9657,0.129862,0.85865,0.944384,0.85865,1.19323
7,503.391,1,9.32388,10.2131,44.6769,77.5751,0.117116,0.768,0.945548,0.768,1.16307
8,495.548,1,9.30518,10.1391,44.7124,80.0934,0.117079,0.68692,0.894859,0.68692,1.15133
9,471.096,1,9.29141,10.071,44.2682,81.108,0.10783,0.6144,0.800386,0.6144,1.17223
10,460.835,1,9.2518,10.5842,43.8549,78.4285,0.102123,0.549536,0.811277,0.549536,1.20821
11,455.915,1,9.34147,10.4527,43.143,73.0807,0.101414,0.49152,0.825548,0.49152,1.17823
12,448.176,1,9.44571,10.4983,42.3055,77.3298,0.100034,0.439629,0.850102,0.439629,1.09433
13,442.099,1,9.43821,10.0981,43.0964,81.3681,0.0985157,0.393216,0.821096,0.393216,1.08819
14,438.518,1,9.50327,10.341,42.7633,80.0876,0.0993662,0.351703,0.775427,0.357911,1.06466
15,424.041,1,9.56328,10.3437,44.0797,75.6385,0.0957779,0.314573,0.734614,0.320126,1.06368
16,417.094,1,9.55965,10.5645,44.9095,76.7949,0.0944382,0.300628,0.712153,0.286329,1.06738
17,415.382,1,9.61102,10.5265,45.2133,73.8315,0.0952915,0.291959,0.725181,0.256101,1.06263
18,417.28,1,9.65847,10.2912,44.1992,71.3008,0.0992752,0.280412,0.705789,0.229063,1.03671
